operation,chunk_size,chunk_per_worker,dataset_size,worker_per_node,threads_per_worker,num_nodes,chunking_scheme,machine,maxmemory_per_node,maxcore_per_node,spil,runtime
anomaly,128MB,10,5.12 GB,1,1,4,auto,cheyenne,109gb,36,False,3.022653102874756
anomaly,128MB,10,5.12 GB,1,1,4,spatial,cheyenne,109gb,36,False,3.4001333713531494
anomaly,128MB,10,5.12 GB,1,1,4,temporal,cheyenne,109gb,36,False,4.810973405838013
anomaly,256MB,10,10.24 GB,1,1,4,auto,cheyenne,109gb,36,False,5.275003433227539
anomaly,256MB,10,10.24 GB,1,1,4,spatial,cheyenne,109gb,36,False,10.586271524429321
anomaly,256MB,10,10.24 GB,1,1,4,temporal,cheyenne,109gb,36,False,8.7070951461792
anomaly,512MB,10,20.48 GB,1,1,4,auto,cheyenne,109gb,36,False,15.453338861465454
anomaly,512MB,10,20.48 GB,1,1,4,spatial,cheyenne,109gb,36,False,28.04867148399353
anomaly,512MB,10,20.48 GB,1,1,4,temporal,cheyenne,109gb,36,False,17.808480501174927
anomaly,64MB,10,2.56 GB,1,1,4,auto,cheyenne,109gb,36,False,1.4077365398406982
anomaly,64MB,10,2.56 GB,1,1,4,spatial,cheyenne,109gb,36,False,1.8270204067230225
anomaly,64MB,10,2.56 GB,1,1,4,temporal,cheyenne,109gb,36,False,1.3655123710632324
climatology,128MB,10,5.12 GB,1,1,4,auto,cheyenne,109gb,36,False,1.4996490478515625
climatology,128MB,10,5.12 GB,1,1,4,spatial,cheyenne,109gb,36,False,1.381791353225708
climatology,128MB,10,5.12 GB,1,1,4,temporal,cheyenne,109gb,36,False,1.939631462097168
climatology,256MB,10,10.24 GB,1,1,4,auto,cheyenne,109gb,36,False,2.7454473972320557
climatology,256MB,10,10.24 GB,1,1,4,spatial,cheyenne,109gb,36,False,2.9469070434570312
climatology,256MB,10,10.24 GB,1,1,4,temporal,cheyenne,109gb,36,False,4.215651273727417
climatology,512MB,10,20.48 GB,1,1,4,auto,cheyenne,109gb,36,False,8.79028606414795
climatology,512MB,10,20.48 GB,1,1,4,spatial,cheyenne,109gb,36,False,8.793289422988892
climatology,512MB,10,20.48 GB,1,1,4,temporal,cheyenne,109gb,36,False,8.789278030395508
climatology,64MB,10,2.56 GB,1,1,4,auto,cheyenne,109gb,36,False,0.7533106803894043
climatology,64MB,10,2.56 GB,1,1,4,spatial,cheyenne,109gb,36,False,0.8040320873260498
climatology,64MB,10,2.56 GB,1,1,4,temporal,cheyenne,109gb,36,False,0.7189309597015381
spatial_mean,128MB,10,5.12 GB,1,1,4,auto,cheyenne,109gb,36,False,1.5542290210723877
spatial_mean,128MB,10,5.12 GB,1,1,4,spatial,cheyenne,109gb,36,False,2.317669153213501
spatial_mean,128MB,10,5.12 GB,1,1,4,temporal,cheyenne,109gb,36,False,2.115649938583374
spatial_mean,256MB,10,10.24 GB,1,1,4,auto,cheyenne,109gb,36,False,4.174266338348389
spatial_mean,256MB,10,10.24 GB,1,1,4,spatial,cheyenne,109gb,36,False,4.4388415813446045
spatial_mean,256MB,10,10.24 GB,1,1,4,temporal,cheyenne,109gb,36,False,4.119443655014038
spatial_mean,512MB,10,20.48 GB,1,1,4,auto,cheyenne,109gb,36,False,8.085172176361084
spatial_mean,512MB,10,20.48 GB,1,1,4,spatial,cheyenne,109gb,36,False,8.501596450805664
spatial_mean,512MB,10,20.48 GB,1,1,4,temporal,cheyenne,109gb,36,False,8.045470476150513
spatial_mean,64MB,10,2.56 GB,1,1,4,auto,cheyenne,109gb,36,False,0.6754209995269775
spatial_mean,64MB,10,2.56 GB,1,1,4,spatial,cheyenne,109gb,36,False,1.1404643058776855
spatial_mean,64MB,10,2.56 GB,1,1,4,temporal,cheyenne,109gb,36,False,0.5764796733856201
temporal_mean,128MB,10,5.12 GB,1,1,4,auto,cheyenne,109gb,36,False,0.9782910346984863
temporal_mean,128MB,10,5.12 GB,1,1,4,spatial,cheyenne,109gb,36,False,1.4291789531707764
temporal_mean,128MB,10,5.12 GB,1,1,4,temporal,cheyenne,109gb,36,False,1.5094165802001953
temporal_mean,256MB,10,10.24 GB,1,1,4,auto,cheyenne,109gb,36,False,2.9503138065338135
temporal_mean,256MB,10,10.24 GB,1,1,4,spatial,cheyenne,109gb,36,False,2.8603808879852295
temporal_mean,256MB,10,10.24 GB,1,1,4,temporal,cheyenne,109gb,36,False,2.933319330215454
temporal_mean,512MB,10,20.48 GB,1,1,4,auto,cheyenne,109gb,36,False,5.724513292312622
temporal_mean,512MB,10,20.48 GB,1,1,4,spatial,cheyenne,109gb,36,False,5.554992198944092
temporal_mean,512MB,10,20.48 GB,1,1,4,temporal,cheyenne,109gb,36,False,5.720126390457153
temporal_mean,64MB,10,2.56 GB,1,1,4,auto,cheyenne,109gb,36,False,0.47165536880493164
temporal_mean,64MB,10,2.56 GB,1,1,4,spatial,cheyenne,109gb,36,False,0.718510627746582
temporal_mean,64MB,10,2.56 GB,1,1,4,temporal,cheyenne,109gb,36,False,0.47196459770202637
