operation,chunk_size,chunk_per_worker,dataset_size,worker_per_node,threads_per_worker,num_nodes,chunking_scheme,machine,maxmemory_per_node,maxcore_per_node,spil,runtime
anomaly,32MB,10,320.48 MB,1,1,1,auto,cheyenne,109gb,36,False,0.6095442771911621
anomaly,32MB,10,320.48 MB,1,1,1,spatial,cheyenne,109gb,36,False,0.5059945583343506
anomaly,32MB,10,320.48 MB,1,1,1,temporal,cheyenne,109gb,36,False,0.6482000350952148
anomaly,512MB,10,5.12 GB,1,1,1,auto,cheyenne,109gb,36,False,13.773740530014038
anomaly,512MB,10,5.12 GB,1,1,1,spatial,cheyenne,109gb,36,False,13.411142349243164
anomaly,512MB,10,5.12 GB,1,1,1,temporal,cheyenne,109gb,36,False,13.8416428565979
climatology,32MB,10,320.48 MB,1,1,1,auto,cheyenne,109gb,36,False,0.43733787536621094
climatology,32MB,10,320.48 MB,1,1,1,spatial,cheyenne,109gb,36,False,0.378859281539917
climatology,32MB,10,320.48 MB,1,1,1,temporal,cheyenne,109gb,36,False,0.4444143772125244
climatology,512MB,10,5.12 GB,1,1,1,auto,cheyenne,109gb,36,False,8.46759295463562
climatology,512MB,10,5.12 GB,1,1,1,spatial,cheyenne,109gb,36,False,8.186424732208252
climatology,512MB,10,5.12 GB,1,1,1,temporal,cheyenne,109gb,36,False,8.443166732788086
spatial_mean,32MB,10,320.48 MB,1,1,1,auto,cheyenne,109gb,36,False,0.32776689529418945
spatial_mean,32MB,10,320.48 MB,1,1,1,spatial,cheyenne,109gb,36,False,0.4951450824737549
spatial_mean,32MB,10,320.48 MB,1,1,1,temporal,cheyenne,109gb,36,False,0.43016552925109863
spatial_mean,512MB,10,5.12 GB,1,1,1,auto,cheyenne,109gb,36,False,7.9630446434021
spatial_mean,512MB,10,5.12 GB,1,1,1,spatial,cheyenne,109gb,36,False,7.964949369430542
spatial_mean,512MB,10,5.12 GB,1,1,1,temporal,cheyenne,109gb,36,False,7.962044715881348
temporal_mean,32MB,10,320.48 MB,1,1,1,auto,cheyenne,109gb,36,False,0.21607732772827148
temporal_mean,32MB,10,320.48 MB,1,1,1,spatial,cheyenne,109gb,36,False,0.19938421249389648
temporal_mean,32MB,10,320.48 MB,1,1,1,temporal,cheyenne,109gb,36,False,0.2124791145324707
temporal_mean,512MB,10,5.12 GB,1,1,1,auto,cheyenne,109gb,36,False,5.615726470947266
temporal_mean,512MB,10,5.12 GB,1,1,1,spatial,cheyenne,109gb,36,False,5.383671045303345
temporal_mean,512MB,10,5.12 GB,1,1,1,temporal,cheyenne,109gb,36,False,5.618415594100952
