chunk_size,chunking_scheme,dataset_size,machine,num_nodes,operation,runtime,worker_per_node
128MB,auto,512.17 MB,cheyenne,1,anomaly,0.3397557735443115,4
128MB,auto,512.17 MB,cheyenne,1,climatology,0.20795822143554688,4
128MB,auto,512.17 MB,cheyenne,1,spatial_mean,0.17307281494140625,4
128MB,auto,512.17 MB,cheyenne,1,temporal_mean,0.1638329029083252,4
128MB,spatial,512.17 MB,cheyenne,1,anomaly,0.37703776359558105,4
128MB,spatial,512.17 MB,cheyenne,1,climatology,0.229109525680542,4
128MB,spatial,512.17 MB,cheyenne,1,spatial_mean,0.1656641960144043,4
128MB,spatial,512.17 MB,cheyenne,1,temporal_mean,0.16269683837890625,4
128MB,temporal,512.17 MB,cheyenne,1,anomaly,0.46239256858825684,4
128MB,temporal,512.17 MB,cheyenne,1,climatology,0.25859737396240234,4
128MB,temporal,512.17 MB,cheyenne,1,spatial_mean,0.16216278076171875,4
128MB,temporal,512.17 MB,cheyenne,1,temporal_mean,0.1780071258544922,4
16MB,auto,64.89 MB,cheyenne,1,anomaly,0.11698722839355469,4
16MB,auto,64.89 MB,cheyenne,1,climatology,0.08298945426940918,4
16MB,auto,64.89 MB,cheyenne,1,spatial_mean,0.0460660457611084,4
16MB,auto,64.89 MB,cheyenne,1,temporal_mean,0.0363316535949707,4
16MB,spatial,64.89 MB,cheyenne,1,anomaly,0.10886931419372559,4
16MB,spatial,64.89 MB,cheyenne,1,climatology,0.07674860954284668,4
16MB,spatial,64.89 MB,cheyenne,1,spatial_mean,0.04790329933166504,4
16MB,spatial,64.89 MB,cheyenne,1,temporal_mean,0.04304933547973633,4
16MB,temporal,64.89 MB,cheyenne,1,anomaly,0.12384700775146484,4
16MB,temporal,64.89 MB,cheyenne,1,climatology,0.0752413272857666,4
16MB,temporal,64.89 MB,cheyenne,1,spatial_mean,0.032944440841674805,4
16MB,temporal,64.89 MB,cheyenne,1,temporal_mean,0.04868149757385254,4
256MB,auto,1.02 GB,cheyenne,1,anomaly,0.7506506443023682,4
256MB,auto,1.02 GB,cheyenne,1,climatology,0.350252628326416,4
256MB,auto,1.02 GB,cheyenne,1,spatial_mean,0.2887139320373535,4
256MB,auto,1.02 GB,cheyenne,1,temporal_mean,0.29839444160461426,4
256MB,spatial,1.02 GB,cheyenne,1,anomaly,0.7712879180908203,4
256MB,spatial,1.02 GB,cheyenne,1,climatology,0.4713733196258545,4
256MB,spatial,1.02 GB,cheyenne,1,spatial_mean,0.3104264736175537,4
256MB,spatial,1.02 GB,cheyenne,1,temporal_mean,0.3034231662750244,4
256MB,temporal,1.02 GB,cheyenne,1,anomaly,0.8296573162078857,4
256MB,temporal,1.02 GB,cheyenne,1,climatology,0.4913363456726074,4
256MB,temporal,1.02 GB,cheyenne,1,spatial_mean,0.295551061630249,4
256MB,temporal,1.02 GB,cheyenne,1,temporal_mean,0.3198416233062744,4
32MB,auto,128.78 MB,cheyenne,1,anomaly,0.14798831939697266,4
32MB,auto,128.78 MB,cheyenne,1,climatology,0.09944725036621094,4
32MB,auto,128.78 MB,cheyenne,1,spatial_mean,0.06730246543884277,4
32MB,auto,128.78 MB,cheyenne,1,temporal_mean,0.05083942413330078,4
32MB,spatial,128.78 MB,cheyenne,1,anomaly,0.13619327545166016,4
32MB,spatial,128.78 MB,cheyenne,1,climatology,0.08983850479125977,4
32MB,spatial,128.78 MB,cheyenne,1,spatial_mean,0.0627295970916748,4
32MB,spatial,128.78 MB,cheyenne,1,temporal_mean,0.06600642204284668,4
32MB,temporal,128.78 MB,cheyenne,1,anomaly,0.13454914093017578,4
32MB,temporal,128.78 MB,cheyenne,1,climatology,0.09586811065673828,4
32MB,temporal,128.78 MB,cheyenne,1,spatial_mean,0.04838109016418457,4
32MB,temporal,128.78 MB,cheyenne,1,temporal_mean,0.06961965560913086,4
64MB,auto,256.58 MB,cheyenne,1,anomaly,0.21897220611572266,4
64MB,auto,256.58 MB,cheyenne,1,climatology,0.13994908332824707,4
64MB,auto,256.58 MB,cheyenne,1,spatial_mean,0.08674144744873047,4
64MB,auto,256.58 MB,cheyenne,1,temporal_mean,0.09664011001586914,4
64MB,spatial,256.58 MB,cheyenne,1,anomaly,0.22833657264709473,4
64MB,spatial,256.58 MB,cheyenne,1,climatology,0.1399672031402588,4
64MB,spatial,256.58 MB,cheyenne,1,spatial_mean,0.10126233100891113,4
64MB,spatial,256.58 MB,cheyenne,1,temporal_mean,0.0995175838470459,4
64MB,temporal,256.58 MB,cheyenne,1,anomaly,0.2797706127166748,4
64MB,temporal,256.58 MB,cheyenne,1,climatology,0.16422724723815918,4
64MB,temporal,256.58 MB,cheyenne,1,spatial_mean,0.08649802207946777,4
64MB,temporal,256.58 MB,cheyenne,1,temporal_mean,0.10337662696838379,4
8MB,auto,32.45 MB,cheyenne,1,anomaly,0.07050132751464844,4
8MB,auto,32.45 MB,cheyenne,1,climatology,0.05039834976196289,4
8MB,auto,32.45 MB,cheyenne,1,spatial_mean,0.0450596809387207,4
8MB,auto,32.45 MB,cheyenne,1,temporal_mean,0.03175187110900879,4
8MB,spatial,32.45 MB,cheyenne,1,anomaly,0.08549904823303223,4
8MB,spatial,32.45 MB,cheyenne,1,climatology,0.11718559265136719,4
8MB,spatial,32.45 MB,cheyenne,1,spatial_mean,0.04925394058227539,4
