chunk_size,chunking_scheme,dataset_size,machine,num_nodes,operation,runtime,worker_per_node
128MB,auto,512.17 MB,cheyenne,2,anomaly,0.3447258472442627,2
128MB,auto,512.17 MB,cheyenne,2,climatology,0.2089705467224121,2
128MB,auto,512.17 MB,cheyenne,2,spatial_mean,0.1697862148284912,2
128MB,auto,512.17 MB,cheyenne,2,temporal_mean,0.1600193977355957,2
128MB,spatial,512.17 MB,cheyenne,2,anomaly,0.4167001247406006,2
128MB,spatial,512.17 MB,cheyenne,2,climatology,0.24014616012573242,2
128MB,spatial,512.17 MB,cheyenne,2,spatial_mean,0.17790603637695312,2
128MB,spatial,512.17 MB,cheyenne,2,temporal_mean,0.17026519775390625,2
128MB,temporal,512.17 MB,cheyenne,2,anomaly,0.46987199783325195,2
128MB,temporal,512.17 MB,cheyenne,2,climatology,0.2509443759918213,2
128MB,temporal,512.17 MB,cheyenne,2,spatial_mean,0.15687060356140137,2
128MB,temporal,512.17 MB,cheyenne,2,temporal_mean,0.1752617359161377,2
16MB,auto,64.89 MB,cheyenne,2,anomaly,0.10211348533630371,2
16MB,auto,64.89 MB,cheyenne,2,climatology,0.27767467498779297,2
16MB,auto,64.89 MB,cheyenne,2,spatial_mean,0.04599285125732422,2
16MB,auto,64.89 MB,cheyenne,2,temporal_mean,0.03099656105041504,2
16MB,spatial,64.89 MB,cheyenne,2,anomaly,0.09340167045593262,2
16MB,spatial,64.89 MB,cheyenne,2,climatology,0.06743788719177246,2
16MB,spatial,64.89 MB,cheyenne,2,spatial_mean,0.04258871078491211,2
16MB,spatial,64.89 MB,cheyenne,2,temporal_mean,0.03726315498352051,2
16MB,temporal,64.89 MB,cheyenne,2,anomaly,0.1141347885131836,2
16MB,temporal,64.89 MB,cheyenne,2,climatology,0.08331871032714844,2
16MB,temporal,64.89 MB,cheyenne,2,spatial_mean,0.04016470909118652,2
16MB,temporal,64.89 MB,cheyenne,2,temporal_mean,0.044962406158447266,2
256MB,auto,1.02 GB,cheyenne,2,anomaly,0.6897482872009277,2
256MB,auto,1.02 GB,cheyenne,2,climatology,0.3202090263366699,2
256MB,auto,1.02 GB,cheyenne,2,spatial_mean,0.29166197776794434,2
256MB,auto,1.02 GB,cheyenne,2,temporal_mean,0.29802989959716797,2
256MB,spatial,1.02 GB,cheyenne,2,anomaly,0.8154036998748779,2
256MB,spatial,1.02 GB,cheyenne,2,climatology,0.4563920497894287,2
256MB,spatial,1.02 GB,cheyenne,2,spatial_mean,0.2968621253967285,2
256MB,spatial,1.02 GB,cheyenne,2,temporal_mean,0.2986717224121094,2
256MB,temporal,1.02 GB,cheyenne,2,anomaly,0.8276550769805908,2
256MB,temporal,1.02 GB,cheyenne,2,climatology,0.48392510414123535,2
256MB,temporal,1.02 GB,cheyenne,2,spatial_mean,0.2924947738647461,2
256MB,temporal,1.02 GB,cheyenne,2,temporal_mean,0.3181333541870117,2
32MB,auto,128.78 MB,cheyenne,2,anomaly,0.12223029136657715,2
32MB,auto,128.78 MB,cheyenne,2,climatology,0.08223867416381836,2
32MB,auto,128.78 MB,cheyenne,2,spatial_mean,0.05889701843261719,2
32MB,auto,128.78 MB,cheyenne,2,temporal_mean,0.04537034034729004,2
32MB,spatial,128.78 MB,cheyenne,2,anomaly,0.1220850944519043,2
32MB,spatial,128.78 MB,cheyenne,2,climatology,0.08734297752380371,2
32MB,spatial,128.78 MB,cheyenne,2,spatial_mean,0.0596766471862793,2
32MB,spatial,128.78 MB,cheyenne,2,temporal_mean,0.05448198318481445,2
32MB,temporal,128.78 MB,cheyenne,2,anomaly,0.11698698997497559,2
32MB,temporal,128.78 MB,cheyenne,2,climatology,0.0823817253112793,2
32MB,temporal,128.78 MB,cheyenne,2,spatial_mean,0.0398259162902832,2
32MB,temporal,128.78 MB,cheyenne,2,temporal_mean,0.06564140319824219,2
64MB,auto,256.58 MB,cheyenne,2,anomaly,0.21772170066833496,2
64MB,auto,256.58 MB,cheyenne,2,climatology,0.13494157791137695,2
64MB,auto,256.58 MB,cheyenne,2,spatial_mean,0.09467816352844238,2
64MB,auto,256.58 MB,cheyenne,2,temporal_mean,0.08447146415710449,2
64MB,spatial,256.58 MB,cheyenne,2,anomaly,0.19388413429260254,2
64MB,spatial,256.58 MB,cheyenne,2,climatology,0.13097190856933594,2
64MB,spatial,256.58 MB,cheyenne,2,spatial_mean,0.10479736328125,2
64MB,spatial,256.58 MB,cheyenne,2,temporal_mean,0.08926963806152344,2
64MB,temporal,256.58 MB,cheyenne,2,anomaly,0.24373507499694824,2
64MB,temporal,256.58 MB,cheyenne,2,climatology,0.14096355438232422,2
64MB,temporal,256.58 MB,cheyenne,2,spatial_mean,0.08705830574035645,2
64MB,temporal,256.58 MB,cheyenne,2,temporal_mean,0.10248279571533203,2
8MB,auto,32.45 MB,cheyenne,2,anomaly,0.058032989501953125,2
8MB,auto,32.45 MB,cheyenne,2,climatology,0.04236268997192383,2
8MB,auto,32.45 MB,cheyenne,2,spatial_mean,0.04381847381591797,2
8MB,auto,32.45 MB,cheyenne,2,temporal_mean,0.027767419815063477,2
8MB,spatial,32.45 MB,cheyenne,2,anomaly,0.060271263122558594,2
8MB,spatial,32.45 MB,cheyenne,2,climatology,0.04749321937561035,2
8MB,spatial,32.45 MB,cheyenne,2,spatial_mean,0.04733729362487793,2
8MB,spatial,32.45 MB,cheyenne,2,temporal_mean,0.03055596351623535,2
8MB,temporal,32.45 MB,cheyenne,2,anomaly,0.08793973922729492,2
8MB,temporal,32.45 MB,cheyenne,2,climatology,0.05989837646484375,2
8MB,temporal,32.45 MB,cheyenne,2,spatial_mean,0.028890132904052734,2
8MB,temporal,32.45 MB,cheyenne,2,temporal_mean,0.04128742218017578,2
