chunk_size,chunking_scheme,dataset_size,machine,num_nodes,operation,runtime,worker_per_node
128MB,auto,2.05 GB,cheyenne,8,anomaly,0.6788489818572998,2
128MB,auto,2.05 GB,cheyenne,8,climatology,0.28922009468078613,2
128MB,auto,2.05 GB,cheyenne,8,spatial_mean,0.18204307556152344,2
128MB,auto,2.05 GB,cheyenne,8,temporal_mean,0.19150614738464355,2
128MB,spatial,2.05 GB,cheyenne,8,anomaly,0.6068546772003174,2
128MB,spatial,2.05 GB,cheyenne,8,climatology,0.266249418258667,2
128MB,spatial,2.05 GB,cheyenne,8,spatial_mean,0.18485403060913086,2
128MB,spatial,2.05 GB,cheyenne,8,temporal_mean,0.18033385276794434,2
128MB,temporal,2.05 GB,cheyenne,8,anomaly,0.4948313236236572,2
128MB,temporal,2.05 GB,cheyenne,8,climatology,0.3086385726928711,2
128MB,temporal,2.05 GB,cheyenne,8,spatial_mean,0.17975449562072754,2
128MB,temporal,2.05 GB,cheyenne,8,temporal_mean,0.20104193687438965,2
16MB,auto,256.58 MB,cheyenne,8,anomaly,0.29779767990112305,2
16MB,auto,256.58 MB,cheyenne,8,climatology,0.18763995170593262,2
16MB,auto,256.58 MB,cheyenne,8,spatial_mean,0.08700227737426758,2
16MB,auto,256.58 MB,cheyenne,8,temporal_mean,0.058954715728759766,2
16MB,spatial,256.58 MB,cheyenne,8,anomaly,0.21198749542236328,2
16MB,spatial,256.58 MB,cheyenne,8,climatology,0.1659083366394043,2
16MB,spatial,256.58 MB,cheyenne,8,spatial_mean,0.07292509078979492,2
16MB,spatial,256.58 MB,cheyenne,8,temporal_mean,0.06349039077758789,2
16MB,temporal,256.58 MB,cheyenne,8,anomaly,0.18952059745788574,2
16MB,temporal,256.58 MB,cheyenne,8,climatology,0.1237192153930664,2
16MB,temporal,256.58 MB,cheyenne,8,spatial_mean,0.05490398406982422,2
16MB,temporal,256.58 MB,cheyenne,8,temporal_mean,0.08086943626403809,2
256MB,auto,4.10 GB,cheyenne,8,anomaly,0.8555638790130615,2
256MB,auto,4.10 GB,cheyenne,8,climatology,0.6009304523468018,2
256MB,auto,4.10 GB,cheyenne,8,spatial_mean,0.3739509582519531,2
256MB,auto,4.10 GB,cheyenne,8,temporal_mean,0.4049642086029053,2
256MB,spatial,4.10 GB,cheyenne,8,anomaly,1.1011998653411865,2
256MB,spatial,4.10 GB,cheyenne,8,climatology,0.5002100467681885,2
256MB,spatial,4.10 GB,cheyenne,8,spatial_mean,0.3285255432128906,2
256MB,spatial,4.10 GB,cheyenne,8,temporal_mean,0.3120112419128418,2
256MB,temporal,4.10 GB,cheyenne,8,anomaly,0.8584682941436768,2
256MB,temporal,4.10 GB,cheyenne,8,climatology,0.5255458354949951,2
256MB,temporal,4.10 GB,cheyenne,8,spatial_mean,0.3097407817840576,2
256MB,temporal,4.10 GB,cheyenne,8,temporal_mean,0.3448598384857178,2
32MB,auto,512.17 MB,cheyenne,8,anomaly,0.4728522300720215,2
32MB,auto,512.17 MB,cheyenne,8,climatology,0.21722888946533203,2
32MB,auto,512.17 MB,cheyenne,8,spatial_mean,0.08947348594665527,2
32MB,auto,512.17 MB,cheyenne,8,temporal_mean,0.07596850395202637,2
32MB,spatial,512.17 MB,cheyenne,8,anomaly,0.27707505226135254,2
32MB,spatial,512.17 MB,cheyenne,8,climatology,0.3222780227661133,2
