chunk_size,chunking_scheme,dataset_size,machine,num_nodes,operation,runtime,worker_per_node
128MB,auto,512.17 MB,cheyenne,2,anomaly,0.36223554611206055,2
128MB,auto,512.17 MB,cheyenne,2,climatology,0.20150303840637207,2
128MB,auto,512.17 MB,cheyenne,2,spatial_mean,0.16371440887451172,2
128MB,auto,512.17 MB,cheyenne,2,temporal_mean,0.1662006378173828,2
128MB,spatial,512.17 MB,cheyenne,2,anomaly,0.5739898681640625,2
128MB,spatial,512.17 MB,cheyenne,2,climatology,0.23122072219848633,2
128MB,spatial,512.17 MB,cheyenne,2,spatial_mean,0.17974853515625,2
128MB,spatial,512.17 MB,cheyenne,2,temporal_mean,0.1719980239868164,2
128MB,temporal,512.17 MB,cheyenne,2,anomaly,0.43094420433044434,2
128MB,temporal,512.17 MB,cheyenne,2,climatology,0.25067901611328125,2
128MB,temporal,512.17 MB,cheyenne,2,spatial_mean,0.16179537773132324,2
128MB,temporal,512.17 MB,cheyenne,2,temporal_mean,0.1744379997253418,2
16MB,auto,64.89 MB,cheyenne,2,anomaly,0.09333491325378418,2
16MB,auto,64.89 MB,cheyenne,2,climatology,0.07033371925354004,2
16MB,auto,64.89 MB,cheyenne,2,spatial_mean,0.047194480895996094,2
16MB,auto,64.89 MB,cheyenne,2,temporal_mean,0.031621694564819336,2
16MB,spatial,64.89 MB,cheyenne,2,anomaly,0.08728885650634766,2
16MB,spatial,64.89 MB,cheyenne,2,climatology,0.06427264213562012,2
16MB,spatial,64.89 MB,cheyenne,2,spatial_mean,0.046066999435424805,2
16MB,spatial,64.89 MB,cheyenne,2,temporal_mean,0.0355677604675293,2
16MB,temporal,64.89 MB,cheyenne,2,anomaly,0.1108853816986084,2
16MB,temporal,64.89 MB,cheyenne,2,climatology,0.0768735408782959,2
16MB,temporal,64.89 MB,cheyenne,2,spatial_mean,0.03291606903076172,2
16MB,temporal,64.89 MB,cheyenne,2,temporal_mean,0.0473482608795166,2
256MB,auto,1.02 GB,cheyenne,2,anomaly,0.6508536338806152,2
256MB,auto,1.02 GB,cheyenne,2,climatology,0.3409695625305176,2
256MB,auto,1.02 GB,cheyenne,2,spatial_mean,0.2994565963745117,2
256MB,auto,1.02 GB,cheyenne,2,temporal_mean,0.3041071891784668,2
256MB,spatial,1.02 GB,cheyenne,2,anomaly,0.7198727130889893,2
256MB,spatial,1.02 GB,cheyenne,2,climatology,0.4578378200531006,2
256MB,spatial,1.02 GB,cheyenne,2,spatial_mean,0.307081937789917,2
256MB,spatial,1.02 GB,cheyenne,2,temporal_mean,0.3010272979736328,2
256MB,temporal,1.02 GB,cheyenne,2,anomaly,0.7658717632293701,2
256MB,temporal,1.02 GB,cheyenne,2,climatology,0.4768242835998535,2
256MB,temporal,1.02 GB,cheyenne,2,spatial_mean,0.28796911239624023,2
256MB,temporal,1.02 GB,cheyenne,2,temporal_mean,0.31348276138305664,2
32MB,auto,128.78 MB,cheyenne,2,anomaly,0.11614203453063965,2
32MB,auto,128.78 MB,cheyenne,2,climatology,0.0813140869140625,2
32MB,auto,128.78 MB,cheyenne,2,spatial_mean,0.05981731414794922,2
32MB,auto,128.78 MB,cheyenne,2,temporal_mean,0.04919147491455078,2
32MB,spatial,128.78 MB,cheyenne,2,anomaly,0.11631917953491211,2
32MB,spatial,128.78 MB,cheyenne,2,climatology,0.08520102500915527,2
32MB,spatial,128.78 MB,cheyenne,2,spatial_mean,0.05684256553649902,2
32MB,spatial,128.78 MB,cheyenne,2,temporal_mean,0.054552555084228516,2
32MB,temporal,128.78 MB,cheyenne,2,anomaly,0.11607789993286133,2
32MB,temporal,128.78 MB,cheyenne,2,climatology,0.0837242603302002,2
32MB,temporal,128.78 MB,cheyenne,2,spatial_mean,0.042546749114990234,2
32MB,temporal,128.78 MB,cheyenne,2,temporal_mean,0.06324529647827148,2
64MB,auto,256.58 MB,cheyenne,2,anomaly,0.21622419357299805,2
64MB,auto,256.58 MB,cheyenne,2,climatology,0.12694597244262695,2
64MB,auto,256.58 MB,cheyenne,2,spatial_mean,0.09138226509094238,2
64MB,auto,256.58 MB,cheyenne,2,temporal_mean,0.08363461494445801,2
64MB,spatial,256.58 MB,cheyenne,2,anomaly,0.1988506317138672,2
64MB,spatial,256.58 MB,cheyenne,2,climatology,0.12253308296203613,2
64MB,spatial,256.58 MB,cheyenne,2,spatial_mean,0.10825872421264648,2
64MB,spatial,256.58 MB,cheyenne,2,temporal_mean,0.09469842910766602,2
64MB,temporal,256.58 MB,cheyenne,2,anomaly,0.24433112144470215,2
64MB,temporal,256.58 MB,cheyenne,2,climatology,0.15176820755004883,2
64MB,temporal,256.58 MB,cheyenne,2,spatial_mean,0.09030961990356445,2
64MB,temporal,256.58 MB,cheyenne,2,temporal_mean,0.10136032104492188,2
8MB,auto,32.45 MB,cheyenne,2,anomaly,0.06291651725769043,2
8MB,auto,32.45 MB,cheyenne,2,climatology,0.04108834266662598,2
8MB,auto,32.45 MB,cheyenne,2,spatial_mean,0.04274892807006836,2
8MB,auto,32.45 MB,cheyenne,2,temporal_mean,0.027968645095825195,2
8MB,spatial,32.45 MB,cheyenne,2,anomaly,0.05453133583068848,2
8MB,spatial,32.45 MB,cheyenne,2,climatology,0.04531550407409668,2
8MB,spatial,32.45 MB,cheyenne,2,spatial_mean,0.0461728572845459,2
8MB,spatial,32.45 MB,cheyenne,2,temporal_mean,0.029581308364868164,2
8MB,temporal,32.45 MB,cheyenne,2,anomaly,0.08403420448303223,2
8MB,temporal,32.45 MB,cheyenne,2,climatology,0.055977582931518555,2
