chunk_size,chunking_scheme,dataset_size,machine,num_nodes,operation,runtime,worker_per_node
128MB,auto,1.02 GB,cheyenne,4,anomaly,6.6767613887786865,2
128MB,auto,1.02 GB,cheyenne,4,climatology,0.528510570526123,2
128MB,auto,1.02 GB,cheyenne,4,spatial_mean,0.2532765865325928,2
128MB,auto,1.02 GB,cheyenne,4,temporal_mean,0.24367761611938477,2
128MB,auto,2.05 GB,cheyenne,8,anomaly,10.549417734146118,2
128MB,auto,2.05 GB,cheyenne,8,climatology,0.9652502536773682,2
128MB,auto,2.05 GB,cheyenne,8,spatial_mean,0.3199496269226074,2
128MB,auto,2.05 GB,cheyenne,8,temporal_mean,0.33466553688049316,2
128MB,auto,256.58 MB,cheyenne,1,anomaly,1.3427531719207764,2
128MB,auto,256.58 MB,cheyenne,1,climatology,0.3246283531188965,2
128MB,auto,256.58 MB,cheyenne,1,spatial_mean,0.18086647987365723,2
128MB,auto,256.58 MB,cheyenne,1,temporal_mean,0.23523807525634766,2
128MB,auto,512.17 MB,cheyenne,2,anomaly,3.2082433700561523,2
128MB,auto,512.17 MB,cheyenne,2,climatology,0.4286653995513916,2
128MB,auto,512.17 MB,cheyenne,2,spatial_mean,0.2192826271057129,2
128MB,auto,512.17 MB,cheyenne,2,temporal_mean,0.24074387550354004,2
128MB,spatial,1.02 GB,cheyenne,4,anomaly,7.173266887664795,2
128MB,spatial,1.02 GB,cheyenne,4,climatology,0.5350337028503418,2
128MB,spatial,1.02 GB,cheyenne,4,spatial_mean,0.21714067459106445,2
128MB,spatial,1.02 GB,cheyenne,4,temporal_mean,0.2686629295349121,2
128MB,spatial,2.05 GB,cheyenne,8,anomaly,12.693421840667725,2
128MB,spatial,2.05 GB,cheyenne,8,climatology,0.6670823097229004,2
128MB,spatial,2.05 GB,cheyenne,8,spatial_mean,0.26495981216430664,2
128MB,spatial,2.05 GB,cheyenne,8,temporal_mean,0.2640421390533447,2
128MB,spatial,256.58 MB,cheyenne,1,anomaly,1.4630653858184814,2
128MB,spatial,256.58 MB,cheyenne,1,climatology,0.37495851516723633,2
128MB,spatial,256.58 MB,cheyenne,1,spatial_mean,0.16435647010803223,2
128MB,spatial,256.58 MB,cheyenne,1,temporal_mean,0.19051051139831543,2
128MB,spatial,512.17 MB,cheyenne,2,anomaly,3.570733070373535,2
128MB,spatial,512.17 MB,cheyenne,2,climatology,0.4038851261138916,2
128MB,spatial,512.17 MB,cheyenne,2,spatial_mean,0.21106886863708496,2
128MB,spatial,512.17 MB,cheyenne,2,temporal_mean,0.2519068717956543,2
128MB,temporal,1.02 GB,cheyenne,4,anomaly,7.543039560317993,2
