chunk_size,chunking_scheme,dataset_size,machine,num_nodes,operation,runtime,worker_per_node
128MB,auto,1.02 GB,cheyenne,2,anomaly,0.5256717205047607,4
128MB,auto,1.02 GB,cheyenne,2,climatology,0.21534347534179688,4
128MB,auto,1.02 GB,cheyenne,2,spatial_mean,0.1707773208618164,4
128MB,auto,1.02 GB,cheyenne,2,temporal_mean,0.1798999309539795,4
128MB,spatial,1.02 GB,cheyenne,2,anomaly,0.4324676990509033,4
128MB,spatial,1.02 GB,cheyenne,2,climatology,0.2472374439239502,4
128MB,spatial,1.02 GB,cheyenne,2,spatial_mean,0.18820452690124512,4
128MB,spatial,1.02 GB,cheyenne,2,temporal_mean,0.18126201629638672,4
128MB,temporal,1.02 GB,cheyenne,2,anomaly,0.4453558921813965,4
128MB,temporal,1.02 GB,cheyenne,2,climatology,0.2848854064941406,4
128MB,temporal,1.02 GB,cheyenne,2,spatial_mean,0.16943812370300293,4
128MB,temporal,1.02 GB,cheyenne,2,temporal_mean,0.1899700164794922,4
16MB,auto,128.78 MB,cheyenne,2,anomaly,0.49447059631347656,4
16MB,auto,128.78 MB,cheyenne,2,climatology,0.1307687759399414,4
16MB,auto,128.78 MB,cheyenne,2,spatial_mean,0.089508056640625,4
16MB,auto,128.78 MB,cheyenne,2,temporal_mean,0.06417632102966309,4
16MB,spatial,128.78 MB,cheyenne,2,anomaly,0.1210627555847168,4
16MB,spatial,128.78 MB,cheyenne,2,climatology,0.10972213745117188,4
16MB,spatial,128.78 MB,cheyenne,2,spatial_mean,0.05925583839416504,4
16MB,spatial,128.78 MB,cheyenne,2,temporal_mean,0.06648993492126465,4
16MB,temporal,128.78 MB,cheyenne,2,anomaly,0.17228126525878906,4
16MB,temporal,128.78 MB,cheyenne,2,climatology,0.11607885360717773,4
16MB,temporal,128.78 MB,cheyenne,2,spatial_mean,0.0492093563079834,4
16MB,temporal,128.78 MB,cheyenne,2,temporal_mean,0.0762629508972168,4
256MB,auto,2.05 GB,cheyenne,2,anomaly,0.8318641185760498,4
256MB,auto,2.05 GB,cheyenne,2,climatology,0.6355044841766357,4
256MB,auto,2.05 GB,cheyenne,2,spatial_mean,0.3251638412475586,4
256MB,auto,2.05 GB,cheyenne,2,temporal_mean,0.36579251289367676,4
256MB,spatial,2.05 GB,cheyenne,2,anomaly,0.8407220840454102,4
256MB,spatial,2.05 GB,cheyenne,2,climatology,0.4840269088745117,4
256MB,spatial,2.05 GB,cheyenne,2,spatial_mean,0.34859299659729004,4
256MB,spatial,2.05 GB,cheyenne,2,temporal_mean,0.3381021022796631,4
256MB,temporal,2.05 GB,cheyenne,2,anomaly,0.8371872901916504,4
256MB,temporal,2.05 GB,cheyenne,2,climatology,0.5194151401519775,4
256MB,temporal,2.05 GB,cheyenne,2,spatial_mean,0.3058207035064697,4
256MB,temporal,2.05 GB,cheyenne,2,temporal_mean,0.33225250244140625,4
32MB,auto,256.58 MB,cheyenne,2,anomaly,0.2527618408203125,4
32MB,auto,256.58 MB,cheyenne,2,climatology,0.1618647575378418,4
32MB,auto,256.58 MB,cheyenne,2,spatial_mean,0.08676886558532715,4
32MB,auto,256.58 MB,cheyenne,2,temporal_mean,0.06411552429199219,4
32MB,spatial,256.58 MB,cheyenne,2,anomaly,0.2045888900756836,4
32MB,spatial,256.58 MB,cheyenne,2,climatology,0.14305782318115234,4
32MB,spatial,256.58 MB,cheyenne,2,spatial_mean,0.0732419490814209,4
32MB,spatial,256.58 MB,cheyenne,2,temporal_mean,0.07129549980163574,4
32MB,temporal,256.58 MB,cheyenne,2,anomaly,0.1566026210784912,4
32MB,temporal,256.58 MB,cheyenne,2,climatology,0.10813760757446289,4
32MB,temporal,256.58 MB,cheyenne,2,spatial_mean,0.05446362495422363,4
32MB,temporal,256.58 MB,cheyenne,2,temporal_mean,0.08302068710327148,4
64MB,auto,512.17 MB,cheyenne,2,anomaly,0.2535707950592041,4
64MB,auto,512.17 MB,cheyenne,2,climatology,0.14254117012023926,4
64MB,auto,512.17 MB,cheyenne,2,spatial_mean,0.0829627513885498,4
