chunk_size,chunking_scheme,dataset_size,machine,num_nodes,operation,runtime,worker_per_node
128MB,auto,128.78 MB,cheyenne,1,anomaly,0.2710280418395996,1
128MB,auto,128.78 MB,cheyenne,1,climatology,0.1448533535003662,1
128MB,auto,128.78 MB,cheyenne,1,spatial_mean,0.08762598037719727,1
128MB,auto,128.78 MB,cheyenne,1,temporal_mean,0.09230327606201172,1
128MB,spatial,128.78 MB,cheyenne,1,anomaly,0.29831933975219727,1
128MB,spatial,128.78 MB,cheyenne,1,climatology,0.2180781364440918,1
128MB,spatial,128.78 MB,cheyenne,1,spatial_mean,0.14287042617797852,1
128MB,spatial,128.78 MB,cheyenne,1,temporal_mean,0.14817357063293457,1
128MB,temporal,128.78 MB,cheyenne,1,anomaly,0.30743932723999023,1
128MB,temporal,128.78 MB,cheyenne,1,climatology,0.18574833869934082,1
128MB,temporal,128.78 MB,cheyenne,1,spatial_mean,0.1493849754333496,1
128MB,temporal,128.78 MB,cheyenne,1,temporal_mean,0.15556764602661133,1
16MB,auto,16.72 MB,cheyenne,1,anomaly,0.04962611198425293,1
16MB,auto,16.72 MB,cheyenne,1,climatology,0.04004859924316406,1
16MB,auto,16.72 MB,cheyenne,1,spatial_mean,0.02937030792236328,1
16MB,auto,16.72 MB,cheyenne,1,temporal_mean,0.023730039596557617,1
16MB,spatial,16.72 MB,cheyenne,1,anomaly,0.06728243827819824,1
16MB,spatial,16.72 MB,cheyenne,1,climatology,0.04914093017578125,1
16MB,spatial,16.72 MB,cheyenne,1,spatial_mean,0.029173612594604492,1
16MB,spatial,16.72 MB,cheyenne,1,temporal_mean,0.03429055213928223,1
16MB,temporal,16.72 MB,cheyenne,1,anomaly,0.06469297409057617,1
16MB,temporal,16.72 MB,cheyenne,1,climatology,0.04244875907897949,1
16MB,temporal,16.72 MB,cheyenne,1,spatial_mean,0.0267941951751709,1
16MB,temporal,16.72 MB,cheyenne,1,temporal_mean,0.02969980239868164,1
256MB,auto,256.58 MB,cheyenne,1,anomaly,0.5944421291351318,1
