chunk_size,chunking_scheme,dataset_size,machine,num_nodes,operation,runtime,worker_per_node
128MB,auto,2.05 GB,cheyenne,8,anomaly,0.5882387161254883,2
128MB,auto,2.05 GB,cheyenne,8,climatology,0.27076220512390137,2
128MB,auto,2.05 GB,cheyenne,8,spatial_mean,0.1788787841796875,2
128MB,auto,2.05 GB,cheyenne,8,temporal_mean,0.1937565803527832,2
128MB,spatial,2.05 GB,cheyenne,8,anomaly,0.6332650184631348,2
128MB,spatial,2.05 GB,cheyenne,8,climatology,0.3101165294647217,2
128MB,spatial,2.05 GB,cheyenne,8,spatial_mean,0.2054920196533203,2
128MB,spatial,2.05 GB,cheyenne,8,temporal_mean,0.19949889183044434,2
128MB,temporal,2.05 GB,cheyenne,8,anomaly,0.49753260612487793,2
128MB,temporal,2.05 GB,cheyenne,8,climatology,0.2998230457305908,2
128MB,temporal,2.05 GB,cheyenne,8,spatial_mean,0.17702579498291016,2
128MB,temporal,2.05 GB,cheyenne,8,temporal_mean,0.20777606964111328,2
16MB,auto,256.58 MB,cheyenne,8,anomaly,0.2932932376861572,2
16MB,auto,256.58 MB,cheyenne,8,climatology,0.17836499214172363,2
16MB,auto,256.58 MB,cheyenne,8,spatial_mean,0.10828781127929688,2
16MB,auto,256.58 MB,cheyenne,8,temporal_mean,0.09416055679321289,2
16MB,spatial,256.58 MB,cheyenne,8,anomaly,0.27596545219421387,2
16MB,spatial,256.58 MB,cheyenne,8,climatology,0.20764970779418945,2
16MB,spatial,256.58 MB,cheyenne,8,spatial_mean,0.08233189582824707,2
16MB,spatial,256.58 MB,cheyenne,8,temporal_mean,0.0988454818725586,2
16MB,temporal,256.58 MB,cheyenne,8,anomaly,0.3169519901275635,2
16MB,temporal,256.58 MB,cheyenne,8,climatology,0.14462995529174805,2
16MB,temporal,256.58 MB,cheyenne,8,spatial_mean,0.07341456413269043,2
16MB,temporal,256.58 MB,cheyenne,8,temporal_mean,0.09777283668518066,2
256MB,auto,4.10 GB,cheyenne,8,anomaly,0.7968480587005615,2
256MB,auto,4.10 GB,cheyenne,8,climatology,0.5572116374969482,2
256MB,auto,4.10 GB,cheyenne,8,spatial_mean,0.36620330810546875,2
256MB,auto,4.10 GB,cheyenne,8,temporal_mean,0.3947873115539551,2
256MB,spatial,4.10 GB,cheyenne,8,anomaly,1.063894271850586,2
256MB,spatial,4.10 GB,cheyenne,8,climatology,0.5006861686706543,2
256MB,spatial,4.10 GB,cheyenne,8,spatial_mean,0.32607483863830566,2
256MB,spatial,4.10 GB,cheyenne,8,temporal_mean,0.31119871139526367,2
256MB,temporal,4.10 GB,cheyenne,8,anomaly,0.9053683280944824,2
256MB,temporal,4.10 GB,cheyenne,8,climatology,0.5295565128326416,2
256MB,temporal,4.10 GB,cheyenne,8,spatial_mean,0.30390238761901855,2
256MB,temporal,4.10 GB,cheyenne,8,temporal_mean,0.3428666591644287,2
32MB,auto,512.17 MB,cheyenne,8,anomaly,0.4792640209197998,2
32MB,auto,512.17 MB,cheyenne,8,climatology,0.22145724296569824,2
32MB,auto,512.17 MB,cheyenne,8,spatial_mean,0.10865163803100586,2
32MB,auto,512.17 MB,cheyenne,8,temporal_mean,0.07478499412536621,2
32MB,spatial,512.17 MB,cheyenne,8,anomaly,0.3729212284088135,2
32MB,spatial,512.17 MB,cheyenne,8,climatology,0.18301844596862793,2
32MB,spatial,512.17 MB,cheyenne,8,spatial_mean,0.08580541610717773,2
32MB,spatial,512.17 MB,cheyenne,8,temporal_mean,0.08129143714904785,2
32MB,temporal,512.17 MB,cheyenne,8,anomaly,0.21948003768920898,2
32MB,temporal,512.17 MB,cheyenne,8,climatology,0.14193201065063477,2
32MB,temporal,512.17 MB,cheyenne,8,spatial_mean,0.06196928024291992,2
32MB,temporal,512.17 MB,cheyenne,8,temporal_mean,0.09429192543029785,2
64MB,auto,1.02 GB,cheyenne,8,anomaly,0.6136364936828613,2
64MB,auto,1.02 GB,cheyenne,8,climatology,0.21108794212341309,2
64MB,auto,1.02 GB,cheyenne,8,spatial_mean,0.14297246932983398,2
64MB,auto,1.02 GB,cheyenne,8,temporal_mean,0.15698862075805664,2
64MB,spatial,1.02 GB,cheyenne,8,anomaly,0.34453892707824707,2
64MB,spatial,1.02 GB,cheyenne,8,climatology,0.23549151420593262,2
64MB,spatial,1.02 GB,cheyenne,8,spatial_mean,0.11964869499206543,2
64MB,spatial,1.02 GB,cheyenne,8,temporal_mean,0.10392594337463379,2
64MB,temporal,1.02 GB,cheyenne,8,anomaly,0.4609658718109131,2
64MB,temporal,1.02 GB,cheyenne,8,climatology,0.23539328575134277,2
64MB,temporal,1.02 GB,cheyenne,8,spatial_mean,0.14619064331054688,2
64MB,temporal,1.02 GB,cheyenne,8,temporal_mean,0.1490340232849121,2
8MB,auto,128.78 MB,cheyenne,8,anomaly,0.20267176628112793,2
8MB,auto,128.78 MB,cheyenne,8,climatology,0.173933744430542,2
8MB,auto,128.78 MB,cheyenne,8,spatial_mean,0.09387612342834473,2
8MB,auto,128.78 MB,cheyenne,8,temporal_mean,0.1621403694152832,2
8MB,spatial,128.78 MB,cheyenne,8,anomaly,0.16672253608703613,2
8MB,spatial,128.78 MB,cheyenne,8,climatology,0.14259815216064453,2
8MB,spatial,128.78 MB,cheyenne,8,spatial_mean,0.08743786811828613,2
8MB,spatial,128.78 MB,cheyenne,8,temporal_mean,0.05497860908508301,2
8MB,temporal,128.78 MB,cheyenne,8,anomaly,0.19858455657958984,2
8MB,temporal,128.78 MB,cheyenne,8,climatology,0.12198472023010254,2
8MB,temporal,128.78 MB,cheyenne,8,spatial_mean,0.07494926452636719,2
8MB,temporal,128.78 MB,cheyenne,8,temporal_mean,0.08822822570800781,2
