chunk_size,chunking_scheme,dataset_size,machine,num_nodes,operation,runtime,worker_per_node
128MB,auto,512.17 MB,cheyenne,1,anomaly,1.6752448081970215,4
128MB,auto,512.17 MB,cheyenne,1,climatology,0.21799349784851074,4
128MB,auto,512.17 MB,cheyenne,1,spatial_mean,0.17542624473571777,4
128MB,auto,512.17 MB,cheyenne,1,temporal_mean,0.17343378067016602,4
128MB,spatial,512.17 MB,cheyenne,1,anomaly,1.717674732208252,4
128MB,spatial,512.17 MB,cheyenne,1,climatology,0.23723840713500977,4
128MB,spatial,512.17 MB,cheyenne,1,spatial_mean,0.17269659042358398,4
128MB,spatial,512.17 MB,cheyenne,1,temporal_mean,0.1673727035522461,4
128MB,temporal,512.17 MB,cheyenne,1,anomaly,2.24772047996521,4
128MB,temporal,512.17 MB,cheyenne,1,climatology,0.2614884376525879,4
128MB,temporal,512.17 MB,cheyenne,1,spatial_mean,0.16623783111572266,4
128MB,temporal,512.17 MB,cheyenne,1,temporal_mean,0.17917895317077637,4
16MB,auto,64.89 MB,cheyenne,1,anomaly,0.2645745277404785,4
16MB,auto,64.89 MB,cheyenne,1,climatology,0.08195328712463379,4
16MB,auto,64.89 MB,cheyenne,1,spatial_mean,0.051361799240112305,4
16MB,auto,64.89 MB,cheyenne,1,temporal_mean,0.04400181770324707,4
16MB,spatial,64.89 MB,cheyenne,1,anomaly,0.2594928741455078,4
16MB,spatial,64.89 MB,cheyenne,1,climatology,0.08213400840759277,4
16MB,spatial,64.89 MB,cheyenne,1,spatial_mean,0.04777169227600098,4
16MB,spatial,64.89 MB,cheyenne,1,temporal_mean,0.0525975227355957,4
16MB,temporal,64.89 MB,cheyenne,1,anomaly,0.2717263698577881,4
16MB,temporal,64.89 MB,cheyenne,1,climatology,0.08605122566223145,4
16MB,temporal,64.89 MB,cheyenne,1,spatial_mean,0.0417943000793457,4
16MB,temporal,64.89 MB,cheyenne,1,temporal_mean,0.0516664981842041,4
256MB,auto,1.02 GB,cheyenne,1,anomaly,2.9675710201263428,4
256MB,auto,1.02 GB,cheyenne,1,climatology,0.39057350158691406,4
256MB,auto,1.02 GB,cheyenne,1,spatial_mean,0.3034346103668213,4
256MB,auto,1.02 GB,cheyenne,1,temporal_mean,0.31366777420043945,4
256MB,spatial,1.02 GB,cheyenne,1,anomaly,3.560478687286377,4
256MB,spatial,1.02 GB,cheyenne,1,climatology,0.4705991744995117,4
256MB,spatial,1.02 GB,cheyenne,1,spatial_mean,0.3093705177307129,4
256MB,spatial,1.02 GB,cheyenne,1,temporal_mean,0.31048583984375,4
256MB,temporal,1.02 GB,cheyenne,1,anomaly,4.792970657348633,4
256MB,temporal,1.02 GB,cheyenne,1,climatology,0.4995853900909424,4
