chunk_size,chunking_scheme,dataset_size,machine,num_nodes,operation,runtime,worker_per_node
128MB,auto,1.02 GB,cheyenne,4,anomaly,0.4865152835845947,2
128MB,auto,1.02 GB,cheyenne,4,climatology,0.22592377662658691,2
128MB,auto,1.02 GB,cheyenne,4,spatial_mean,0.17725491523742676,2
128MB,auto,1.02 GB,cheyenne,4,temporal_mean,0.18448853492736816,2
128MB,spatial,1.02 GB,cheyenne,4,anomaly,0.39293360710144043,2
128MB,spatial,1.02 GB,cheyenne,4,climatology,0.24679017066955566,2
128MB,spatial,1.02 GB,cheyenne,4,spatial_mean,0.2027451992034912,2
128MB,spatial,1.02 GB,cheyenne,4,temporal_mean,0.18208885192871094,2
128MB,temporal,1.02 GB,cheyenne,4,anomaly,0.4629793167114258,2
128MB,temporal,1.02 GB,cheyenne,4,climatology,0.28733277320861816,2
128MB,temporal,1.02 GB,cheyenne,4,spatial_mean,0.1647040843963623,2
128MB,temporal,1.02 GB,cheyenne,4,temporal_mean,0.18997740745544434,2
16MB,auto,128.78 MB,cheyenne,4,anomaly,0.3459961414337158,2
16MB,auto,128.78 MB,cheyenne,4,climatology,0.12276577949523926,2
16MB,auto,128.78 MB,cheyenne,4,spatial_mean,0.07259416580200195,2
16MB,auto,128.78 MB,cheyenne,4,temporal_mean,0.050162315368652344,2
16MB,spatial,128.78 MB,cheyenne,4,anomaly,0.11168241500854492,2
16MB,spatial,128.78 MB,cheyenne,4,climatology,0.07939720153808594,2
16MB,spatial,128.78 MB,cheyenne,4,spatial_mean,0.053369760513305664,2
16MB,spatial,128.78 MB,cheyenne,4,temporal_mean,0.045482635498046875,2
16MB,temporal,128.78 MB,cheyenne,4,anomaly,0.13986825942993164,2
16MB,temporal,128.78 MB,cheyenne,4,climatology,0.08586287498474121,2
16MB,temporal,128.78 MB,cheyenne,4,spatial_mean,0.04807925224304199,2
16MB,temporal,128.78 MB,cheyenne,4,temporal_mean,0.0629739761352539,2
256MB,auto,2.05 GB,cheyenne,4,anomaly,0.7025513648986816,2
