chunk_size,chunking_scheme,dataset_size,machine,num_nodes,operation,runtime,worker_per_node
8MB,spatial,256.58 MB,cheyenne,4,global_mean,0.12601351737976074,8
8MB,spatial,256.58 MB,cheyenne,4,temporal_mean,0.12400269508361816,8
8MB,spatial,256.58 MB,cheyenne,4,climatology,0.2939574718475342,8
8MB,spatial,256.58 MB,cheyenne,4,anomaly,0.3642096519470215,8
8MB,temporal,256.58 MB,cheyenne,4,global_mean,0.15282654762268066,8
8MB,temporal,256.58 MB,cheyenne,4,temporal_mean,0.10552310943603516,8
8MB,temporal,256.58 MB,cheyenne,4,climatology,0.18504548072814941,8
8MB,temporal,256.58 MB,cheyenne,4,anomaly,0.36974453926086426,8
8MB,auto,256.58 MB,cheyenne,4,global_mean,0.09784293174743652,8
8MB,auto,256.58 MB,cheyenne,4,temporal_mean,0.14946269989013672,8
8MB,auto,256.58 MB,cheyenne,4,climatology,0.2427530288696289,8
8MB,auto,256.58 MB,cheyenne,4,anomaly,0.49282217025756836,8
8MB,spatial,256.58 MB,cheyenne,4,global_mean,0.12601351737976074,8
8MB,spatial,256.58 MB,cheyenne,4,temporal_mean,0.12400269508361816,8
8MB,spatial,256.58 MB,cheyenne,4,climatology,0.2939574718475342,8
8MB,spatial,256.58 MB,cheyenne,4,anomaly,0.3642096519470215,8
8MB,temporal,256.58 MB,cheyenne,4,global_mean,0.15282654762268066,8
8MB,temporal,256.58 MB,cheyenne,4,temporal_mean,0.10552310943603516,8
8MB,temporal,256.58 MB,cheyenne,4,climatology,0.18504548072814941,8
8MB,temporal,256.58 MB,cheyenne,4,anomaly,0.36974453926086426,8
8MB,auto,256.58 MB,cheyenne,4,global_mean,0.09784293174743652,8
8MB,auto,256.58 MB,cheyenne,4,temporal_mean,0.14946269989013672,8
8MB,auto,256.58 MB,cheyenne,4,climatology,0.2427530288696289,8
8MB,auto,256.58 MB,cheyenne,4,anomaly,0.49282217025756836,8
16MB,spatial,512.17 MB,cheyenne,4,global_mean,0.13811993598937988,8
16MB,spatial,512.17 MB,cheyenne,4,temporal_mean,0.13144159317016602,8
16MB,spatial,512.17 MB,cheyenne,4,climatology,0.3243551254272461,8
16MB,spatial,512.17 MB,cheyenne,4,anomaly,0.6337637901306152,8
16MB,temporal,512.17 MB,cheyenne,4,global_mean,0.15470314025878906,8
16MB,temporal,512.17 MB,cheyenne,4,temporal_mean,0.13226890563964844,8
16MB,temporal,512.17 MB,cheyenne,4,climatology,0.1986076831817627,8
16MB,temporal,512.17 MB,cheyenne,4,anomaly,0.37418103218078613,8
16MB,auto,512.17 MB,cheyenne,4,global_mean,0.12771224975585938,8
16MB,auto,512.17 MB,cheyenne,4,temporal_mean,0.14738178253173828,8
16MB,auto,512.17 MB,cheyenne,4,climatology,0.3344087600708008,8
16MB,auto,512.17 MB,cheyenne,4,anomaly,0.7152843475341797,8
8MB,spatial,256.58 MB,cheyenne,4,global_mean,0.12601351737976074,8
8MB,spatial,256.58 MB,cheyenne,4,temporal_mean,0.12400269508361816,8
8MB,spatial,256.58 MB,cheyenne,4,climatology,0.2939574718475342,8
8MB,spatial,256.58 MB,cheyenne,4,anomaly,0.3642096519470215,8
8MB,temporal,256.58 MB,cheyenne,4,global_mean,0.15282654762268066,8
8MB,temporal,256.58 MB,cheyenne,4,temporal_mean,0.10552310943603516,8
8MB,temporal,256.58 MB,cheyenne,4,climatology,0.18504548072814941,8
8MB,temporal,256.58 MB,cheyenne,4,anomaly,0.36974453926086426,8
8MB,auto,256.58 MB,cheyenne,4,global_mean,0.09784293174743652,8
8MB,auto,256.58 MB,cheyenne,4,temporal_mean,0.14946269989013672,8
8MB,auto,256.58 MB,cheyenne,4,climatology,0.2427530288696289,8
8MB,auto,256.58 MB,cheyenne,4,anomaly,0.49282217025756836,8
16MB,spatial,512.17 MB,cheyenne,4,global_mean,0.13811993598937988,8
16MB,spatial,512.17 MB,cheyenne,4,temporal_mean,0.13144159317016602,8
16MB,spatial,512.17 MB,cheyenne,4,climatology,0.3243551254272461,8
16MB,spatial,512.17 MB,cheyenne,4,anomaly,0.6337637901306152,8
16MB,temporal,512.17 MB,cheyenne,4,global_mean,0.15470314025878906,8
16MB,temporal,512.17 MB,cheyenne,4,temporal_mean,0.13226890563964844,8
16MB,temporal,512.17 MB,cheyenne,4,climatology,0.1986076831817627,8
16MB,temporal,512.17 MB,cheyenne,4,anomaly,0.37418103218078613,8
16MB,auto,512.17 MB,cheyenne,4,global_mean,0.12771224975585938,8
16MB,auto,512.17 MB,cheyenne,4,temporal_mean,0.14738178253173828,8
16MB,auto,512.17 MB,cheyenne,4,climatology,0.3344087600708008,8
16MB,auto,512.17 MB,cheyenne,4,anomaly,0.7152843475341797,8
32MB,spatial,1.02 GB,cheyenne,4,global_mean,0.15965962409973145,8
32MB,spatial,1.02 GB,cheyenne,4,temporal_mean,0.12000012397766113,8
32MB,spatial,1.02 GB,cheyenne,4,climatology,0.33055973052978516,8
32MB,spatial,1.02 GB,cheyenne,4,anomaly,0.7015140056610107,8
32MB,temporal,1.02 GB,cheyenne,4,global_mean,0.12537240982055664,8
32MB,temporal,1.02 GB,cheyenne,4,temporal_mean,0.10609197616577148,8
32MB,temporal,1.02 GB,cheyenne,4,climatology,0.1831984519958496,8
32MB,temporal,1.02 GB,cheyenne,4,anomaly,0.46288013458251953,8
32MB,auto,1.02 GB,cheyenne,4,global_mean,0.13565921783447266,8
32MB,auto,1.02 GB,cheyenne,4,temporal_mean,0.1406261920928955,8
32MB,auto,1.02 GB,cheyenne,4,climatology,0.36942386627197266,8
32MB,auto,1.02 GB,cheyenne,4,anomaly,0.7745075225830078,8
8MB,spatial,256.58 MB,cheyenne,4,global_mean,0.12601351737976074,8
8MB,spatial,256.58 MB,cheyenne,4,temporal_mean,0.12400269508361816,8
8MB,spatial,256.58 MB,cheyenne,4,climatology,0.2939574718475342,8
8MB,spatial,256.58 MB,cheyenne,4,anomaly,0.3642096519470215,8
8MB,temporal,256.58 MB,cheyenne,4,global_mean,0.15282654762268066,8
8MB,temporal,256.58 MB,cheyenne,4,temporal_mean,0.10552310943603516,8
8MB,temporal,256.58 MB,cheyenne,4,climatology,0.18504548072814941,8
8MB,temporal,256.58 MB,cheyenne,4,anomaly,0.36974453926086426,8
8MB,auto,256.58 MB,cheyenne,4,global_mean,0.09784293174743652,8
8MB,auto,256.58 MB,cheyenne,4,temporal_mean,0.14946269989013672,8
8MB,auto,256.58 MB,cheyenne,4,climatology,0.2427530288696289,8
8MB,auto,256.58 MB,cheyenne,4,anomaly,0.49282217025756836,8
16MB,spatial,512.17 MB,cheyenne,4,global_mean,0.13811993598937988,8
16MB,spatial,512.17 MB,cheyenne,4,temporal_mean,0.13144159317016602,8
16MB,spatial,512.17 MB,cheyenne,4,climatology,0.3243551254272461,8
