chunk_size,chunking_scheme,dataset_size,machine,num_nodes,operation,runtime,worker_per_node
8MB,spatial,8.85 MB,cheyenne,1,global_mean,0.1483902931213379,1
8MB,spatial,8.85 MB,cheyenne,1,temporal_mean,0.039356231689453125,1
8MB,spatial,8.85 MB,cheyenne,1,climatology,0.30012989044189453,1
8MB,spatial,8.85 MB,cheyenne,1,anomaly,0.23243498802185059,1
8MB,temporal,8.85 MB,cheyenne,1,global_mean,0.04719686508178711,1
8MB,temporal,8.85 MB,cheyenne,1,temporal_mean,0.0491633415222168,1
8MB,temporal,8.85 MB,cheyenne,1,climatology,0.08303952217102051,1
8MB,temporal,8.85 MB,cheyenne,1,anomaly,0.2028331756591797,1
8MB,auto,8.85 MB,cheyenne,1,global_mean,0.0786135196685791,1
8MB,auto,8.85 MB,cheyenne,1,temporal_mean,0.047590017318725586,1
8MB,auto,8.85 MB,cheyenne,1,climatology,0.09288144111633301,1
8MB,auto,8.85 MB,cheyenne,1,anomaly,0.11888837814331055,1
16MB,spatial,16.72 MB,cheyenne,1,global_mean,0.0706489086151123,1
16MB,spatial,16.72 MB,cheyenne,1,temporal_mean,0.04163980484008789,1
16MB,spatial,16.72 MB,cheyenne,1,climatology,0.10386943817138672,1
16MB,spatial,16.72 MB,cheyenne,1,anomaly,0.2704918384552002,1
16MB,temporal,16.72 MB,cheyenne,1,global_mean,0.054332733154296875,1
16MB,temporal,16.72 MB,cheyenne,1,temporal_mean,0.03697061538696289,1
16MB,temporal,16.72 MB,cheyenne,1,climatology,0.09879469871520996,1
16MB,temporal,16.72 MB,cheyenne,1,anomaly,0.22878766059875488,1
16MB,auto,16.72 MB,cheyenne,1,global_mean,0.06795430183410645,1
16MB,auto,16.72 MB,cheyenne,1,temporal_mean,0.0656590461730957,1
16MB,auto,16.72 MB,cheyenne,1,climatology,0.09765768051147461,1
16MB,auto,16.72 MB,cheyenne,1,anomaly,0.19339251518249512,1
32MB,spatial,32.45 MB,cheyenne,1,global_mean,0.08087372779846191,1
32MB,spatial,32.45 MB,cheyenne,1,temporal_mean,0.057272911071777344,1
32MB,spatial,32.45 MB,cheyenne,1,climatology,0.09017395973205566,1
32MB,spatial,32.45 MB,cheyenne,1,anomaly,0.4135880470275879,1
32MB,temporal,32.45 MB,cheyenne,1,global_mean,0.06086254119873047,1
32MB,temporal,32.45 MB,cheyenne,1,temporal_mean,0.05065727233886719,1
32MB,temporal,32.45 MB,cheyenne,1,climatology,0.1194298267364502,1
32MB,temporal,32.45 MB,cheyenne,1,anomaly,0.29394006729125977,1
32MB,auto,32.45 MB,cheyenne,1,global_mean,0.06533336639404297,1
32MB,auto,32.45 MB,cheyenne,1,temporal_mean,0.04022526741027832,1
32MB,auto,32.45 MB,cheyenne,1,climatology,0.10058784484863281,1
32MB,auto,32.45 MB,cheyenne,1,anomaly,0.3336019515991211,1
8MB,spatial,16.72 MB,cheyenne,2,global_mean,0.05992913246154785,1
8MB,spatial,16.72 MB,cheyenne,2,temporal_mean,0.0518336296081543,1
8MB,spatial,16.72 MB,cheyenne,2,climatology,0.10953307151794434,1
8MB,spatial,16.72 MB,cheyenne,2,anomaly,0.17083144187927246,1
8MB,temporal,16.72 MB,cheyenne,2,global_mean,0.12651801109313965,1
8MB,temporal,16.72 MB,cheyenne,2,temporal_mean,0.12220931053161621,1
8MB,temporal,16.72 MB,cheyenne,2,climatology,0.07613015174865723,1
8MB,temporal,16.72 MB,cheyenne,2,anomaly,0.1362757682800293,1
8MB,auto,16.72 MB,cheyenne,2,global_mean,0.07261013984680176,1
8MB,auto,16.72 MB,cheyenne,2,temporal_mean,0.0852658748626709,1
8MB,auto,16.72 MB,cheyenne,2,climatology,0.10100221633911133,1
8MB,auto,16.72 MB,cheyenne,2,anomaly,0.21105742454528809,1
16MB,spatial,32.45 MB,cheyenne,2,global_mean,0.09200859069824219,1
16MB,spatial,32.45 MB,cheyenne,2,temporal_mean,0.05606389045715332,1
16MB,spatial,32.45 MB,cheyenne,2,climatology,0.07928323745727539,1
16MB,spatial,32.45 MB,cheyenne,2,anomaly,0.3931922912597656,1
16MB,temporal,32.45 MB,cheyenne,2,global_mean,0.08607602119445801,1
16MB,temporal,32.45 MB,cheyenne,2,temporal_mean,0.06505393981933594,1
16MB,temporal,32.45 MB,cheyenne,2,climatology,0.0994114875793457,1
16MB,temporal,32.45 MB,cheyenne,2,anomaly,0.2612273693084717,1
16MB,auto,32.45 MB,cheyenne,2,global_mean,0.05476093292236328,1
16MB,auto,32.45 MB,cheyenne,2,temporal_mean,0.04918789863586426,1
16MB,auto,32.45 MB,cheyenne,2,climatology,0.08693575859069824,1
16MB,auto,32.45 MB,cheyenne,2,anomaly,0.26753926277160645,1
32MB,spatial,64.89 MB,cheyenne,2,global_mean,0.07098722457885742,1
32MB,spatial,64.89 MB,cheyenne,2,temporal_mean,0.07236218452453613,1
32MB,spatial,64.89 MB,cheyenne,2,climatology,0.19655704498291016,1
32MB,spatial,64.89 MB,cheyenne,2,anomaly,0.5913164615631104,1
32MB,temporal,64.89 MB,cheyenne,2,global_mean,0.0810234546661377,1
32MB,temporal,64.89 MB,cheyenne,2,temporal_mean,0.05805253982543945,1
32MB,temporal,64.89 MB,cheyenne,2,climatology,0.1594243049621582,1
32MB,temporal,64.89 MB,cheyenne,2,anomaly,0.4971044063568115,1
32MB,auto,64.89 MB,cheyenne,2,global_mean,0.06659555435180664,1
32MB,auto,64.89 MB,cheyenne,2,temporal_mean,0.06340360641479492,1
32MB,auto,64.89 MB,cheyenne,2,climatology,0.14653420448303223,1
32MB,auto,64.89 MB,cheyenne,2,anomaly,0.5253582000732422,1
8MB,spatial,32.45 MB,cheyenne,4,global_mean,0.16433429718017578,1
8MB,spatial,32.45 MB,cheyenne,4,temporal_mean,0.06575179100036621,1
8MB,spatial,32.45 MB,cheyenne,4,climatology,0.1585540771484375,1
