chunk_size,chunking_scheme,dataset_size,machine,num_nodes,operation,runtime,worker_per_node
8MB,spatial,16.72 MB,cheyenne,2,global_mean,0.027903079986572266,1
8MB,spatial,16.72 MB,cheyenne,2,temporal_mean,0.033150434494018555,1
8MB,spatial,16.72 MB,cheyenne,2,climatology,0.041613101959228516,1
8MB,spatial,16.72 MB,cheyenne,2,anomaly,0.052368879318237305,1
8MB,temporal,16.72 MB,cheyenne,2,global_mean,0.03431224822998047,1
8MB,temporal,16.72 MB,cheyenne,2,temporal_mean,0.02393817901611328,1
8MB,temporal,16.72 MB,cheyenne,2,climatology,0.04342317581176758,1
8MB,temporal,16.72 MB,cheyenne,2,anomaly,0.06516337394714355,1
8MB,auto,16.72 MB,cheyenne,2,global_mean,0.02557682991027832,1
8MB,auto,16.72 MB,cheyenne,2,temporal_mean,0.021018028259277344,1
8MB,auto,16.72 MB,cheyenne,2,climatology,0.03937649726867676,1
8MB,auto,16.72 MB,cheyenne,2,anomaly,0.051462650299072266,1
8MB,spatial,16.72 MB,cheyenne,2,global_mean,0.027903079986572266,1
8MB,spatial,16.72 MB,cheyenne,2,temporal_mean,0.033150434494018555,1
8MB,spatial,16.72 MB,cheyenne,2,climatology,0.041613101959228516,1
8MB,spatial,16.72 MB,cheyenne,2,anomaly,0.052368879318237305,1
8MB,temporal,16.72 MB,cheyenne,2,global_mean,0.03431224822998047,1
8MB,temporal,16.72 MB,cheyenne,2,temporal_mean,0.02393817901611328,1
8MB,temporal,16.72 MB,cheyenne,2,climatology,0.04342317581176758,1
8MB,temporal,16.72 MB,cheyenne,2,anomaly,0.06516337394714355,1
8MB,auto,16.72 MB,cheyenne,2,global_mean,0.02557682991027832,1
8MB,auto,16.72 MB,cheyenne,2,temporal_mean,0.021018028259277344,1
8MB,auto,16.72 MB,cheyenne,2,climatology,0.03937649726867676,1
8MB,auto,16.72 MB,cheyenne,2,anomaly,0.051462650299072266,1
16MB,spatial,32.45 MB,cheyenne,2,global_mean,0.03484916687011719,1
16MB,spatial,32.45 MB,cheyenne,2,temporal_mean,0.03923845291137695,1
16MB,spatial,32.45 MB,cheyenne,2,climatology,0.044312238693237305,1
16MB,spatial,32.45 MB,cheyenne,2,anomaly,0.06695270538330078,1
16MB,temporal,32.45 MB,cheyenne,2,global_mean,0.038191795349121094,1
16MB,temporal,32.45 MB,cheyenne,2,temporal_mean,0.02234029769897461,1
16MB,temporal,32.45 MB,cheyenne,2,climatology,0.056894779205322266,1
16MB,temporal,32.45 MB,cheyenne,2,anomaly,0.08356738090515137,1
16MB,auto,32.45 MB,cheyenne,2,global_mean,0.025069475173950195,1
16MB,auto,32.45 MB,cheyenne,2,temporal_mean,0.02614569664001465,1
16MB,auto,32.45 MB,cheyenne,2,climatology,0.04362344741821289,1
16MB,auto,32.45 MB,cheyenne,2,anomaly,0.05414986610412598,1
8MB,spatial,16.72 MB,cheyenne,2,global_mean,0.027903079986572266,1
8MB,spatial,16.72 MB,cheyenne,2,temporal_mean,0.033150434494018555,1
8MB,spatial,16.72 MB,cheyenne,2,climatology,0.041613101959228516,1
8MB,spatial,16.72 MB,cheyenne,2,anomaly,0.052368879318237305,1
8MB,temporal,16.72 MB,cheyenne,2,global_mean,0.03431224822998047,1
8MB,temporal,16.72 MB,cheyenne,2,temporal_mean,0.02393817901611328,1
8MB,temporal,16.72 MB,cheyenne,2,climatology,0.04342317581176758,1
8MB,temporal,16.72 MB,cheyenne,2,anomaly,0.06516337394714355,1
8MB,auto,16.72 MB,cheyenne,2,global_mean,0.02557682991027832,1
8MB,auto,16.72 MB,cheyenne,2,temporal_mean,0.021018028259277344,1
8MB,auto,16.72 MB,cheyenne,2,climatology,0.03937649726867676,1
8MB,auto,16.72 MB,cheyenne,2,anomaly,0.051462650299072266,1
16MB,spatial,32.45 MB,cheyenne,2,global_mean,0.03484916687011719,1
16MB,spatial,32.45 MB,cheyenne,2,temporal_mean,0.03923845291137695,1
16MB,spatial,32.45 MB,cheyenne,2,climatology,0.044312238693237305,1
16MB,spatial,32.45 MB,cheyenne,2,anomaly,0.06695270538330078,1
16MB,temporal,32.45 MB,cheyenne,2,global_mean,0.038191795349121094,1
16MB,temporal,32.45 MB,cheyenne,2,temporal_mean,0.02234029769897461,1
16MB,temporal,32.45 MB,cheyenne,2,climatology,0.056894779205322266,1
16MB,temporal,32.45 MB,cheyenne,2,anomaly,0.08356738090515137,1
16MB,auto,32.45 MB,cheyenne,2,global_mean,0.025069475173950195,1
