chunk_size,chunking_scheme,dataset_size,machine,num_nodes,operation,runtime,worker_per_node
8MB,spatial,64.89 MB,cheyenne,2,global_mean,0.062494516372680664,4
8MB,spatial,64.89 MB,cheyenne,2,temporal_mean,0.05224108695983887,4
8MB,spatial,64.89 MB,cheyenne,2,climatology,0.10518646240234375,4
8MB,spatial,64.89 MB,cheyenne,2,anomaly,0.283552885055542,4
8MB,temporal,64.89 MB,cheyenne,2,global_mean,0.06923866271972656,4
8MB,temporal,64.89 MB,cheyenne,2,temporal_mean,0.053644657135009766,4
8MB,temporal,64.89 MB,cheyenne,2,climatology,0.09383153915405273,4
8MB,temporal,64.89 MB,cheyenne,2,anomaly,0.2670879364013672,4
8MB,auto,64.89 MB,cheyenne,2,global_mean,0.06151080131530762,4
8MB,auto,64.89 MB,cheyenne,2,temporal_mean,0.05234241485595703,4
8MB,auto,64.89 MB,cheyenne,2,climatology,0.11154913902282715,4
8MB,auto,64.89 MB,cheyenne,2,anomaly,0.2659432888031006,4
8MB,spatial,64.89 MB,cheyenne,2,global_mean,0.062494516372680664,4
8MB,spatial,64.89 MB,cheyenne,2,temporal_mean,0.05224108695983887,4
8MB,spatial,64.89 MB,cheyenne,2,climatology,0.10518646240234375,4
8MB,spatial,64.89 MB,cheyenne,2,anomaly,0.283552885055542,4
8MB,temporal,64.89 MB,cheyenne,2,global_mean,0.06923866271972656,4
8MB,temporal,64.89 MB,cheyenne,2,temporal_mean,0.053644657135009766,4
8MB,temporal,64.89 MB,cheyenne,2,climatology,0.09383153915405273,4
8MB,temporal,64.89 MB,cheyenne,2,anomaly,0.2670879364013672,4
8MB,auto,64.89 MB,cheyenne,2,global_mean,0.06151080131530762,4
8MB,auto,64.89 MB,cheyenne,2,temporal_mean,0.05234241485595703,4
8MB,auto,64.89 MB,cheyenne,2,climatology,0.11154913902282715,4
8MB,auto,64.89 MB,cheyenne,2,anomaly,0.2659432888031006,4
16MB,spatial,128.78 MB,cheyenne,2,global_mean,0.06584763526916504,4
16MB,spatial,128.78 MB,cheyenne,2,temporal_mean,0.05165600776672363,4
16MB,spatial,128.78 MB,cheyenne,2,climatology,0.10388851165771484,4
16MB,spatial,128.78 MB,cheyenne,2,anomaly,0.44671082496643066,4
16MB,temporal,128.78 MB,cheyenne,2,global_mean,0.07309436798095703,4
16MB,temporal,128.78 MB,cheyenne,2,temporal_mean,0.05387401580810547,4
16MB,temporal,128.78 MB,cheyenne,2,climatology,0.10680413246154785,4
16MB,temporal,128.78 MB,cheyenne,2,anomaly,0.48008203506469727,4
16MB,auto,128.78 MB,cheyenne,2,global_mean,0.06941628456115723,4
