chunk_size,chunking_scheme,dataset_size,machine,num_nodes,operation,runtime,worker_per_node
8 MB,spatial,128.78 MB,cheyenne,8,global_mean,0.17824554443359375,2
8 MB,spatial,128.78 MB,cheyenne,8,temporal_mean,0.06437921524047852,2
8 MB,spatial,128.78 MB,cheyenne,8,climatology,0.09966659545898438,2
8 MB,spatial,128.78 MB,cheyenne,8,anomaly,0.13705825805664062,2
8 MB,temporal,128.78 MB,cheyenne,8,global_mean,0.0770573616027832,2
8 MB,temporal,128.78 MB,cheyenne,8,temporal_mean,0.049634695053100586,2
8 MB,temporal,128.78 MB,cheyenne,8,climatology,0.10081052780151367,2
8 MB,temporal,128.78 MB,cheyenne,8,anomaly,0.15622353553771973,2
8 MB,auto,128.78 MB,cheyenne,8,global_mean,0.04999089241027832,2
8 MB,auto,128.78 MB,cheyenne,8,temporal_mean,0.0736844539642334,2
8 MB,auto,128.78 MB,cheyenne,8,climatology,0.11681318283081055,2
8 MB,auto,128.78 MB,cheyenne,8,anomaly,0.1787881851196289,2
8 MB,spatial,128.78 MB,cheyenne,8,global_mean,0.17824554443359375,2
8 MB,spatial,128.78 MB,cheyenne,8,temporal_mean,0.06437921524047852,2
8 MB,spatial,128.78 MB,cheyenne,8,climatology,0.09966659545898438,2
8 MB,spatial,128.78 MB,cheyenne,8,anomaly,0.13705825805664062,2
8 MB,temporal,128.78 MB,cheyenne,8,global_mean,0.0770573616027832,2
8 MB,temporal,128.78 MB,cheyenne,8,temporal_mean,0.049634695053100586,2
8 MB,temporal,128.78 MB,cheyenne,8,climatology,0.10081052780151367,2
8 MB,temporal,128.78 MB,cheyenne,8,anomaly,0.15622353553771973,2
8 MB,auto,128.78 MB,cheyenne,8,global_mean,0.04999089241027832,2
8 MB,auto,128.78 MB,cheyenne,8,temporal_mean,0.0736844539642334,2
8 MB,auto,128.78 MB,cheyenne,8,climatology,0.11681318283081055,2
8 MB,auto,128.78 MB,cheyenne,8,anomaly,0.1787881851196289,2
16 MB,spatial,256.58 MB,cheyenne,8,global_mean,0.05940604209899902,2
16 MB,spatial,256.58 MB,cheyenne,8,temporal_mean,0.06731438636779785,2
16 MB,spatial,256.58 MB,cheyenne,8,climatology,0.15439176559448242,2
16 MB,spatial,256.58 MB,cheyenne,8,anomaly,0.31277894973754883,2
16 MB,temporal,256.58 MB,cheyenne,8,global_mean,0.08628726005554199,2
16 MB,temporal,256.58 MB,cheyenne,8,temporal_mean,0.050937652587890625,2
16 MB,temporal,256.58 MB,cheyenne,8,climatology,0.12207603454589844,2
16 MB,temporal,256.58 MB,cheyenne,8,anomaly,0.1756279468536377,2
16 MB,auto,256.58 MB,cheyenne,8,global_mean,0.06177973747253418,2
16 MB,auto,256.58 MB,cheyenne,8,temporal_mean,0.08107256889343262,2
16 MB,auto,256.58 MB,cheyenne,8,climatology,0.17540550231933594,2
16 MB,auto,256.58 MB,cheyenne,8,anomaly,0.3886759281158447,2
8 MB,spatial,128.78 MB,cheyenne,8,global_mean,0.17824554443359375,2
8 MB,spatial,128.78 MB,cheyenne,8,temporal_mean,0.06437921524047852,2
8 MB,spatial,128.78 MB,cheyenne,8,climatology,0.09966659545898438,2
8 MB,spatial,128.78 MB,cheyenne,8,anomaly,0.13705825805664062,2
8 MB,temporal,128.78 MB,cheyenne,8,global_mean,0.0770573616027832,2
8 MB,temporal,128.78 MB,cheyenne,8,temporal_mean,0.049634695053100586,2
8 MB,temporal,128.78 MB,cheyenne,8,climatology,0.10081052780151367,2
8 MB,temporal,128.78 MB,cheyenne,8,anomaly,0.15622353553771973,2
8 MB,auto,128.78 MB,cheyenne,8,global_mean,0.04999089241027832,2
8 MB,auto,128.78 MB,cheyenne,8,temporal_mean,0.0736844539642334,2
8 MB,auto,128.78 MB,cheyenne,8,climatology,0.11681318283081055,2
8 MB,auto,128.78 MB,cheyenne,8,anomaly,0.1787881851196289,2
16 MB,spatial,256.58 MB,cheyenne,8,global_mean,0.05940604209899902,2
16 MB,spatial,256.58 MB,cheyenne,8,temporal_mean,0.06731438636779785,2
16 MB,spatial,256.58 MB,cheyenne,8,climatology,0.15439176559448242,2
16 MB,spatial,256.58 MB,cheyenne,8,anomaly,0.31277894973754883,2
16 MB,temporal,256.58 MB,cheyenne,8,global_mean,0.08628726005554199,2
16 MB,temporal,256.58 MB,cheyenne,8,temporal_mean,0.050937652587890625,2
