chunk_size,chunking_scheme,dataset_size,machine,num_nodes,operation,runtime,worker_per_node
8MB,spatial,8.85 MB,cheyenne,1,global_mean,0.026998281478881836,1
8MB,spatial,8.85 MB,cheyenne,1,temporal_mean,0.026735782623291016,1
8MB,spatial,8.85 MB,cheyenne,1,climatology,0.042970895767211914,1
8MB,spatial,8.85 MB,cheyenne,1,anomaly,0.0536189079284668,1
8MB,temporal,8.85 MB,cheyenne,1,global_mean,0.02480936050415039,1
8MB,temporal,8.85 MB,cheyenne,1,temporal_mean,0.02369999885559082,1
8MB,temporal,8.85 MB,cheyenne,1,climatology,0.038069725036621094,1
8MB,temporal,8.85 MB,cheyenne,1,anomaly,0.05273747444152832,1
8MB,auto,8.85 MB,cheyenne,1,global_mean,0.020504474639892578,1
8MB,auto,8.85 MB,cheyenne,1,temporal_mean,0.022942543029785156,1
8MB,auto,8.85 MB,cheyenne,1,climatology,0.03858017921447754,1
8MB,auto,8.85 MB,cheyenne,1,anomaly,0.0530855655670166,1
8MB,spatial,8.85 MB,cheyenne,1,global_mean,0.026998281478881836,1
8MB,spatial,8.85 MB,cheyenne,1,temporal_mean,0.026735782623291016,1
8MB,spatial,8.85 MB,cheyenne,1,climatology,0.042970895767211914,1
8MB,spatial,8.85 MB,cheyenne,1,anomaly,0.0536189079284668,1
8MB,temporal,8.85 MB,cheyenne,1,global_mean,0.02480936050415039,1
8MB,temporal,8.85 MB,cheyenne,1,temporal_mean,0.02369999885559082,1
8MB,temporal,8.85 MB,cheyenne,1,climatology,0.038069725036621094,1
8MB,temporal,8.85 MB,cheyenne,1,anomaly,0.05273747444152832,1
8MB,auto,8.85 MB,cheyenne,1,global_mean,0.020504474639892578,1
8MB,auto,8.85 MB,cheyenne,1,temporal_mean,0.022942543029785156,1
8MB,auto,8.85 MB,cheyenne,1,climatology,0.03858017921447754,1
8MB,auto,8.85 MB,cheyenne,1,anomaly,0.0530855655670166,1
16MB,spatial,16.72 MB,cheyenne,1,global_mean,0.03136086463928223,1
16MB,spatial,16.72 MB,cheyenne,1,temporal_mean,0.029562711715698242,1
16MB,spatial,16.72 MB,cheyenne,1,climatology,0.048581838607788086,1
16MB,spatial,16.72 MB,cheyenne,1,anomaly,0.07071781158447266,1
16MB,temporal,16.72 MB,cheyenne,1,global_mean,0.0323486328125,1
