chunk_size,chunking_scheme,dataset_size,machine,num_nodes,operation,runtime,worker_per_node
8 MB,spatial,64.89 MB,cheyenne,8,global_mean,0.03579211235046387,1
8 MB,spatial,64.89 MB,cheyenne,8,temporal_mean,0.05179309844970703,1
8 MB,spatial,64.89 MB,cheyenne,8,climatology,0.07384157180786133,1
8 MB,spatial,64.89 MB,cheyenne,8,anomaly,0.09649038314819336,1
8 MB,temporal,64.89 MB,cheyenne,8,global_mean,0.06386089324951172,1
8 MB,temporal,64.89 MB,cheyenne,8,temporal_mean,0.03453707695007324,1
8 MB,temporal,64.89 MB,cheyenne,8,climatology,0.0787196159362793,1
8 MB,temporal,64.89 MB,cheyenne,8,anomaly,0.12605619430541992,1
8 MB,auto,64.89 MB,cheyenne,8,global_mean,0.038962364196777344,1
8 MB,auto,64.89 MB,cheyenne,8,temporal_mean,0.05446743965148926,1
8 MB,auto,64.89 MB,cheyenne,8,climatology,0.08118724822998047,1
8 MB,auto,64.89 MB,cheyenne,8,anomaly,0.1103825569152832,1
8 MB,spatial,64.89 MB,cheyenne,8,global_mean,0.03579211235046387,1
8 MB,spatial,64.89 MB,cheyenne,8,temporal_mean,0.05179309844970703,1
8 MB,spatial,64.89 MB,cheyenne,8,climatology,0.07384157180786133,1
8 MB,spatial,64.89 MB,cheyenne,8,anomaly,0.09649038314819336,1
8 MB,temporal,64.89 MB,cheyenne,8,global_mean,0.06386089324951172,1
8 MB,temporal,64.89 MB,cheyenne,8,temporal_mean,0.03453707695007324,1
8 MB,temporal,64.89 MB,cheyenne,8,climatology,0.0787196159362793,1
8 MB,temporal,64.89 MB,cheyenne,8,anomaly,0.12605619430541992,1
8 MB,auto,64.89 MB,cheyenne,8,global_mean,0.038962364196777344,1
8 MB,auto,64.89 MB,cheyenne,8,temporal_mean,0.05446743965148926,1
8 MB,auto,64.89 MB,cheyenne,8,climatology,0.08118724822998047,1
8 MB,auto,64.89 MB,cheyenne,8,anomaly,0.1103825569152832,1
16 MB,spatial,128.78 MB,cheyenne,8,global_mean,0.045346736907958984,1
16 MB,spatial,128.78 MB,cheyenne,8,temporal_mean,0.04984736442565918,1
16 MB,spatial,128.78 MB,cheyenne,8,climatology,0.0755913257598877,1
16 MB,spatial,128.78 MB,cheyenne,8,anomaly,0.10282039642333984,1
