chunk_per_worker,chunk_size,chunking_scheme,dataset_size,machine,maxcore_per_node,maxmemory_per_node,num_nodes,operation,runtime,spil,threads_per_worker,worker_per_node
10,64MB,spatial,2.56 GB,hal24,24,128gb,4,temporal_mean,0.7810883522033691,False,1,1
10,64MB,spatial,2.56 GB,hal24,24,128gb,4,spatial_mean,0.6815676689147949,False,1,1
10,64MB,spatial,2.56 GB,hal24,24,128gb,4,climatology,1.0319876670837402,False,1,1
10,64MB,spatial,2.56 GB,hal24,24,128gb,4,anomaly,2.294062376022339,False,1,1
10,64MB,temporal,2.56 GB,hal24,24,128gb,4,temporal_mean,0.8222665786743164,False,1,1
10,64MB,temporal,2.56 GB,hal24,24,128gb,4,spatial_mean,0.7165853977203369,False,1,1
10,64MB,temporal,2.56 GB,hal24,24,128gb,4,climatology,1.0864136219024658,False,1,1
10,64MB,temporal,2.56 GB,hal24,24,128gb,4,anomaly,1.6809282302856445,False,1,1
10,64MB,auto,2.56 GB,hal24,24,128gb,4,temporal_mean,0.6410214900970459,False,1,1
10,64MB,auto,2.56 GB,hal24,24,128gb,4,spatial_mean,0.5956594944000244,False,1,1
10,64MB,auto,2.56 GB,hal24,24,128gb,4,climatology,0.9468028545379639,False,1,1
10,64MB,auto,2.56 GB,hal24,24,128gb,4,anomaly,1.6487174034118652,False,1,1
10,64MB,spatial,2.56 GB,hal24,24,128gb,4,temporal_mean,0.7810883522033691,False,1,1
10,64MB,spatial,2.56 GB,hal24,24,128gb,4,spatial_mean,0.6815676689147949,False,1,1
10,64MB,spatial,2.56 GB,hal24,24,128gb,4,climatology,1.0319876670837402,False,1,1
10,64MB,spatial,2.56 GB,hal24,24,128gb,4,anomaly,2.294062376022339,False,1,1
10,64MB,temporal,2.56 GB,hal24,24,128gb,4,temporal_mean,0.8222665786743164,False,1,1
10,64MB,temporal,2.56 GB,hal24,24,128gb,4,spatial_mean,0.7165853977203369,False,1,1
10,64MB,temporal,2.56 GB,hal24,24,128gb,4,climatology,1.0864136219024658,False,1,1
10,64MB,temporal,2.56 GB,hal24,24,128gb,4,anomaly,1.6809282302856445,False,1,1
10,64MB,auto,2.56 GB,hal24,24,128gb,4,temporal_mean,0.6410214900970459,False,1,1
10,64MB,auto,2.56 GB,hal24,24,128gb,4,spatial_mean,0.5956594944000244,False,1,1
10,64MB,auto,2.56 GB,hal24,24,128gb,4,climatology,0.9468028545379639,False,1,1
10,64MB,auto,2.56 GB,hal24,24,128gb,4,anomaly,1.6487174034118652,False,1,1
10,128MB,spatial,5.12 GB,hal24,24,128gb,4,temporal_mean,1.228217363357544,False,1,1
10,128MB,spatial,5.12 GB,hal24,24,128gb,4,spatial_mean,1.1722702980041504,False,1,1
10,128MB,spatial,5.12 GB,hal24,24,128gb,4,climatology,1.7786123752593994,False,1,1
10,128MB,spatial,5.12 GB,hal24,24,128gb,4,anomaly,4.082336187362671,False,1,1
10,128MB,temporal,5.12 GB,hal24,24,128gb,4,temporal_mean,1.3246538639068604,False,1,1
10,128MB,temporal,5.12 GB,hal24,24,128gb,4,spatial_mean,1.1578333377838135,False,1,1
10,128MB,temporal,5.12 GB,hal24,24,128gb,4,climatology,1.843541145324707,False,1,1
10,128MB,temporal,5.12 GB,hal24,24,128gb,4,anomaly,5.2599427700042725,False,1,1
10,128MB,auto,5.12 GB,hal24,24,128gb,4,temporal_mean,1.1669397354125977,False,1,1
