chunk_per_worker,chunk_size,chunking_scheme,dataset_size,machine,maxcore_per_node,maxmemory_per_node,num_nodes,operation,runtime,spil,threads_per_worker,worker_per_node
10,64MB,spatial,1.28 GB,hal24,24,128gb,2,temporal_mean,0.6411056518554688,False,1,1
10,64MB,spatial,1.28 GB,hal24,24,128gb,2,spatial_mean,0.6111514568328857,False,1,1
10,64MB,spatial,1.28 GB,hal24,24,128gb,2,climatology,0.9846663475036621,False,1,1
10,64MB,spatial,1.28 GB,hal24,24,128gb,2,anomaly,1.7988736629486084,False,1,1
10,64MB,temporal,1.28 GB,hal24,24,128gb,2,temporal_mean,0.6903419494628906,False,1,1
10,64MB,temporal,1.28 GB,hal24,24,128gb,2,spatial_mean,0.6004648208618164,False,1,1
10,64MB,temporal,1.28 GB,hal24,24,128gb,2,climatology,0.8493406772613525,False,1,1
10,64MB,temporal,1.28 GB,hal24,24,128gb,2,anomaly,1.5010113716125488,False,1,1
10,64MB,auto,1.28 GB,hal24,24,128gb,2,temporal_mean,0.6500024795532227,False,1,1
10,64MB,auto,1.28 GB,hal24,24,128gb,2,spatial_mean,0.5799074172973633,False,1,1
10,64MB,auto,1.28 GB,hal24,24,128gb,2,climatology,0.934133768081665,False,1,1
10,64MB,auto,1.28 GB,hal24,24,128gb,2,anomaly,1.4581201076507568,False,1,1
10,64MB,spatial,1.28 GB,hal24,24,128gb,2,temporal_mean,0.6411056518554688,False,1,1
10,64MB,spatial,1.28 GB,hal24,24,128gb,2,spatial_mean,0.6111514568328857,False,1,1
10,64MB,spatial,1.28 GB,hal24,24,128gb,2,climatology,0.9846663475036621,False,1,1
10,64MB,spatial,1.28 GB,hal24,24,128gb,2,anomaly,1.7988736629486084,False,1,1
10,64MB,temporal,1.28 GB,hal24,24,128gb,2,temporal_mean,0.6903419494628906,False,1,1
10,64MB,temporal,1.28 GB,hal24,24,128gb,2,spatial_mean,0.6004648208618164,False,1,1
10,64MB,temporal,1.28 GB,hal24,24,128gb,2,climatology,0.8493406772613525,False,1,1
10,64MB,temporal,1.28 GB,hal24,24,128gb,2,anomaly,1.5010113716125488,False,1,1
10,64MB,auto,1.28 GB,hal24,24,128gb,2,temporal_mean,0.6500024795532227,False,1,1
10,64MB,auto,1.28 GB,hal24,24,128gb,2,spatial_mean,0.5799074172973633,False,1,1
10,64MB,auto,1.28 GB,hal24,24,128gb,2,climatology,0.934133768081665,False,1,1
10,64MB,auto,1.28 GB,hal24,24,128gb,2,anomaly,1.4581201076507568,False,1,1
10,128MB,spatial,2.56 GB,hal24,24,128gb,2,temporal_mean,1.204770803451538,False,1,1
10,128MB,spatial,2.56 GB,hal24,24,128gb,2,spatial_mean,1.2485980987548828,False,1,1
10,128MB,spatial,2.56 GB,hal24,24,128gb,2,climatology,1.5973763465881348,False,1,1
10,128MB,spatial,2.56 GB,hal24,24,128gb,2,anomaly,3.4399497509002686,False,1,1
10,128MB,temporal,2.56 GB,hal24,24,128gb,2,temporal_mean,1.2642481327056885,False,1,1
10,128MB,temporal,2.56 GB,hal24,24,128gb,2,spatial_mean,1.1246333122253418,False,1,1
10,128MB,temporal,2.56 GB,hal24,24,128gb,2,climatology,1.7366163730621338,False,1,1
10,128MB,temporal,2.56 GB,hal24,24,128gb,2,anomaly,3.2110469341278076,False,1,1
10,128MB,auto,2.56 GB,hal24,24,128gb,2,temporal_mean,1.1224920749664307,False,1,1
10,128MB,auto,2.56 GB,hal24,24,128gb,2,spatial_mean,0.9955534934997559,False,1,1
10,128MB,auto,2.56 GB,hal24,24,128gb,2,climatology,1.641706943511963,False,1,1
10,128MB,auto,2.56 GB,hal24,24,128gb,2,anomaly,3.2012155055999756,False,1,1
10,64MB,spatial,1.28 GB,hal24,24,128gb,2,temporal_mean,0.6411056518554688,False,1,1
10,64MB,spatial,1.28 GB,hal24,24,128gb,2,spatial_mean,0.6111514568328857,False,1,1
10,64MB,spatial,1.28 GB,hal24,24,128gb,2,climatology,0.9846663475036621,False,1,1
10,64MB,spatial,1.28 GB,hal24,24,128gb,2,anomaly,1.7988736629486084,False,1,1
10,64MB,temporal,1.28 GB,hal24,24,128gb,2,temporal_mean,0.6903419494628906,False,1,1
10,64MB,temporal,1.28 GB,hal24,24,128gb,2,spatial_mean,0.6004648208618164,False,1,1
10,64MB,temporal,1.28 GB,hal24,24,128gb,2,climatology,0.8493406772613525,False,1,1
10,64MB,temporal,1.28 GB,hal24,24,128gb,2,anomaly,1.5010113716125488,False,1,1
10,64MB,auto,1.28 GB,hal24,24,128gb,2,temporal_mean,0.6500024795532227,False,1,1
10,64MB,auto,1.28 GB,hal24,24,128gb,2,spatial_mean,0.5799074172973633,False,1,1
10,64MB,auto,1.28 GB,hal24,24,128gb,2,climatology,0.934133768081665,False,1,1
10,64MB,auto,1.28 GB,hal24,24,128gb,2,anomaly,1.4581201076507568,False,1,1
10,128MB,spatial,2.56 GB,hal24,24,128gb,2,temporal_mean,1.204770803451538,False,1,1
10,128MB,spatial,2.56 GB,hal24,24,128gb,2,spatial_mean,1.2485980987548828,False,1,1
10,128MB,spatial,2.56 GB,hal24,24,128gb,2,climatology,1.5973763465881348,False,1,1
10,128MB,spatial,2.56 GB,hal24,24,128gb,2,anomaly,3.4399497509002686,False,1,1
10,128MB,temporal,2.56 GB,hal24,24,128gb,2,temporal_mean,1.2642481327056885,False,1,1
10,128MB,temporal,2.56 GB,hal24,24,128gb,2,spatial_mean,1.1246333122253418,False,1,1
10,128MB,temporal,2.56 GB,hal24,24,128gb,2,climatology,1.7366163730621338,False,1,1
10,128MB,temporal,2.56 GB,hal24,24,128gb,2,anomaly,3.2110469341278076,False,1,1
10,128MB,auto,2.56 GB,hal24,24,128gb,2,temporal_mean,1.1224920749664307,False,1,1
10,128MB,auto,2.56 GB,hal24,24,128gb,2,spatial_mean,0.9955534934997559,False,1,1
10,128MB,auto,2.56 GB,hal24,24,128gb,2,climatology,1.641706943511963,False,1,1
10,128MB,auto,2.56 GB,hal24,24,128gb,2,anomaly,3.2012155055999756,False,1,1
10,256MB,spatial,5.12 GB,hal24,24,128gb,2,temporal_mean,2.3424153327941895,False,1,1
10,256MB,spatial,5.12 GB,hal24,24,128gb,2,spatial_mean,2.20759654045105,False,1,1
10,256MB,spatial,5.12 GB,hal24,24,128gb,2,climatology,3.410499334335327,False,1,1
10,256MB,spatial,5.12 GB,hal24,24,128gb,2,anomaly,8.381002187728882,False,1,1
10,256MB,temporal,5.12 GB,hal24,24,128gb,2,temporal_mean,2.4837846755981445,False,1,1
10,256MB,temporal,5.12 GB,hal24,24,128gb,2,spatial_mean,2.2622382640838623,False,1,1
10,256MB,temporal,5.12 GB,hal24,24,128gb,2,climatology,3.4806785583496094,False,1,1
10,256MB,temporal,5.12 GB,hal24,24,128gb,2,anomaly,6.797675371170044,False,1,1
10,256MB,auto,5.12 GB,hal24,24,128gb,2,temporal_mean,2.6250815391540527,False,1,1
10,256MB,auto,5.12 GB,hal24,24,128gb,2,spatial_mean,2.2943546772003174,False,1,1
10,256MB,auto,5.12 GB,hal24,24,128gb,2,climatology,3.0738630294799805,False,1,1
10,256MB,auto,5.12 GB,hal24,24,128gb,2,anomaly,5.566968679428101,False,1,1
10,64MB,spatial,1.28 GB,hal24,24,128gb,2,temporal_mean,0.6411056518554688,False,1,1
10,64MB,spatial,1.28 GB,hal24,24,128gb,2,spatial_mean,0.6111514568328857,False,1,1
10,64MB,spatial,1.28 GB,hal24,24,128gb,2,climatology,0.9846663475036621,False,1,1
10,64MB,spatial,1.28 GB,hal24,24,128gb,2,anomaly,1.7988736629486084,False,1,1
10,64MB,temporal,1.28 GB,hal24,24,128gb,2,temporal_mean,0.6903419494628906,False,1,1
10,64MB,temporal,1.28 GB,hal24,24,128gb,2,spatial_mean,0.6004648208618164,False,1,1
10,64MB,temporal,1.28 GB,hal24,24,128gb,2,climatology,0.8493406772613525,False,1,1
10,64MB,temporal,1.28 GB,hal24,24,128gb,2,anomaly,1.5010113716125488,False,1,1
10,64MB,auto,1.28 GB,hal24,24,128gb,2,temporal_mean,0.6500024795532227,False,1,1
10,64MB,auto,1.28 GB,hal24,24,128gb,2,spatial_mean,0.5799074172973633,False,1,1
10,64MB,auto,1.28 GB,hal24,24,128gb,2,climatology,0.934133768081665,False,1,1
10,64MB,auto,1.28 GB,hal24,24,128gb,2,anomaly,1.4581201076507568,False,1,1
10,128MB,spatial,2.56 GB,hal24,24,128gb,2,temporal_mean,1.204770803451538,False,1,1
10,128MB,spatial,2.56 GB,hal24,24,128gb,2,spatial_mean,1.2485980987548828,False,1,1
10,128MB,spatial,2.56 GB,hal24,24,128gb,2,climatology,1.5973763465881348,False,1,1
10,128MB,spatial,2.56 GB,hal24,24,128gb,2,anomaly,3.4399497509002686,False,1,1
10,128MB,temporal,2.56 GB,hal24,24,128gb,2,temporal_mean,1.2642481327056885,False,1,1
10,128MB,temporal,2.56 GB,hal24,24,128gb,2,spatial_mean,1.1246333122253418,False,1,1
10,128MB,temporal,2.56 GB,hal24,24,128gb,2,climatology,1.7366163730621338,False,1,1
10,128MB,temporal,2.56 GB,hal24,24,128gb,2,anomaly,3.2110469341278076,False,1,1
10,128MB,auto,2.56 GB,hal24,24,128gb,2,temporal_mean,1.1224920749664307,False,1,1
10,128MB,auto,2.56 GB,hal24,24,128gb,2,spatial_mean,0.9955534934997559,False,1,1
10,128MB,auto,2.56 GB,hal24,24,128gb,2,climatology,1.641706943511963,False,1,1
10,128MB,auto,2.56 GB,hal24,24,128gb,2,anomaly,3.2012155055999756,False,1,1
10,256MB,spatial,5.12 GB,hal24,24,128gb,2,temporal_mean,2.3424153327941895,False,1,1
10,256MB,spatial,5.12 GB,hal24,24,128gb,2,spatial_mean,2.20759654045105,False,1,1
10,256MB,spatial,5.12 GB,hal24,24,128gb,2,climatology,3.410499334335327,False,1,1
10,256MB,spatial,5.12 GB,hal24,24,128gb,2,anomaly,8.381002187728882,False,1,1
10,256MB,temporal,5.12 GB,hal24,24,128gb,2,temporal_mean,2.4837846755981445,False,1,1
10,256MB,temporal,5.12 GB,hal24,24,128gb,2,spatial_mean,2.2622382640838623,False,1,1
10,256MB,temporal,5.12 GB,hal24,24,128gb,2,climatology,3.4806785583496094,False,1,1
10,256MB,temporal,5.12 GB,hal24,24,128gb,2,anomaly,6.797675371170044,False,1,1
10,256MB,auto,5.12 GB,hal24,24,128gb,2,temporal_mean,2.6250815391540527,False,1,1
10,256MB,auto,5.12 GB,hal24,24,128gb,2,spatial_mean,2.2943546772003174,False,1,1
10,256MB,auto,5.12 GB,hal24,24,128gb,2,climatology,3.0738630294799805,False,1,1
10,256MB,auto,5.12 GB,hal24,24,128gb,2,anomaly,5.566968679428101,False,1,1
10,512MB,spatial,10.24 GB,hal24,24,128gb,2,temporal_mean,5.192377805709839,False,1,1
10,512MB,spatial,10.24 GB,hal24,24,128gb,2,spatial_mean,4.588637590408325,False,1,1
10,512MB,spatial,10.24 GB,hal24,24,128gb,2,climatology,7.007930755615234,False,1,1
10,512MB,spatial,10.24 GB,hal24,24,128gb,2,anomaly,20.44088077545166,False,1,1
