operation,chunk_size,chunk_per_worker,dataset_size,worker_per_node,threads_per_worker,num_nodes,chunking_scheme,machine,maxmemory_per_node,maxcore_per_node,spil,runtime
climatology,128MB,10,1.28 GB,1,1,1,temporal,cheyenne,109gb,36,False,2.2128376960754395
anomaly,128MB,10,1.28 GB,1,1,1,temporal,cheyenne,109gb,36,False,3.5811192989349365
spatial_mean,128MB,10,1.28 GB,1,1,1,auto,cheyenne,109gb,36,False,2.074333667755127
temporal_mean,128MB,10,1.28 GB,1,1,1,auto,cheyenne,109gb,36,False,1.4517314434051514
climatology,128MB,10,1.28 GB,1,1,1,auto,cheyenne,109gb,36,False,2.182638168334961
anomaly,128MB,10,1.28 GB,1,1,1,auto,cheyenne,109gb,36,False,3.538975954055786
spatial_mean,256MB,10,2.56 GB,1,1,1,spatial,cheyenne,109gb,36,False,4.163335084915161
temporal_mean,256MB,10,2.56 GB,1,1,1,spatial,cheyenne,109gb,36,False,2.870915412902832
climatology,256MB,10,2.56 GB,1,1,1,spatial,cheyenne,109gb,36,False,4.224186182022095
anomaly,256MB,10,2.56 GB,1,1,1,spatial,cheyenne,109gb,36,False,6.8895652294158936
spatial_mean,256MB,10,2.56 GB,1,1,1,temporal,cheyenne,109gb,36,False,4.095815658569336
temporal_mean,256MB,10,2.56 GB,1,1,1,temporal,cheyenne,109gb,36,False,2.8873696327209473
climatology,256MB,10,2.56 GB,1,1,1,temporal,cheyenne,109gb,36,False,4.342982053756714
anomaly,256MB,10,2.56 GB,1,1,1,temporal,cheyenne,109gb,36,False,7.010782718658447
spatial_mean,256MB,10,2.56 GB,1,1,1,auto,cheyenne,109gb,36,False,4.095947980880737
temporal_mean,256MB,10,2.56 GB,1,1,1,auto,cheyenne,109gb,36,False,2.8816707134246826
climatology,256MB,10,2.56 GB,1,1,1,auto,cheyenne,109gb,36,False,4.357122421264648
anomaly,256MB,10,2.56 GB,1,1,1,auto,cheyenne,109gb,36,False,6.988885402679443
spatial_mean,64MB,10,640.95 MB,1,1,1,spatial,cheyenne,109gb,36,False,1.065375804901123
temporal_mean,64MB,10,640.95 MB,1,1,1,spatial,cheyenne,109gb,36,False,0.5789320468902588
climatology,64MB,10,640.95 MB,1,1,1,spatial,cheyenne,109gb,36,False,1.0616443157196045
anomaly,64MB,10,640.95 MB,1,1,1,spatial,cheyenne,109gb,36,False,1.6166973114013672
spatial_mean,64MB,10,640.95 MB,1,1,1,temporal,cheyenne,109gb,36,False,1.081514835357666
temporal_mean,64MB,10,640.95 MB,1,1,1,temporal,cheyenne,109gb,36,False,0.7675285339355469
climatology,64MB,10,640.95 MB,1,1,1,temporal,cheyenne,109gb,36,False,1.1214721202850342
anomaly,64MB,10,640.95 MB,1,1,1,temporal,cheyenne,109gb,36,False,1.832512378692627
spatial_mean,64MB,10,640.95 MB,1,1,1,auto,cheyenne,109gb,36,False,1.0796582698822021
temporal_mean,64MB,10,640.95 MB,1,1,1,auto,cheyenne,109gb,36,False,0.7195699214935303
climatology,64MB,10,640.95 MB,1,1,1,auto,cheyenne,109gb,36,False,1.1104588508605957
anomaly,64MB,10,640.95 MB,1,1,1,auto,cheyenne,109gb,36,False,1.8382794857025146
spatial_mean,128MB,10,1.28 GB,1,1,1,spatial,cheyenne,109gb,36,False,2.1325438022613525
temporal_mean,128MB,10,1.28 GB,1,1,1,spatial,cheyenne,109gb,36,False,1.4138238430023193
climatology,128MB,10,1.28 GB,1,1,1,spatial,cheyenne,109gb,36,False,2.1099560260772705
anomaly,128MB,10,1.28 GB,1,1,1,spatial,cheyenne,109gb,36,False,3.4696390628814697
spatial_mean,128MB,10,1.28 GB,1,1,1,temporal,cheyenne,109gb,36,False,2.094358444213867
temporal_mean,128MB,10,1.28 GB,1,1,1,temporal,cheyenne,109gb,36,False,1.4841043949127197
climatology,128MB,10,1.28 GB,1,1,1,temporal,cheyenne,109gb,36,False,2.2128376960754395
anomaly,128MB,10,1.28 GB,1,1,1,temporal,cheyenne,109gb,36,False,3.5811192989349365
spatial_mean,128MB,10,1.28 GB,1,1,1,auto,cheyenne,109gb,36,False,2.074333667755127
temporal_mean,128MB,10,1.28 GB,1,1,1,auto,cheyenne,109gb,36,False,1.4517314434051514
climatology,128MB,10,1.28 GB,1,1,1,auto,cheyenne,109gb,36,False,2.182638168334961
anomaly,128MB,10,1.28 GB,1,1,1,auto,cheyenne,109gb,36,False,3.538975954055786
spatial_mean,256MB,10,2.56 GB,1,1,1,spatial,cheyenne,109gb,36,False,4.163335084915161
temporal_mean,256MB,10,2.56 GB,1,1,1,spatial,cheyenne,109gb,36,False,2.870915412902832
climatology,256MB,10,2.56 GB,1,1,1,spatial,cheyenne,109gb,36,False,4.224186182022095
anomaly,256MB,10,2.56 GB,1,1,1,spatial,cheyenne,109gb,36,False,6.8895652294158936
spatial_mean,256MB,10,2.56 GB,1,1,1,temporal,cheyenne,109gb,36,False,4.095815658569336
temporal_mean,256MB,10,2.56 GB,1,1,1,temporal,cheyenne,109gb,36,False,2.8873696327209473
climatology,256MB,10,2.56 GB,1,1,1,temporal,cheyenne,109gb,36,False,4.342982053756714
anomaly,256MB,10,2.56 GB,1,1,1,temporal,cheyenne,109gb,36,False,7.010782718658447
spatial_mean,256MB,10,2.56 GB,1,1,1,auto,cheyenne,109gb,36,False,4.095947980880737
temporal_mean,256MB,10,2.56 GB,1,1,1,auto,cheyenne,109gb,36,False,2.8816707134246826
climatology,256MB,10,2.56 GB,1,1,1,auto,cheyenne,109gb,36,False,4.357122421264648
anomaly,256MB,10,2.56 GB,1,1,1,auto,cheyenne,109gb,36,False,6.988885402679443
spatial_mean,512MB,10,5.12 GB,1,1,1,spatial,cheyenne,109gb,36,False,8.414382934570312
temporal_mean,512MB,10,5.12 GB,1,1,1,spatial,cheyenne,109gb,36,False,5.87817645072937
climatology,512MB,10,5.12 GB,1,1,1,spatial,cheyenne,109gb,36,False,8.452246904373169
anomaly,512MB,10,5.12 GB,1,1,1,spatial,cheyenne,109gb,36,False,13.696547031402588
spatial_mean,512MB,10,5.12 GB,1,1,1,temporal,cheyenne,109gb,36,False,8.54595136642456
temporal_mean,512MB,10,5.12 GB,1,1,1,temporal,cheyenne,109gb,36,False,6.1903979778289795
climatology,512MB,10,5.12 GB,1,1,1,temporal,cheyenne,109gb,36,False,9.050032377243042
anomaly,512MB,10,5.12 GB,1,1,1,temporal,cheyenne,109gb,36,False,14.400951147079468
spatial_mean,512MB,10,5.12 GB,1,1,1,auto,cheyenne,109gb,36,False,8.567983865737915
temporal_mean,512MB,10,5.12 GB,1,1,1,auto,cheyenne,109gb,36,False,6.245711803436279
climatology,512MB,10,5.12 GB,1,1,1,auto,cheyenne,109gb,36,False,9.10193395614624
anomaly,512MB,10,5.12 GB,1,1,1,auto,cheyenne,109gb,36,False,14.377415657043457
spatial_mean,64MB,10,640.95 MB,1,1,1,spatial,cheyenne,109gb,36,False,1.065375804901123
temporal_mean,64MB,10,640.95 MB,1,1,1,spatial,cheyenne,109gb,36,False,0.5789320468902588
climatology,64MB,10,640.95 MB,1,1,1,spatial,cheyenne,109gb,36,False,1.0616443157196045
anomaly,64MB,10,640.95 MB,1,1,1,spatial,cheyenne,109gb,36,False,1.6166973114013672
spatial_mean,64MB,10,640.95 MB,1,1,1,temporal,cheyenne,109gb,36,False,1.081514835357666
temporal_mean,64MB,10,640.95 MB,1,1,1,temporal,cheyenne,109gb,36,False,0.7675285339355469
climatology,64MB,10,640.95 MB,1,1,1,temporal,cheyenne,109gb,36,False,1.1214721202850342
anomaly,64MB,10,640.95 MB,1,1,1,temporal,cheyenne,109gb,36,False,1.832512378692627
spatial_mean,64MB,10,640.95 MB,1,1,1,auto,cheyenne,109gb,36,False,1.0796582698822021
temporal_mean,64MB,10,640.95 MB,1,1,1,auto,cheyenne,109gb,36,False,0.7195699214935303
climatology,64MB,10,640.95 MB,1,1,1,auto,cheyenne,109gb,36,False,1.1104588508605957
anomaly,64MB,10,640.95 MB,1,1,1,auto,cheyenne,109gb,36,False,1.8382794857025146
spatial_mean,128MB,10,1.28 GB,1,1,1,spatial,cheyenne,109gb,36,False,2.1325438022613525
temporal_mean,128MB,10,1.28 GB,1,1,1,spatial,cheyenne,109gb,36,False,1.4138238430023193
climatology,128MB,10,1.28 GB,1,1,1,spatial,cheyenne,109gb,36,False,2.1099560260772705
anomaly,128MB,10,1.28 GB,1,1,1,spatial,cheyenne,109gb,36,False,3.4696390628814697
spatial_mean,128MB,10,1.28 GB,1,1,1,temporal,cheyenne,109gb,36,False,2.094358444213867
temporal_mean,128MB,10,1.28 GB,1,1,1,temporal,cheyenne,109gb,36,False,1.4841043949127197
climatology,128MB,10,1.28 GB,1,1,1,temporal,cheyenne,109gb,36,False,2.2128376960754395
anomaly,128MB,10,1.28 GB,1,1,1,temporal,cheyenne,109gb,36,False,3.5811192989349365
spatial_mean,128MB,10,1.28 GB,1,1,1,auto,cheyenne,109gb,36,False,2.074333667755127
temporal_mean,128MB,10,1.28 GB,1,1,1,auto,cheyenne,109gb,36,False,1.4517314434051514
climatology,128MB,10,1.28 GB,1,1,1,auto,cheyenne,109gb,36,False,2.182638168334961
anomaly,128MB,10,1.28 GB,1,1,1,auto,cheyenne,109gb,36,False,3.538975954055786
spatial_mean,256MB,10,2.56 GB,1,1,1,spatial,cheyenne,109gb,36,False,4.163335084915161
temporal_mean,256MB,10,2.56 GB,1,1,1,spatial,cheyenne,109gb,36,False,2.870915412902832
climatology,256MB,10,2.56 GB,1,1,1,spatial,cheyenne,109gb,36,False,4.224186182022095
anomaly,256MB,10,2.56 GB,1,1,1,spatial,cheyenne,109gb,36,False,6.8895652294158936
spatial_mean,256MB,10,2.56 GB,1,1,1,temporal,cheyenne,109gb,36,False,4.095815658569336
temporal_mean,256MB,10,2.56 GB,1,1,1,temporal,cheyenne,109gb,36,False,2.8873696327209473
climatology,256MB,10,2.56 GB,1,1,1,temporal,cheyenne,109gb,36,False,4.342982053756714
anomaly,256MB,10,2.56 GB,1,1,1,temporal,cheyenne,109gb,36,False,7.010782718658447
spatial_mean,256MB,10,2.56 GB,1,1,1,auto,cheyenne,109gb,36,False,4.095947980880737
temporal_mean,256MB,10,2.56 GB,1,1,1,auto,cheyenne,109gb,36,False,2.8816707134246826
climatology,256MB,10,2.56 GB,1,1,1,auto,cheyenne,109gb,36,False,4.357122421264648
anomaly,256MB,10,2.56 GB,1,1,1,auto,cheyenne,109gb,36,False,6.988885402679443
spatial_mean,512MB,10,5.12 GB,1,1,1,spatial,cheyenne,109gb,36,False,8.414382934570312
temporal_mean,512MB,10,5.12 GB,1,1,1,spatial,cheyenne,109gb,36,False,5.87817645072937
climatology,512MB,10,5.12 GB,1,1,1,spatial,cheyenne,109gb,36,False,8.452246904373169
anomaly,512MB,10,5.12 GB,1,1,1,spatial,cheyenne,109gb,36,False,13.696547031402588
spatial_mean,512MB,10,5.12 GB,1,1,1,temporal,cheyenne,109gb,36,False,8.54595136642456
temporal_mean,512MB,10,5.12 GB,1,1,1,temporal,cheyenne,109gb,36,False,6.1903979778289795
climatology,512MB,10,5.12 GB,1,1,1,temporal,cheyenne,109gb,36,False,9.050032377243042
anomaly,512MB,10,5.12 GB,1,1,1,temporal,cheyenne,109gb,36,False,14.400951147079468
spatial_mean,512MB,10,5.12 GB,1,1,1,auto,cheyenne,109gb,36,False,8.567983865737915
temporal_mean,512MB,10,5.12 GB,1,1,1,auto,cheyenne,109gb,36,False,6.245711803436279
climatology,512MB,10,5.12 GB,1,1,1,auto,cheyenne,109gb,36,False,9.10193395614624
anomaly,512MB,10,5.12 GB,1,1,1,auto,cheyenne,109gb,36,False,14.377415657043457
spatial_mean,1024MB,10,10.24 GB,1,1,1,spatial,cheyenne,109gb,36,False,16.934516429901123
temporal_mean,1024MB,10,10.24 GB,1,1,1,spatial,cheyenne,109gb,36,False,11.883322477340698
climatology,1024MB,10,10.24 GB,1,1,1,spatial,cheyenne,109gb,36,False,17.144157648086548
anomaly,1024MB,10,10.24 GB,1,1,1,spatial,cheyenne,109gb,36,False,27.7268328666687
spatial_mean,1024MB,10,10.24 GB,1,1,1,temporal,cheyenne,109gb,36,False,16.988776206970215
temporal_mean,1024MB,10,10.24 GB,1,1,1,temporal,cheyenne,109gb,36,False,12.409415245056152
climatology,1024MB,10,10.24 GB,1,1,1,temporal,cheyenne,109gb,36,False,18.197678089141846
anomaly,1024MB,10,10.24 GB,1,1,1,temporal,cheyenne,109gb,36,False,28.71099042892456
spatial_mean,1024MB,10,10.24 GB,1,1,1,auto,cheyenne,109gb,36,False,17.050113439559937
temporal_mean,1024MB,10,10.24 GB,1,1,1,auto,cheyenne,109gb,36,False,12.43770146369934
climatology,1024MB,10,10.24 GB,1,1,1,auto,cheyenne,109gb,36,False,18.196910858154297
anomaly,1024MB,10,10.24 GB,1,1,1,auto,cheyenne,109gb,36,False,28.757712602615356
spatial_mean,64MB,10,640.95 MB,1,1,1,spatial,cheyenne,109gb,36,False,1.065375804901123
temporal_mean,64MB,10,640.95 MB,1,1,1,spatial,cheyenne,109gb,36,False,0.5789320468902588
climatology,64MB,10,640.95 MB,1,1,1,spatial,cheyenne,109gb,36,False,1.0616443157196045
anomaly,64MB,10,640.95 MB,1,1,1,spatial,cheyenne,109gb,36,False,1.6166973114013672
spatial_mean,64MB,10,640.95 MB,1,1,1,temporal,cheyenne,109gb,36,False,1.081514835357666
temporal_mean,64MB,10,640.95 MB,1,1,1,temporal,cheyenne,109gb,36,False,0.7675285339355469
climatology,64MB,10,640.95 MB,1,1,1,temporal,cheyenne,109gb,36,False,1.1214721202850342
anomaly,64MB,10,640.95 MB,1,1,1,temporal,cheyenne,109gb,36,False,1.832512378692627
spatial_mean,64MB,10,640.95 MB,1,1,1,auto,cheyenne,109gb,36,False,1.0796582698822021
temporal_mean,64MB,10,640.95 MB,1,1,1,auto,cheyenne,109gb,36,False,0.7195699214935303
climatology,64MB,10,640.95 MB,1,1,1,auto,cheyenne,109gb,36,False,1.1104588508605957
anomaly,64MB,10,640.95 MB,1,1,1,auto,cheyenne,109gb,36,False,1.8382794857025146
spatial_mean,128MB,10,1.28 GB,1,1,1,spatial,cheyenne,109gb,36,False,2.1325438022613525
temporal_mean,128MB,10,1.28 GB,1,1,1,spatial,cheyenne,109gb,36,False,1.4138238430023193
climatology,128MB,10,1.28 GB,1,1,1,spatial,cheyenne,109gb,36,False,2.1099560260772705
anomaly,128MB,10,1.28 GB,1,1,1,spatial,cheyenne,109gb,36,False,3.4696390628814697
spatial_mean,128MB,10,1.28 GB,1,1,1,temporal,cheyenne,109gb,36,False,2.094358444213867
temporal_mean,128MB,10,1.28 GB,1,1,1,temporal,cheyenne,109gb,36,False,1.4841043949127197
climatology,128MB,10,1.28 GB,1,1,1,temporal,cheyenne,109gb,36,False,2.2128376960754395
anomaly,128MB,10,1.28 GB,1,1,1,temporal,cheyenne,109gb,36,False,3.5811192989349365
spatial_mean,128MB,10,1.28 GB,1,1,1,auto,cheyenne,109gb,36,False,2.074333667755127
temporal_mean,128MB,10,1.28 GB,1,1,1,auto,cheyenne,109gb,36,False,1.4517314434051514
climatology,128MB,10,1.28 GB,1,1,1,auto,cheyenne,109gb,36,False,2.182638168334961
anomaly,128MB,10,1.28 GB,1,1,1,auto,cheyenne,109gb,36,False,3.538975954055786
spatial_mean,256MB,10,2.56 GB,1,1,1,spatial,cheyenne,109gb,36,False,4.163335084915161
temporal_mean,256MB,10,2.56 GB,1,1,1,spatial,cheyenne,109gb,36,False,2.870915412902832
climatology,256MB,10,2.56 GB,1,1,1,spatial,cheyenne,109gb,36,False,4.224186182022095
anomaly,256MB,10,2.56 GB,1,1,1,spatial,cheyenne,109gb,36,False,6.8895652294158936
spatial_mean,256MB,10,2.56 GB,1,1,1,temporal,cheyenne,109gb,36,False,4.095815658569336
temporal_mean,256MB,10,2.56 GB,1,1,1,temporal,cheyenne,109gb,36,False,2.8873696327209473
climatology,256MB,10,2.56 GB,1,1,1,temporal,cheyenne,109gb,36,False,4.342982053756714
anomaly,256MB,10,2.56 GB,1,1,1,temporal,cheyenne,109gb,36,False,7.010782718658447
spatial_mean,256MB,10,2.56 GB,1,1,1,auto,cheyenne,109gb,36,False,4.095947980880737
temporal_mean,256MB,10,2.56 GB,1,1,1,auto,cheyenne,109gb,36,False,2.8816707134246826
climatology,256MB,10,2.56 GB,1,1,1,auto,cheyenne,109gb,36,False,4.357122421264648
anomaly,256MB,10,2.56 GB,1,1,1,auto,cheyenne,109gb,36,False,6.988885402679443
spatial_mean,512MB,10,5.12 GB,1,1,1,spatial,cheyenne,109gb,36,False,8.414382934570312
temporal_mean,512MB,10,5.12 GB,1,1,1,spatial,cheyenne,109gb,36,False,5.87817645072937
climatology,512MB,10,5.12 GB,1,1,1,spatial,cheyenne,109gb,36,False,8.452246904373169
anomaly,512MB,10,5.12 GB,1,1,1,spatial,cheyenne,109gb,36,False,13.696547031402588
spatial_mean,512MB,10,5.12 GB,1,1,1,temporal,cheyenne,109gb,36,False,8.54595136642456
temporal_mean,512MB,10,5.12 GB,1,1,1,temporal,cheyenne,109gb,36,False,6.1903979778289795
climatology,512MB,10,5.12 GB,1,1,1,temporal,cheyenne,109gb,36,False,9.050032377243042
anomaly,512MB,10,5.12 GB,1,1,1,temporal,cheyenne,109gb,36,False,14.400951147079468
spatial_mean,512MB,10,5.12 GB,1,1,1,auto,cheyenne,109gb,36,False,8.567983865737915
temporal_mean,512MB,10,5.12 GB,1,1,1,auto,cheyenne,109gb,36,False,6.245711803436279
climatology,512MB,10,5.12 GB,1,1,1,auto,cheyenne,109gb,36,False,9.10193395614624
anomaly,512MB,10,5.12 GB,1,1,1,auto,cheyenne,109gb,36,False,14.377415657043457
spatial_mean,1024MB,10,10.24 GB,1,1,1,spatial,cheyenne,109gb,36,False,16.934516429901123
temporal_mean,1024MB,10,10.24 GB,1,1,1,spatial,cheyenne,109gb,36,False,11.883322477340698
climatology,1024MB,10,10.24 GB,1,1,1,spatial,cheyenne,109gb,36,False,17.144157648086548
anomaly,1024MB,10,10.24 GB,1,1,1,spatial,cheyenne,109gb,36,False,27.7268328666687
spatial_mean,1024MB,10,10.24 GB,1,1,1,temporal,cheyenne,109gb,36,False,16.988776206970215
temporal_mean,1024MB,10,10.24 GB,1,1,1,temporal,cheyenne,109gb,36,False,12.409415245056152
climatology,1024MB,10,10.24 GB,1,1,1,temporal,cheyenne,109gb,36,False,18.197678089141846
anomaly,1024MB,10,10.24 GB,1,1,1,temporal,cheyenne,109gb,36,False,28.71099042892456
spatial_mean,1024MB,10,10.24 GB,1,1,1,auto,cheyenne,109gb,36,False,17.050113439559937
temporal_mean,1024MB,10,10.24 GB,1,1,1,auto,cheyenne,109gb,36,False,12.43770146369934
climatology,1024MB,10,10.24 GB,1,1,1,auto,cheyenne,109gb,36,False,18.196910858154297
anomaly,1024MB,10,10.24 GB,1,1,1,auto,cheyenne,109gb,36,False,28.757712602615356
spatial_mean,2048MB,10,20.48 GB,1,1,1,spatial,cheyenne,109gb,36,False,33.753990173339844
temporal_mean,2048MB,10,20.48 GB,1,1,1,spatial,cheyenne,109gb,36,False,23.654755353927612
climatology,2048MB,10,20.48 GB,1,1,1,spatial,cheyenne,109gb,36,False,35.182368755340576
anomaly,2048MB,10,20.48 GB,1,1,1,spatial,cheyenne,109gb,36,False,56.47176718711853
spatial_mean,2048MB,10,20.48 GB,1,1,1,temporal,cheyenne,109gb,36,False,33.84501528739929
temporal_mean,2048MB,10,20.48 GB,1,1,1,temporal,cheyenne,109gb,36,False,24.677865266799927
climatology,2048MB,10,20.48 GB,1,1,1,temporal,cheyenne,109gb,36,False,36.009387731552124
anomaly,2048MB,10,20.48 GB,1,1,1,temporal,cheyenne,109gb,36,False,57.389514446258545
spatial_mean,2048MB,10,20.48 GB,1,1,1,auto,cheyenne,109gb,36,False,33.880757093429565
temporal_mean,2048MB,10,20.48 GB,1,1,1,auto,cheyenne,109gb,36,False,24.64430832862854
climatology,2048MB,10,20.48 GB,1,1,1,auto,cheyenne,109gb,36,False,36.093533754348755
anomaly,2048MB,10,20.48 GB,1,1,1,auto,cheyenne,109gb,36,False,57.30426836013794
