chunk_per_worker,chunk_size,chunking_scheme,dataset_size,machine,maxcore_per_node,maxmemory_per_node,num_nodes,operation,runtime,spil,threads_per_worker,worker_per_node
10,512MB,spatial,20.48 GB,hal24,24,128gb,4,global_mean,6.667576551437378,False,1,1
10,512MB,spatial,20.48 GB,hal24,24,128gb,4,temporal_mean,5.096458435058594,False,1,1
10,512MB,spatial,20.48 GB,hal24,24,128gb,4,climatology,7.635088920593262,False,1,1
10,512MB,spatial,20.48 GB,hal24,24,128gb,4,anomaly,43.87503099441528,False,1,1
10,512MB,temporal,20.48 GB,hal24,24,128gb,4,global_mean,7.095160961151123,False,1,1
10,512MB,temporal,20.48 GB,hal24,24,128gb,4,temporal_mean,5.20303201675415,False,1,1
10,512MB,temporal,20.48 GB,hal24,24,128gb,4,climatology,8.027948379516602,False,1,1
10,512MB,temporal,20.48 GB,hal24,24,128gb,4,anomaly,17.382124185562134,False,1,1
10,512MB,auto,20.48 GB,hal24,24,128gb,4,global_mean,5.6308958530426025,False,1,1
10,512MB,auto,20.48 GB,hal24,24,128gb,4,temporal_mean,4.926488637924194,False,1,1
10,512MB,auto,20.48 GB,hal24,24,128gb,4,climatology,7.447200298309326,False,1,1
10,512MB,auto,20.48 GB,hal24,24,128gb,4,anomaly,23.451210021972656,False,1,1
