chunk_per_worker,chunk_size,chunking_scheme,dataset_size,machine,maxcore_per_node,maxmemory_per_node,num_nodes,operation,runtime,spil,threads_per_worker,worker_per_node
10,32MB,spatial,640.95 MB,hal24,24,128gb,2,global_mean,0.3128049373626709,False,1,1
10,32MB,spatial,640.95 MB,hal24,24,128gb,2,temporal_mean,0.3038754463195801,False,1,1
10,32MB,spatial,640.95 MB,hal24,24,128gb,2,climatology,0.6911253929138184,False,1,1
10,32MB,spatial,640.95 MB,hal24,24,128gb,2,anomaly,1.077866792678833,False,1,1
10,32MB,temporal,640.95 MB,hal24,24,128gb,2,global_mean,0.384554386138916,False,1,1
10,32MB,temporal,640.95 MB,hal24,24,128gb,2,temporal_mean,0.27049851417541504,False,1,1
10,32MB,temporal,640.95 MB,hal24,24,128gb,2,climatology,0.47597622871398926,False,1,1
10,32MB,temporal,640.95 MB,hal24,24,128gb,2,anomaly,0.7212355136871338,False,1,1
10,32MB,auto,640.95 MB,hal24,24,128gb,2,global_mean,0.2942218780517578,False,1,1
10,32MB,auto,640.95 MB,hal24,24,128gb,2,temporal_mean,0.29248833656311035,False,1,1
10,32MB,auto,640.95 MB,hal24,24,128gb,2,climatology,0.7023487091064453,False,1,1
10,32MB,auto,640.95 MB,hal24,24,128gb,2,anomaly,1.0976450443267822,False,1,1
10,32MB,spatial,640.95 MB,hal24,24,128gb,2,global_mean,0.3128049373626709,False,1,1
10,32MB,spatial,640.95 MB,hal24,24,128gb,2,temporal_mean,0.3038754463195801,False,1,1
10,32MB,spatial,640.95 MB,hal24,24,128gb,2,climatology,0.6911253929138184,False,1,1
10,32MB,spatial,640.95 MB,hal24,24,128gb,2,anomaly,1.077866792678833,False,1,1
10,32MB,temporal,640.95 MB,hal24,24,128gb,2,global_mean,0.384554386138916,False,1,1
10,32MB,temporal,640.95 MB,hal24,24,128gb,2,temporal_mean,0.27049851417541504,False,1,1
10,32MB,temporal,640.95 MB,hal24,24,128gb,2,climatology,0.47597622871398926,False,1,1
10,32MB,temporal,640.95 MB,hal24,24,128gb,2,anomaly,0.7212355136871338,False,1,1
10,32MB,auto,640.95 MB,hal24,24,128gb,2,global_mean,0.2942218780517578,False,1,1
10,32MB,auto,640.95 MB,hal24,24,128gb,2,temporal_mean,0.29248833656311035,False,1,1
10,32MB,auto,640.95 MB,hal24,24,128gb,2,climatology,0.7023487091064453,False,1,1
10,32MB,auto,640.95 MB,hal24,24,128gb,2,anomaly,1.0976450443267822,False,1,1
10,64MB,spatial,1.28 GB,hal24,24,128gb,2,global_mean,0.57383131980896,False,1,1
10,64MB,spatial,1.28 GB,hal24,24,128gb,2,temporal_mean,0.5538234710693359,False,1,1
10,64MB,spatial,1.28 GB,hal24,24,128gb,2,climatology,1.028440237045288,False,1,1
10,64MB,spatial,1.28 GB,hal24,24,128gb,2,anomaly,1.563539743423462,False,1,1
10,64MB,temporal,1.28 GB,hal24,24,128gb,2,global_mean,0.7003345489501953,False,1,1
