chunk_per_worker,chunk_size,chunking_scheme,dataset_size,machine,maxcore_per_node,maxmemory_per_node,num_nodes,operation,runtime,spil,threads_per_worker,worker_per_node
10,64MB,spatial,1.28 GB,hal24,24,128gb,2,global_mean,0.6721787452697754,False,1,1
10,64MB,spatial,1.28 GB,hal24,24,128gb,2,temporal_mean,0.6428050994873047,False,1,1
10,64MB,spatial,1.28 GB,hal24,24,128gb,2,climatology,1.0260097980499268,False,1,1
10,64MB,spatial,1.28 GB,hal24,24,128gb,2,anomaly,1.913071632385254,False,1,1
10,64MB,temporal,1.28 GB,hal24,24,128gb,2,global_mean,0.6720695495605469,False,1,1
10,64MB,temporal,1.28 GB,hal24,24,128gb,2,temporal_mean,0.586172342300415,False,1,1
10,64MB,temporal,1.28 GB,hal24,24,128gb,2,climatology,1.0200273990631104,False,1,1
10,64MB,temporal,1.28 GB,hal24,24,128gb,2,anomaly,1.4047212600708008,False,1,1
10,64MB,auto,1.28 GB,hal24,24,128gb,2,global_mean,0.6578013896942139,False,1,1
10,64MB,auto,1.28 GB,hal24,24,128gb,2,temporal_mean,0.5852820873260498,False,1,1
10,64MB,auto,1.28 GB,hal24,24,128gb,2,climatology,0.940805196762085,False,1,1
10,64MB,auto,1.28 GB,hal24,24,128gb,2,anomaly,1.388077735900879,False,1,1
10,64MB,spatial,1.28 GB,hal24,24,128gb,2,global_mean,0.6721787452697754,False,1,1
10,64MB,spatial,1.28 GB,hal24,24,128gb,2,temporal_mean,0.6428050994873047,False,1,1
10,64MB,spatial,1.28 GB,hal24,24,128gb,2,climatology,1.0260097980499268,False,1,1
10,64MB,spatial,1.28 GB,hal24,24,128gb,2,anomaly,1.913071632385254,False,1,1
10,64MB,temporal,1.28 GB,hal24,24,128gb,2,global_mean,0.6720695495605469,False,1,1
10,64MB,temporal,1.28 GB,hal24,24,128gb,2,temporal_mean,0.586172342300415,False,1,1
10,64MB,temporal,1.28 GB,hal24,24,128gb,2,climatology,1.0200273990631104,False,1,1
10,64MB,temporal,1.28 GB,hal24,24,128gb,2,anomaly,1.4047212600708008,False,1,1
10,64MB,auto,1.28 GB,hal24,24,128gb,2,global_mean,0.6578013896942139,False,1,1
10,64MB,auto,1.28 GB,hal24,24,128gb,2,temporal_mean,0.5852820873260498,False,1,1
10,64MB,auto,1.28 GB,hal24,24,128gb,2,climatology,0.940805196762085,False,1,1
10,64MB,auto,1.28 GB,hal24,24,128gb,2,anomaly,1.388077735900879,False,1,1
10,128MB,spatial,2.56 GB,hal24,24,128gb,2,global_mean,1.2362897396087646,False,1,1
10,128MB,spatial,2.56 GB,hal24,24,128gb,2,temporal_mean,1.203831672668457,False,1,1
10,128MB,spatial,2.56 GB,hal24,24,128gb,2,climatology,1.5520873069763184,False,1,1
10,128MB,spatial,2.56 GB,hal24,24,128gb,2,anomaly,2.983241558074951,False,1,1
10,128MB,temporal,2.56 GB,hal24,24,128gb,2,global_mean,1.3623425960540771,False,1,1
10,128MB,temporal,2.56 GB,hal24,24,128gb,2,temporal_mean,1.209881067276001,False,1,1
10,128MB,temporal,2.56 GB,hal24,24,128gb,2,climatology,1.7765953540802002,False,1,1
10,128MB,temporal,2.56 GB,hal24,24,128gb,2,anomaly,3.054835557937622,False,1,1
10,128MB,auto,2.56 GB,hal24,24,128gb,2,global_mean,1.283066749572754,False,1,1
10,128MB,auto,2.56 GB,hal24,24,128gb,2,temporal_mean,1.141740322113037,False,1,1
10,128MB,auto,2.56 GB,hal24,24,128gb,2,climatology,1.8682961463928223,False,1,1
10,128MB,auto,2.56 GB,hal24,24,128gb,2,anomaly,2.8714182376861572,False,1,1
10,64MB,spatial,1.28 GB,hal24,24,128gb,2,global_mean,0.6721787452697754,False,1,1
10,64MB,spatial,1.28 GB,hal24,24,128gb,2,temporal_mean,0.6428050994873047,False,1,1
10,64MB,spatial,1.28 GB,hal24,24,128gb,2,climatology,1.0260097980499268,False,1,1
10,64MB,spatial,1.28 GB,hal24,24,128gb,2,anomaly,1.913071632385254,False,1,1
10,64MB,temporal,1.28 GB,hal24,24,128gb,2,global_mean,0.6720695495605469,False,1,1
10,64MB,temporal,1.28 GB,hal24,24,128gb,2,temporal_mean,0.586172342300415,False,1,1
10,64MB,temporal,1.28 GB,hal24,24,128gb,2,climatology,1.0200273990631104,False,1,1
10,64MB,temporal,1.28 GB,hal24,24,128gb,2,anomaly,1.4047212600708008,False,1,1
10,64MB,auto,1.28 GB,hal24,24,128gb,2,global_mean,0.6578013896942139,False,1,1
10,64MB,auto,1.28 GB,hal24,24,128gb,2,temporal_mean,0.5852820873260498,False,1,1
10,64MB,auto,1.28 GB,hal24,24,128gb,2,climatology,0.940805196762085,False,1,1
10,64MB,auto,1.28 GB,hal24,24,128gb,2,anomaly,1.388077735900879,False,1,1
