chunk_size,chunking_scheme,dataset_size,machine,maxcore_per_node,maxmemory_per_node,num_nodes,operation,runtime,spil,worker_per_node
64MB,spatial,6.14 GB,hal24,24,128gb,8,global_mean,0.6040709018707275,False,12
64MB,spatial,6.14 GB,hal24,24,128gb,8,temporal_mean,0.3274056911468506,False,12
64MB,spatial,6.14 GB,hal24,24,128gb,8,climatology,1.0498106479644775,False,12
64MB,spatial,6.14 GB,hal24,24,128gb,8,anomaly,5.756032466888428,False,12
64MB,temporal,6.14 GB,hal24,24,128gb,8,global_mean,0.33727407455444336,False,12
64MB,temporal,6.14 GB,hal24,24,128gb,8,temporal_mean,0.3349590301513672,False,12
64MB,temporal,6.14 GB,hal24,24,128gb,8,climatology,0.6463658809661865,False,12
64MB,temporal,6.14 GB,hal24,24,128gb,8,anomaly,1.5452303886413574,False,12
64MB,auto,6.14 GB,hal24,24,128gb,8,global_mean,0.6721775531768799,False,12
64MB,auto,6.14 GB,hal24,24,128gb,8,temporal_mean,0.3594081401824951,False,12
64MB,auto,6.14 GB,hal24,24,128gb,8,climatology,1.0797626972198486,False,12
64MB,auto,6.14 GB,hal24,24,128gb,8,anomaly,2.5672316551208496,False,12
64MB,spatial,6.14 GB,hal24,24,128gb,8,global_mean,0.6040709018707275,False,12
64MB,spatial,6.14 GB,hal24,24,128gb,8,temporal_mean,0.3274056911468506,False,12
64MB,spatial,6.14 GB,hal24,24,128gb,8,climatology,1.0498106479644775,False,12
64MB,spatial,6.14 GB,hal24,24,128gb,8,anomaly,5.756032466888428,False,12
64MB,temporal,6.14 GB,hal24,24,128gb,8,global_mean,0.33727407455444336,False,12
64MB,temporal,6.14 GB,hal24,24,128gb,8,temporal_mean,0.3349590301513672,False,12
64MB,temporal,6.14 GB,hal24,24,128gb,8,climatology,0.6463658809661865,False,12
64MB,temporal,6.14 GB,hal24,24,128gb,8,anomaly,1.5452303886413574,False,12
64MB,auto,6.14 GB,hal24,24,128gb,8,global_mean,0.6721775531768799,False,12
64MB,auto,6.14 GB,hal24,24,128gb,8,temporal_mean,0.3594081401824951,False,12
64MB,auto,6.14 GB,hal24,24,128gb,8,climatology,1.0797626972198486,False,12
64MB,auto,6.14 GB,hal24,24,128gb,8,anomaly,2.5672316551208496,False,12
128MB,spatial,12.29 GB,hal24,24,128gb,8,global_mean,0.4673333168029785,False,12
128MB,spatial,12.29 GB,hal24,24,128gb,8,temporal_mean,0.43080663681030273,False,12
