chunk_size,chunking_scheme,dataset_size,machine,maxcore_per_node,maxmemory_per_node,num_nodes,operation,runtime,spil,worker_per_node
64MB,spatial,4.61 GB,hal24,24,128gb,6,global_mean,0.5300207138061523,False,12
64MB,spatial,4.61 GB,hal24,24,128gb,6,temporal_mean,0.28498148918151855,False,12
64MB,spatial,4.61 GB,hal24,24,128gb,6,climatology,0.8464996814727783,False,12
64MB,spatial,4.61 GB,hal24,24,128gb,6,anomaly,3.8592255115509033,False,12
64MB,temporal,4.61 GB,hal24,24,128gb,6,global_mean,0.29885196685791016,False,12
64MB,temporal,4.61 GB,hal24,24,128gb,6,temporal_mean,0.5010485649108887,False,12
64MB,temporal,4.61 GB,hal24,24,128gb,6,climatology,0.5192968845367432,False,12
64MB,temporal,4.61 GB,hal24,24,128gb,6,anomaly,0.9872226715087891,False,12
64MB,auto,4.61 GB,hal24,24,128gb,6,global_mean,0.26590824127197266,False,12
64MB,auto,4.61 GB,hal24,24,128gb,6,temporal_mean,0.44832587242126465,False,12
64MB,auto,4.61 GB,hal24,24,128gb,6,climatology,0.7870023250579834,False,12
64MB,auto,4.61 GB,hal24,24,128gb,6,anomaly,1.6740071773529053,False,12
64MB,spatial,4.61 GB,hal24,24,128gb,6,global_mean,0.5300207138061523,False,12
64MB,spatial,4.61 GB,hal24,24,128gb,6,temporal_mean,0.28498148918151855,False,12
64MB,spatial,4.61 GB,hal24,24,128gb,6,climatology,0.8464996814727783,False,12
64MB,spatial,4.61 GB,hal24,24,128gb,6,anomaly,3.8592255115509033,False,12
64MB,temporal,4.61 GB,hal24,24,128gb,6,global_mean,0.29885196685791016,False,12
64MB,temporal,4.61 GB,hal24,24,128gb,6,temporal_mean,0.5010485649108887,False,12
64MB,temporal,4.61 GB,hal24,24,128gb,6,climatology,0.5192968845367432,False,12
64MB,temporal,4.61 GB,hal24,24,128gb,6,anomaly,0.9872226715087891,False,12
64MB,auto,4.61 GB,hal24,24,128gb,6,global_mean,0.26590824127197266,False,12
64MB,auto,4.61 GB,hal24,24,128gb,6,temporal_mean,0.44832587242126465,False,12
64MB,auto,4.61 GB,hal24,24,128gb,6,climatology,0.7870023250579834,False,12
64MB,auto,4.61 GB,hal24,24,128gb,6,anomaly,1.6740071773529053,False,12
128MB,spatial,9.22 GB,hal24,24,128gb,6,global_mean,0.40695905685424805,False,12
128MB,spatial,9.22 GB,hal24,24,128gb,6,temporal_mean,0.39025402069091797,False,12
128MB,spatial,9.22 GB,hal24,24,128gb,6,climatology,1.1205334663391113,False,12
128MB,spatial,9.22 GB,hal24,24,128gb,6,anomaly,6.200009822845459,False,12
128MB,temporal,9.22 GB,hal24,24,128gb,6,global_mean,0.4183995723724365,False,12
128MB,temporal,9.22 GB,hal24,24,128gb,6,temporal_mean,0.44150590896606445,False,12
128MB,temporal,9.22 GB,hal24,24,128gb,6,climatology,0.7180931568145752,False,12
128MB,temporal,9.22 GB,hal24,24,128gb,6,anomaly,1.76900315284729,False,12
128MB,auto,9.22 GB,hal24,24,128gb,6,global_mean,0.3990757465362549,False,12
128MB,auto,9.22 GB,hal24,24,128gb,6,temporal_mean,0.3912930488586426,False,12
128MB,auto,9.22 GB,hal24,24,128gb,6,climatology,1.491248369216919,False,12
128MB,auto,9.22 GB,hal24,24,128gb,6,anomaly,2.433014154434204,False,12
64MB,spatial,4.61 GB,hal24,24,128gb,6,global_mean,0.5300207138061523,False,12
64MB,spatial,4.61 GB,hal24,24,128gb,6,temporal_mean,0.28498148918151855,False,12
64MB,spatial,4.61 GB,hal24,24,128gb,6,climatology,0.8464996814727783,False,12
64MB,spatial,4.61 GB,hal24,24,128gb,6,anomaly,3.8592255115509033,False,12
64MB,temporal,4.61 GB,hal24,24,128gb,6,global_mean,0.29885196685791016,False,12
64MB,temporal,4.61 GB,hal24,24,128gb,6,temporal_mean,0.5010485649108887,False,12
64MB,temporal,4.61 GB,hal24,24,128gb,6,climatology,0.5192968845367432,False,12
64MB,temporal,4.61 GB,hal24,24,128gb,6,anomaly,0.9872226715087891,False,12
64MB,auto,4.61 GB,hal24,24,128gb,6,global_mean,0.26590824127197266,False,12
64MB,auto,4.61 GB,hal24,24,128gb,6,temporal_mean,0.44832587242126465,False,12
64MB,auto,4.61 GB,hal24,24,128gb,6,climatology,0.7870023250579834,False,12
64MB,auto,4.61 GB,hal24,24,128gb,6,anomaly,1.6740071773529053,False,12
128MB,spatial,9.22 GB,hal24,24,128gb,6,global_mean,0.40695905685424805,False,12
128MB,spatial,9.22 GB,hal24,24,128gb,6,temporal_mean,0.39025402069091797,False,12
128MB,spatial,9.22 GB,hal24,24,128gb,6,climatology,1.1205334663391113,False,12
128MB,spatial,9.22 GB,hal24,24,128gb,6,anomaly,6.200009822845459,False,12
128MB,temporal,9.22 GB,hal24,24,128gb,6,global_mean,0.4183995723724365,False,12
128MB,temporal,9.22 GB,hal24,24,128gb,6,temporal_mean,0.44150590896606445,False,12
128MB,temporal,9.22 GB,hal24,24,128gb,6,climatology,0.7180931568145752,False,12
128MB,temporal,9.22 GB,hal24,24,128gb,6,anomaly,1.76900315284729,False,12
128MB,auto,9.22 GB,hal24,24,128gb,6,global_mean,0.3990757465362549,False,12
128MB,auto,9.22 GB,hal24,24,128gb,6,temporal_mean,0.3912930488586426,False,12
128MB,auto,9.22 GB,hal24,24,128gb,6,climatology,1.491248369216919,False,12
128MB,auto,9.22 GB,hal24,24,128gb,6,anomaly,2.433014154434204,False,12
256MB,spatial,18.43 GB,hal24,24,128gb,6,global_mean,0.601294994354248,False,12
256MB,spatial,18.43 GB,hal24,24,128gb,6,temporal_mean,0.8197896480560303,False,12
256MB,spatial,18.43 GB,hal24,24,128gb,6,climatology,1.0119616985321045,False,12
256MB,spatial,18.43 GB,hal24,24,128gb,6,anomaly,11.717793941497803,False,12
256MB,temporal,18.43 GB,hal24,24,128gb,6,global_mean,0.7466273307800293,False,12
256MB,temporal,18.43 GB,hal24,24,128gb,6,temporal_mean,0.7625894546508789,False,12
256MB,temporal,18.43 GB,hal24,24,128gb,6,climatology,1.015002965927124,False,12
256MB,temporal,18.43 GB,hal24,24,128gb,6,anomaly,2.4855148792266846,False,12
256MB,auto,18.43 GB,hal24,24,128gb,6,global_mean,0.7092599868774414,False,12
256MB,auto,18.43 GB,hal24,24,128gb,6,temporal_mean,0.5817127227783203,False,12
256MB,auto,18.43 GB,hal24,24,128gb,6,climatology,2.33970308303833,False,12
256MB,auto,18.43 GB,hal24,24,128gb,6,anomaly,4.819742918014526,False,12
64MB,spatial,4.61 GB,hal24,24,128gb,6,global_mean,0.5300207138061523,False,12
64MB,spatial,4.61 GB,hal24,24,128gb,6,temporal_mean,0.28498148918151855,False,12
64MB,spatial,4.61 GB,hal24,24,128gb,6,climatology,0.8464996814727783,False,12
64MB,spatial,4.61 GB,hal24,24,128gb,6,anomaly,3.8592255115509033,False,12
64MB,temporal,4.61 GB,hal24,24,128gb,6,global_mean,0.29885196685791016,False,12
64MB,temporal,4.61 GB,hal24,24,128gb,6,temporal_mean,0.5010485649108887,False,12
64MB,temporal,4.61 GB,hal24,24,128gb,6,climatology,0.5192968845367432,False,12
64MB,temporal,4.61 GB,hal24,24,128gb,6,anomaly,0.9872226715087891,False,12
64MB,auto,4.61 GB,hal24,24,128gb,6,global_mean,0.26590824127197266,False,12
64MB,auto,4.61 GB,hal24,24,128gb,6,temporal_mean,0.44832587242126465,False,12
64MB,auto,4.61 GB,hal24,24,128gb,6,climatology,0.7870023250579834,False,12
64MB,auto,4.61 GB,hal24,24,128gb,6,anomaly,1.6740071773529053,False,12
128MB,spatial,9.22 GB,hal24,24,128gb,6,global_mean,0.40695905685424805,False,12
128MB,spatial,9.22 GB,hal24,24,128gb,6,temporal_mean,0.39025402069091797,False,12
128MB,spatial,9.22 GB,hal24,24,128gb,6,climatology,1.1205334663391113,False,12
128MB,spatial,9.22 GB,hal24,24,128gb,6,anomaly,6.200009822845459,False,12
128MB,temporal,9.22 GB,hal24,24,128gb,6,global_mean,0.4183995723724365,False,12
128MB,temporal,9.22 GB,hal24,24,128gb,6,temporal_mean,0.44150590896606445,False,12
128MB,temporal,9.22 GB,hal24,24,128gb,6,climatology,0.7180931568145752,False,12
128MB,temporal,9.22 GB,hal24,24,128gb,6,anomaly,1.76900315284729,False,12
128MB,auto,9.22 GB,hal24,24,128gb,6,global_mean,0.3990757465362549,False,12
128MB,auto,9.22 GB,hal24,24,128gb,6,temporal_mean,0.3912930488586426,False,12
128MB,auto,9.22 GB,hal24,24,128gb,6,climatology,1.491248369216919,False,12
128MB,auto,9.22 GB,hal24,24,128gb,6,anomaly,2.433014154434204,False,12
256MB,spatial,18.43 GB,hal24,24,128gb,6,global_mean,0.601294994354248,False,12
256MB,spatial,18.43 GB,hal24,24,128gb,6,temporal_mean,0.8197896480560303,False,12
256MB,spatial,18.43 GB,hal24,24,128gb,6,climatology,1.0119616985321045,False,12
256MB,spatial,18.43 GB,hal24,24,128gb,6,anomaly,11.717793941497803,False,12
256MB,temporal,18.43 GB,hal24,24,128gb,6,global_mean,0.7466273307800293,False,12
256MB,temporal,18.43 GB,hal24,24,128gb,6,temporal_mean,0.7625894546508789,False,12
256MB,temporal,18.43 GB,hal24,24,128gb,6,climatology,1.015002965927124,False,12
256MB,temporal,18.43 GB,hal24,24,128gb,6,anomaly,2.4855148792266846,False,12
256MB,auto,18.43 GB,hal24,24,128gb,6,global_mean,0.7092599868774414,False,12
256MB,auto,18.43 GB,hal24,24,128gb,6,temporal_mean,0.5817127227783203,False,12
256MB,auto,18.43 GB,hal24,24,128gb,6,climatology,2.33970308303833,False,12
256MB,auto,18.43 GB,hal24,24,128gb,6,anomaly,4.819742918014526,False,12
512MB,spatial,36.86 GB,hal24,24,128gb,6,global_mean,1.168818712234497,False,12
512MB,spatial,36.86 GB,hal24,24,128gb,6,temporal_mean,1.2862520217895508,False,12
512MB,spatial,36.86 GB,hal24,24,128gb,6,climatology,1.6317262649536133,False,12
512MB,spatial,36.86 GB,hal24,24,128gb,6,anomaly,28.981280088424683,False,12
512MB,temporal,36.86 GB,hal24,24,128gb,6,global_mean,1.1226634979248047,False,12
512MB,temporal,36.86 GB,hal24,24,128gb,6,temporal_mean,1.0908074378967285,False,12
512MB,temporal,36.86 GB,hal24,24,128gb,6,climatology,3.2409424781799316,False,12
512MB,temporal,36.86 GB,hal24,24,128gb,6,anomaly,3.792560577392578,False,12
512MB,auto,36.86 GB,hal24,24,128gb,6,global_mean,1.038755178451538,False,12
512MB,auto,36.86 GB,hal24,24,128gb,6,temporal_mean,0.9928023815155029,False,12
512MB,auto,36.86 GB,hal24,24,128gb,6,climatology,2.0125019550323486,False,12
512MB,auto,36.86 GB,hal24,24,128gb,6,anomaly,4.5459535121917725,False,12
64MB,spatial,4.61 GB,hal24,24,128gb,6,global_mean,0.5300207138061523,False,12
64MB,spatial,4.61 GB,hal24,24,128gb,6,temporal_mean,0.28498148918151855,False,12
64MB,spatial,4.61 GB,hal24,24,128gb,6,climatology,0.8464996814727783,False,12
64MB,spatial,4.61 GB,hal24,24,128gb,6,anomaly,3.8592255115509033,False,12
64MB,temporal,4.61 GB,hal24,24,128gb,6,global_mean,0.29885196685791016,False,12
64MB,temporal,4.61 GB,hal24,24,128gb,6,temporal_mean,0.5010485649108887,False,12
64MB,temporal,4.61 GB,hal24,24,128gb,6,climatology,0.5192968845367432,False,12
64MB,temporal,4.61 GB,hal24,24,128gb,6,anomaly,0.9872226715087891,False,12
64MB,auto,4.61 GB,hal24,24,128gb,6,global_mean,0.26590824127197266,False,12
64MB,auto,4.61 GB,hal24,24,128gb,6,temporal_mean,0.44832587242126465,False,12
64MB,auto,4.61 GB,hal24,24,128gb,6,climatology,0.7870023250579834,False,12
64MB,auto,4.61 GB,hal24,24,128gb,6,anomaly,1.6740071773529053,False,12
128MB,spatial,9.22 GB,hal24,24,128gb,6,global_mean,0.40695905685424805,False,12
128MB,spatial,9.22 GB,hal24,24,128gb,6,temporal_mean,0.39025402069091797,False,12
128MB,spatial,9.22 GB,hal24,24,128gb,6,climatology,1.1205334663391113,False,12
128MB,spatial,9.22 GB,hal24,24,128gb,6,anomaly,6.200009822845459,False,12
128MB,temporal,9.22 GB,hal24,24,128gb,6,global_mean,0.4183995723724365,False,12
128MB,temporal,9.22 GB,hal24,24,128gb,6,temporal_mean,0.44150590896606445,False,12
128MB,temporal,9.22 GB,hal24,24,128gb,6,climatology,0.7180931568145752,False,12
128MB,temporal,9.22 GB,hal24,24,128gb,6,anomaly,1.76900315284729,False,12
128MB,auto,9.22 GB,hal24,24,128gb,6,global_mean,0.3990757465362549,False,12
128MB,auto,9.22 GB,hal24,24,128gb,6,temporal_mean,0.3912930488586426,False,12
128MB,auto,9.22 GB,hal24,24,128gb,6,climatology,1.491248369216919,False,12
128MB,auto,9.22 GB,hal24,24,128gb,6,anomaly,2.433014154434204,False,12
256MB,spatial,18.43 GB,hal24,24,128gb,6,global_mean,0.601294994354248,False,12
256MB,spatial,18.43 GB,hal24,24,128gb,6,temporal_mean,0.8197896480560303,False,12
256MB,spatial,18.43 GB,hal24,24,128gb,6,climatology,1.0119616985321045,False,12
256MB,spatial,18.43 GB,hal24,24,128gb,6,anomaly,11.717793941497803,False,12
256MB,temporal,18.43 GB,hal24,24,128gb,6,global_mean,0.7466273307800293,False,12
256MB,temporal,18.43 GB,hal24,24,128gb,6,temporal_mean,0.7625894546508789,False,12
256MB,temporal,18.43 GB,hal24,24,128gb,6,climatology,1.015002965927124,False,12
256MB,temporal,18.43 GB,hal24,24,128gb,6,anomaly,2.4855148792266846,False,12
256MB,auto,18.43 GB,hal24,24,128gb,6,global_mean,0.7092599868774414,False,12
256MB,auto,18.43 GB,hal24,24,128gb,6,temporal_mean,0.5817127227783203,False,12
256MB,auto,18.43 GB,hal24,24,128gb,6,climatology,2.33970308303833,False,12
256MB,auto,18.43 GB,hal24,24,128gb,6,anomaly,4.819742918014526,False,12
512MB,spatial,36.86 GB,hal24,24,128gb,6,global_mean,1.168818712234497,False,12
512MB,spatial,36.86 GB,hal24,24,128gb,6,temporal_mean,1.2862520217895508,False,12
512MB,spatial,36.86 GB,hal24,24,128gb,6,climatology,1.6317262649536133,False,12
512MB,spatial,36.86 GB,hal24,24,128gb,6,anomaly,28.981280088424683,False,12
512MB,temporal,36.86 GB,hal24,24,128gb,6,global_mean,1.1226634979248047,False,12
512MB,temporal,36.86 GB,hal24,24,128gb,6,temporal_mean,1.0908074378967285,False,12
512MB,temporal,36.86 GB,hal24,24,128gb,6,climatology,3.2409424781799316,False,12
512MB,temporal,36.86 GB,hal24,24,128gb,6,anomaly,3.792560577392578,False,12
512MB,auto,36.86 GB,hal24,24,128gb,6,global_mean,1.038755178451538,False,12
512MB,auto,36.86 GB,hal24,24,128gb,6,temporal_mean,0.9928023815155029,False,12
512MB,auto,36.86 GB,hal24,24,128gb,6,climatology,2.0125019550323486,False,12
512MB,auto,36.86 GB,hal24,24,128gb,6,anomaly,4.5459535121917725,False,12
1024MB,spatial,73.73 GB,hal24,24,128gb,6,global_mean,3.2899534702301025,False,12
1024MB,spatial,73.73 GB,hal24,24,128gb,6,temporal_mean,2.1947574615478516,False,12
1024MB,spatial,73.73 GB,hal24,24,128gb,6,climatology,2.526585102081299,False,12
1024MB,spatial,73.73 GB,hal24,24,128gb,6,anomaly,47.48139214515686,False,12
1024MB,temporal,73.73 GB,hal24,24,128gb,6,global_mean,2.2296667098999023,False,12
1024MB,temporal,73.73 GB,hal24,24,128gb,6,temporal_mean,2.401198148727417,False,12
1024MB,temporal,73.73 GB,hal24,24,128gb,6,climatology,2.510369300842285,False,12
1024MB,temporal,73.73 GB,hal24,24,128gb,6,anomaly,6.834669351577759,False,12
1024MB,auto,73.73 GB,hal24,24,128gb,6,global_mean,2.705368995666504,False,12
1024MB,auto,73.73 GB,hal24,24,128gb,6,temporal_mean,2.6686742305755615,False,12
1024MB,auto,73.73 GB,hal24,24,128gb,6,climatology,3.5131850242614746,False,12
1024MB,auto,73.73 GB,hal24,24,128gb,6,anomaly,9.540949821472168,False,12
