chunk_size,chunking_scheme,dataset_size,machine,maxcore_per_node,maxmemory_per_node,num_nodes,operation,runtime,spil,worker_per_node
64MB,spatial,1.54 GB,hal24,24,128gb,6,global_mean,0.15403485298156738,False,4
64MB,spatial,1.54 GB,hal24,24,128gb,6,temporal_mean,0.17371487617492676,False,4
64MB,spatial,1.54 GB,hal24,24,128gb,6,climatology,0.31938648223876953,False,4
64MB,spatial,1.54 GB,hal24,24,128gb,6,anomaly,0.753441333770752,False,4
64MB,temporal,1.54 GB,hal24,24,128gb,6,global_mean,0.1920759677886963,False,4
64MB,temporal,1.54 GB,hal24,24,128gb,6,temporal_mean,0.14558935165405273,False,4
64MB,temporal,1.54 GB,hal24,24,128gb,6,climatology,0.288623571395874,False,4
64MB,temporal,1.54 GB,hal24,24,128gb,6,anomaly,0.46049952507019043,False,4
64MB,auto,1.54 GB,hal24,24,128gb,6,global_mean,0.17723941802978516,False,4
64MB,auto,1.54 GB,hal24,24,128gb,6,temporal_mean,0.12504029273986816,False,4
64MB,auto,1.54 GB,hal24,24,128gb,6,climatology,0.3036823272705078,False,4
64MB,auto,1.54 GB,hal24,24,128gb,6,anomaly,0.5308189392089844,False,4
64MB,spatial,1.54 GB,hal24,24,128gb,6,global_mean,0.15403485298156738,False,4
64MB,spatial,1.54 GB,hal24,24,128gb,6,temporal_mean,0.17371487617492676,False,4
64MB,spatial,1.54 GB,hal24,24,128gb,6,climatology,0.31938648223876953,False,4
64MB,spatial,1.54 GB,hal24,24,128gb,6,anomaly,0.753441333770752,False,4
64MB,temporal,1.54 GB,hal24,24,128gb,6,global_mean,0.1920759677886963,False,4
64MB,temporal,1.54 GB,hal24,24,128gb,6,temporal_mean,0.14558935165405273,False,4
64MB,temporal,1.54 GB,hal24,24,128gb,6,climatology,0.288623571395874,False,4
64MB,temporal,1.54 GB,hal24,24,128gb,6,anomaly,0.46049952507019043,False,4
64MB,auto,1.54 GB,hal24,24,128gb,6,global_mean,0.17723941802978516,False,4
64MB,auto,1.54 GB,hal24,24,128gb,6,temporal_mean,0.12504029273986816,False,4
64MB,auto,1.54 GB,hal24,24,128gb,6,climatology,0.3036823272705078,False,4
64MB,auto,1.54 GB,hal24,24,128gb,6,anomaly,0.5308189392089844,False,4
128MB,spatial,3.07 GB,hal24,24,128gb,6,global_mean,0.24625158309936523,False,4
128MB,spatial,3.07 GB,hal24,24,128gb,6,temporal_mean,0.33625364303588867,False,4
128MB,spatial,3.07 GB,hal24,24,128gb,6,climatology,0.3488776683807373,False,4
128MB,spatial,3.07 GB,hal24,24,128gb,6,anomaly,1.1473782062530518,False,4
128MB,temporal,3.07 GB,hal24,24,128gb,6,global_mean,0.5132684707641602,False,4
128MB,temporal,3.07 GB,hal24,24,128gb,6,temporal_mean,0.2503979206085205,False,4
128MB,temporal,3.07 GB,hal24,24,128gb,6,climatology,0.37343430519104004,False,4
128MB,temporal,3.07 GB,hal24,24,128gb,6,anomaly,0.8610694408416748,False,4
128MB,auto,3.07 GB,hal24,24,128gb,6,global_mean,0.2103426456451416,False,4
128MB,auto,3.07 GB,hal24,24,128gb,6,temporal_mean,0.16945314407348633,False,4
128MB,auto,3.07 GB,hal24,24,128gb,6,climatology,0.4116179943084717,False,4
128MB,auto,3.07 GB,hal24,24,128gb,6,anomaly,0.885610818862915,False,4
64MB,spatial,1.54 GB,hal24,24,128gb,6,global_mean,0.15403485298156738,False,4
64MB,spatial,1.54 GB,hal24,24,128gb,6,temporal_mean,0.17371487617492676,False,4
64MB,spatial,1.54 GB,hal24,24,128gb,6,climatology,0.31938648223876953,False,4
64MB,spatial,1.54 GB,hal24,24,128gb,6,anomaly,0.753441333770752,False,4
64MB,temporal,1.54 GB,hal24,24,128gb,6,global_mean,0.1920759677886963,False,4
64MB,temporal,1.54 GB,hal24,24,128gb,6,temporal_mean,0.14558935165405273,False,4
64MB,temporal,1.54 GB,hal24,24,128gb,6,climatology,0.288623571395874,False,4
64MB,temporal,1.54 GB,hal24,24,128gb,6,anomaly,0.46049952507019043,False,4
64MB,auto,1.54 GB,hal24,24,128gb,6,global_mean,0.17723941802978516,False,4
64MB,auto,1.54 GB,hal24,24,128gb,6,temporal_mean,0.12504029273986816,False,4
64MB,auto,1.54 GB,hal24,24,128gb,6,climatology,0.3036823272705078,False,4
64MB,auto,1.54 GB,hal24,24,128gb,6,anomaly,0.5308189392089844,False,4
128MB,spatial,3.07 GB,hal24,24,128gb,6,global_mean,0.24625158309936523,False,4
128MB,spatial,3.07 GB,hal24,24,128gb,6,temporal_mean,0.33625364303588867,False,4
128MB,spatial,3.07 GB,hal24,24,128gb,6,climatology,0.3488776683807373,False,4
128MB,spatial,3.07 GB,hal24,24,128gb,6,anomaly,1.1473782062530518,False,4
128MB,temporal,3.07 GB,hal24,24,128gb,6,global_mean,0.5132684707641602,False,4
128MB,temporal,3.07 GB,hal24,24,128gb,6,temporal_mean,0.2503979206085205,False,4
128MB,temporal,3.07 GB,hal24,24,128gb,6,climatology,0.37343430519104004,False,4
128MB,temporal,3.07 GB,hal24,24,128gb,6,anomaly,0.8610694408416748,False,4
128MB,auto,3.07 GB,hal24,24,128gb,6,global_mean,0.2103426456451416,False,4
