chunk_size,chunking_scheme,dataset_size,machine,maxcore_per_node,maxmemory_per_node,num_nodes,operation,runtime,spil,worker_per_node
64MB,spatial,3.07 GB,hal24,24,128gb,4,global_mean,0.2194364070892334,False,12
64MB,spatial,3.07 GB,hal24,24,128gb,4,temporal_mean,0.2203516960144043,False,12
64MB,spatial,3.07 GB,hal24,24,128gb,4,climatology,0.8015286922454834,False,12
64MB,spatial,3.07 GB,hal24,24,128gb,4,anomaly,1.8576891422271729,False,12
64MB,temporal,3.07 GB,hal24,24,128gb,4,global_mean,0.4088261127471924,False,12
64MB,temporal,3.07 GB,hal24,24,128gb,4,temporal_mean,0.23149776458740234,False,12
64MB,temporal,3.07 GB,hal24,24,128gb,4,climatology,0.45222949981689453,False,12
64MB,temporal,3.07 GB,hal24,24,128gb,4,anomaly,0.7809038162231445,False,12
64MB,auto,3.07 GB,hal24,24,128gb,4,global_mean,0.2551612854003906,False,12
64MB,auto,3.07 GB,hal24,24,128gb,4,temporal_mean,0.20945978164672852,False,12
64MB,auto,3.07 GB,hal24,24,128gb,4,climatology,0.5924410820007324,False,12
64MB,auto,3.07 GB,hal24,24,128gb,4,anomaly,1.4176676273345947,False,12
64MB,spatial,3.07 GB,hal24,24,128gb,4,global_mean,0.2194364070892334,False,12
64MB,spatial,3.07 GB,hal24,24,128gb,4,temporal_mean,0.2203516960144043,False,12
64MB,spatial,3.07 GB,hal24,24,128gb,4,climatology,0.8015286922454834,False,12
64MB,spatial,3.07 GB,hal24,24,128gb,4,anomaly,1.8576891422271729,False,12
64MB,temporal,3.07 GB,hal24,24,128gb,4,global_mean,0.4088261127471924,False,12
64MB,temporal,3.07 GB,hal24,24,128gb,4,temporal_mean,0.23149776458740234,False,12
64MB,temporal,3.07 GB,hal24,24,128gb,4,climatology,0.45222949981689453,False,12
64MB,temporal,3.07 GB,hal24,24,128gb,4,anomaly,0.7809038162231445,False,12
64MB,auto,3.07 GB,hal24,24,128gb,4,global_mean,0.2551612854003906,False,12
64MB,auto,3.07 GB,hal24,24,128gb,4,temporal_mean,0.20945978164672852,False,12
64MB,auto,3.07 GB,hal24,24,128gb,4,climatology,0.5924410820007324,False,12
64MB,auto,3.07 GB,hal24,24,128gb,4,anomaly,1.4176676273345947,False,12
128MB,spatial,6.14 GB,hal24,24,128gb,4,global_mean,0.3325018882751465,False,12
128MB,spatial,6.14 GB,hal24,24,128gb,4,temporal_mean,0.44457554817199707,False,12
128MB,spatial,6.14 GB,hal24,24,128gb,4,climatology,0.8064901828765869,False,12
128MB,spatial,6.14 GB,hal24,24,128gb,4,anomaly,3.0996599197387695,False,12
128MB,temporal,6.14 GB,hal24,24,128gb,4,global_mean,0.3750596046447754,False,12
128MB,temporal,6.14 GB,hal24,24,128gb,4,temporal_mean,0.379347562789917,False,12
128MB,temporal,6.14 GB,hal24,24,128gb,4,climatology,0.5576832294464111,False,12
128MB,temporal,6.14 GB,hal24,24,128gb,4,anomaly,1.1816120147705078,False,12
128MB,auto,6.14 GB,hal24,24,128gb,4,global_mean,0.3307838439941406,False,12
128MB,auto,6.14 GB,hal24,24,128gb,4,temporal_mean,0.461108922958374,False,12
128MB,auto,6.14 GB,hal24,24,128gb,4,climatology,1.1005618572235107,False,12
