chunk_size,chunking_scheme,dataset_size,machine,maxcore_per_node,maxmemory_per_node,num_nodes,operation,runtime,spil,worker_per_node
64MB,auto,1.54 GB,hal24,24,128gb,2,temporal_mean,0.14716005325317383,False,12
64MB,auto,1.54 GB,hal24,24,128gb,2,climatology,0.35851430892944336,False,12
64MB,auto,1.54 GB,hal24,24,128gb,2,anomaly,0.6162378787994385,False,12
128MB,spatial,3.07 GB,hal24,24,128gb,2,global_mean,0.29561614990234375,False,12
128MB,spatial,3.07 GB,hal24,24,128gb,2,temporal_mean,0.299013614654541,False,12
128MB,spatial,3.07 GB,hal24,24,128gb,2,climatology,0.9227910041809082,False,12
128MB,spatial,3.07 GB,hal24,24,128gb,2,anomaly,1.135040521621704,False,12
128MB,temporal,3.07 GB,hal24,24,128gb,2,global_mean,0.3154716491699219,False,12
128MB,temporal,3.07 GB,hal24,24,128gb,2,temporal_mean,0.2607738971710205,False,12
128MB,temporal,3.07 GB,hal24,24,128gb,2,climatology,0.4085960388183594,False,12
128MB,temporal,3.07 GB,hal24,24,128gb,2,anomaly,0.8902487754821777,False,12
128MB,auto,3.07 GB,hal24,24,128gb,2,global_mean,0.2945833206176758,False,12
128MB,auto,3.07 GB,hal24,24,128gb,2,temporal_mean,0.2080378532409668,False,12
128MB,auto,3.07 GB,hal24,24,128gb,2,climatology,0.5772967338562012,False,12
128MB,auto,3.07 GB,hal24,24,128gb,2,anomaly,0.9179725646972656,False,12
64MB,spatial,1.54 GB,hal24,24,128gb,2,global_mean,0.18349671363830566,False,12
64MB,spatial,1.54 GB,hal24,24,128gb,2,temporal_mean,0.1824202537536621,False,12
64MB,spatial,1.54 GB,hal24,24,128gb,2,climatology,0.36908578872680664,False,12
64MB,spatial,1.54 GB,hal24,24,128gb,2,anomaly,1.0026051998138428,False,12
64MB,temporal,1.54 GB,hal24,24,128gb,2,global_mean,0.24314546585083008,False,12
64MB,temporal,1.54 GB,hal24,24,128gb,2,temporal_mean,0.17826032638549805,False,12
64MB,temporal,1.54 GB,hal24,24,128gb,2,climatology,0.3172476291656494,False,12
64MB,temporal,1.54 GB,hal24,24,128gb,2,anomaly,0.5364620685577393,False,12
64MB,auto,1.54 GB,hal24,24,128gb,2,global_mean,0.16013503074645996,False,12
64MB,auto,1.54 GB,hal24,24,128gb,2,temporal_mean,0.14716005325317383,False,12
64MB,auto,1.54 GB,hal24,24,128gb,2,climatology,0.35851430892944336,False,12
64MB,auto,1.54 GB,hal24,24,128gb,2,anomaly,0.6162378787994385,False,12
128MB,spatial,3.07 GB,hal24,24,128gb,2,global_mean,0.29561614990234375,False,12
128MB,spatial,3.07 GB,hal24,24,128gb,2,temporal_mean,0.299013614654541,False,12
128MB,spatial,3.07 GB,hal24,24,128gb,2,climatology,0.9227910041809082,False,12
128MB,spatial,3.07 GB,hal24,24,128gb,2,anomaly,1.135040521621704,False,12
128MB,temporal,3.07 GB,hal24,24,128gb,2,global_mean,0.3154716491699219,False,12
128MB,temporal,3.07 GB,hal24,24,128gb,2,temporal_mean,0.2607738971710205,False,12
128MB,temporal,3.07 GB,hal24,24,128gb,2,climatology,0.4085960388183594,False,12
128MB,temporal,3.07 GB,hal24,24,128gb,2,anomaly,0.8902487754821777,False,12
128MB,auto,3.07 GB,hal24,24,128gb,2,global_mean,0.2945833206176758,False,12
128MB,auto,3.07 GB,hal24,24,128gb,2,temporal_mean,0.2080378532409668,False,12
128MB,auto,3.07 GB,hal24,24,128gb,2,climatology,0.5772967338562012,False,12
128MB,auto,3.07 GB,hal24,24,128gb,2,anomaly,0.9179725646972656,False,12
256MB,spatial,6.14 GB,hal24,24,128gb,2,global_mean,0.733271598815918,False,12
256MB,spatial,6.14 GB,hal24,24,128gb,2,temporal_mean,0.5644721984863281,False,12
256MB,spatial,6.14 GB,hal24,24,128gb,2,climatology,0.7247545719146729,False,12
256MB,spatial,6.14 GB,hal24,24,128gb,2,anomaly,1.9269542694091797,False,12
256MB,temporal,6.14 GB,hal24,24,128gb,2,global_mean,0.528468132019043,False,12
256MB,temporal,6.14 GB,hal24,24,128gb,2,temporal_mean,0.5390725135803223,False,12
256MB,temporal,6.14 GB,hal24,24,128gb,2,climatology,0.6806001663208008,False,12
256MB,temporal,6.14 GB,hal24,24,128gb,2,anomaly,1.6316206455230713,False,12
256MB,auto,6.14 GB,hal24,24,128gb,2,global_mean,0.4397575855255127,False,12
256MB,auto,6.14 GB,hal24,24,128gb,2,temporal_mean,0.38205575942993164,False,12
256MB,auto,6.14 GB,hal24,24,128gb,2,climatology,0.9461781978607178,False,12
256MB,auto,6.14 GB,hal24,24,128gb,2,anomaly,1.651047706604004,False,12
64MB,spatial,1.54 GB,hal24,24,128gb,2,global_mean,0.18349671363830566,False,12
64MB,spatial,1.54 GB,hal24,24,128gb,2,temporal_mean,0.1824202537536621,False,12
64MB,spatial,1.54 GB,hal24,24,128gb,2,climatology,0.36908578872680664,False,12
64MB,spatial,1.54 GB,hal24,24,128gb,2,anomaly,1.0026051998138428,False,12
64MB,temporal,1.54 GB,hal24,24,128gb,2,global_mean,0.24314546585083008,False,12
64MB,temporal,1.54 GB,hal24,24,128gb,2,temporal_mean,0.17826032638549805,False,12
64MB,temporal,1.54 GB,hal24,24,128gb,2,climatology,0.3172476291656494,False,12
64MB,temporal,1.54 GB,hal24,24,128gb,2,anomaly,0.5364620685577393,False,12
64MB,auto,1.54 GB,hal24,24,128gb,2,global_mean,0.16013503074645996,False,12
64MB,auto,1.54 GB,hal24,24,128gb,2,temporal_mean,0.14716005325317383,False,12
64MB,auto,1.54 GB,hal24,24,128gb,2,climatology,0.35851430892944336,False,12
64MB,auto,1.54 GB,hal24,24,128gb,2,anomaly,0.6162378787994385,False,12
128MB,spatial,3.07 GB,hal24,24,128gb,2,global_mean,0.29561614990234375,False,12
128MB,spatial,3.07 GB,hal24,24,128gb,2,temporal_mean,0.299013614654541,False,12
128MB,spatial,3.07 GB,hal24,24,128gb,2,climatology,0.9227910041809082,False,12
128MB,spatial,3.07 GB,hal24,24,128gb,2,anomaly,1.135040521621704,False,12
128MB,temporal,3.07 GB,hal24,24,128gb,2,global_mean,0.3154716491699219,False,12
128MB,temporal,3.07 GB,hal24,24,128gb,2,temporal_mean,0.2607738971710205,False,12
128MB,temporal,3.07 GB,hal24,24,128gb,2,climatology,0.4085960388183594,False,12
128MB,temporal,3.07 GB,hal24,24,128gb,2,anomaly,0.8902487754821777,False,12
128MB,auto,3.07 GB,hal24,24,128gb,2,global_mean,0.2945833206176758,False,12
128MB,auto,3.07 GB,hal24,24,128gb,2,temporal_mean,0.2080378532409668,False,12
128MB,auto,3.07 GB,hal24,24,128gb,2,climatology,0.5772967338562012,False,12
128MB,auto,3.07 GB,hal24,24,128gb,2,anomaly,0.9179725646972656,False,12
256MB,spatial,6.14 GB,hal24,24,128gb,2,global_mean,0.733271598815918,False,12
256MB,spatial,6.14 GB,hal24,24,128gb,2,temporal_mean,0.5644721984863281,False,12
256MB,spatial,6.14 GB,hal24,24,128gb,2,climatology,0.7247545719146729,False,12
256MB,spatial,6.14 GB,hal24,24,128gb,2,anomaly,1.9269542694091797,False,12
256MB,temporal,6.14 GB,hal24,24,128gb,2,global_mean,0.528468132019043,False,12
256MB,temporal,6.14 GB,hal24,24,128gb,2,temporal_mean,0.5390725135803223,False,12
256MB,temporal,6.14 GB,hal24,24,128gb,2,climatology,0.6806001663208008,False,12
256MB,temporal,6.14 GB,hal24,24,128gb,2,anomaly,1.6316206455230713,False,12
256MB,auto,6.14 GB,hal24,24,128gb,2,global_mean,0.4397575855255127,False,12
256MB,auto,6.14 GB,hal24,24,128gb,2,temporal_mean,0.38205575942993164,False,12
256MB,auto,6.14 GB,hal24,24,128gb,2,climatology,0.9461781978607178,False,12
256MB,auto,6.14 GB,hal24,24,128gb,2,anomaly,1.651047706604004,False,12
512MB,spatial,12.29 GB,hal24,24,128gb,2,global_mean,1.214759111404419,False,12
512MB,spatial,12.29 GB,hal24,24,128gb,2,temporal_mean,1.5228688716888428,False,12
512MB,spatial,12.29 GB,hal24,24,128gb,2,climatology,1.4159801006317139,False,12
512MB,spatial,12.29 GB,hal24,24,128gb,2,anomaly,5.27500057220459,False,12
512MB,temporal,12.29 GB,hal24,24,128gb,2,global_mean,1.0712485313415527,False,12
512MB,temporal,12.29 GB,hal24,24,128gb,2,temporal_mean,0.933988094329834,False,12
512MB,temporal,12.29 GB,hal24,24,128gb,2,climatology,1.267885684967041,False,12
512MB,temporal,12.29 GB,hal24,24,128gb,2,anomaly,2.912294864654541,False,12
512MB,auto,12.29 GB,hal24,24,128gb,2,global_mean,0.9719891548156738,False,12
512MB,auto,12.29 GB,hal24,24,128gb,2,temporal_mean,1.0859277248382568,False,12
512MB,auto,12.29 GB,hal24,24,128gb,2,climatology,1.510807752609253,False,12
512MB,auto,12.29 GB,hal24,24,128gb,2,anomaly,3.7244858741760254,False,12
64MB,spatial,1.54 GB,hal24,24,128gb,2,global_mean,0.18349671363830566,False,12
64MB,spatial,1.54 GB,hal24,24,128gb,2,temporal_mean,0.1824202537536621,False,12
64MB,spatial,1.54 GB,hal24,24,128gb,2,climatology,0.36908578872680664,False,12
64MB,spatial,1.54 GB,hal24,24,128gb,2,anomaly,1.0026051998138428,False,12
64MB,temporal,1.54 GB,hal24,24,128gb,2,global_mean,0.24314546585083008,False,12
64MB,temporal,1.54 GB,hal24,24,128gb,2,temporal_mean,0.17826032638549805,False,12
64MB,temporal,1.54 GB,hal24,24,128gb,2,climatology,0.3172476291656494,False,12
64MB,temporal,1.54 GB,hal24,24,128gb,2,anomaly,0.5364620685577393,False,12
64MB,auto,1.54 GB,hal24,24,128gb,2,global_mean,0.16013503074645996,False,12
64MB,auto,1.54 GB,hal24,24,128gb,2,temporal_mean,0.14716005325317383,False,12
64MB,auto,1.54 GB,hal24,24,128gb,2,climatology,0.35851430892944336,False,12
64MB,auto,1.54 GB,hal24,24,128gb,2,anomaly,0.6162378787994385,False,12
128MB,spatial,3.07 GB,hal24,24,128gb,2,global_mean,0.29561614990234375,False,12
128MB,spatial,3.07 GB,hal24,24,128gb,2,temporal_mean,0.299013614654541,False,12
128MB,spatial,3.07 GB,hal24,24,128gb,2,climatology,0.9227910041809082,False,12
128MB,spatial,3.07 GB,hal24,24,128gb,2,anomaly,1.135040521621704,False,12
128MB,temporal,3.07 GB,hal24,24,128gb,2,global_mean,0.3154716491699219,False,12
128MB,temporal,3.07 GB,hal24,24,128gb,2,temporal_mean,0.2607738971710205,False,12
128MB,temporal,3.07 GB,hal24,24,128gb,2,climatology,0.4085960388183594,False,12
128MB,temporal,3.07 GB,hal24,24,128gb,2,anomaly,0.8902487754821777,False,12
128MB,auto,3.07 GB,hal24,24,128gb,2,global_mean,0.2945833206176758,False,12
128MB,auto,3.07 GB,hal24,24,128gb,2,temporal_mean,0.2080378532409668,False,12
128MB,auto,3.07 GB,hal24,24,128gb,2,climatology,0.5772967338562012,False,12
128MB,auto,3.07 GB,hal24,24,128gb,2,anomaly,0.9179725646972656,False,12
256MB,spatial,6.14 GB,hal24,24,128gb,2,global_mean,0.733271598815918,False,12
256MB,spatial,6.14 GB,hal24,24,128gb,2,temporal_mean,0.5644721984863281,False,12
256MB,spatial,6.14 GB,hal24,24,128gb,2,climatology,0.7247545719146729,False,12
256MB,spatial,6.14 GB,hal24,24,128gb,2,anomaly,1.9269542694091797,False,12
256MB,temporal,6.14 GB,hal24,24,128gb,2,global_mean,0.528468132019043,False,12
256MB,temporal,6.14 GB,hal24,24,128gb,2,temporal_mean,0.5390725135803223,False,12
256MB,temporal,6.14 GB,hal24,24,128gb,2,climatology,0.6806001663208008,False,12
256MB,temporal,6.14 GB,hal24,24,128gb,2,anomaly,1.6316206455230713,False,12
256MB,auto,6.14 GB,hal24,24,128gb,2,global_mean,0.4397575855255127,False,12
256MB,auto,6.14 GB,hal24,24,128gb,2,temporal_mean,0.38205575942993164,False,12
256MB,auto,6.14 GB,hal24,24,128gb,2,climatology,0.9461781978607178,False,12
256MB,auto,6.14 GB,hal24,24,128gb,2,anomaly,1.651047706604004,False,12
512MB,spatial,12.29 GB,hal24,24,128gb,2,global_mean,1.214759111404419,False,12
512MB,spatial,12.29 GB,hal24,24,128gb,2,temporal_mean,1.5228688716888428,False,12
512MB,spatial,12.29 GB,hal24,24,128gb,2,climatology,1.4159801006317139,False,12
512MB,spatial,12.29 GB,hal24,24,128gb,2,anomaly,5.27500057220459,False,12
512MB,temporal,12.29 GB,hal24,24,128gb,2,global_mean,1.0712485313415527,False,12
512MB,temporal,12.29 GB,hal24,24,128gb,2,temporal_mean,0.933988094329834,False,12
512MB,temporal,12.29 GB,hal24,24,128gb,2,climatology,1.267885684967041,False,12
512MB,temporal,12.29 GB,hal24,24,128gb,2,anomaly,2.912294864654541,False,12
512MB,auto,12.29 GB,hal24,24,128gb,2,global_mean,0.9719891548156738,False,12
512MB,auto,12.29 GB,hal24,24,128gb,2,temporal_mean,1.0859277248382568,False,12
512MB,auto,12.29 GB,hal24,24,128gb,2,climatology,1.510807752609253,False,12
512MB,auto,12.29 GB,hal24,24,128gb,2,anomaly,3.7244858741760254,False,12
1024MB,spatial,24.58 GB,hal24,24,128gb,2,global_mean,2.7210559844970703,False,12
1024MB,spatial,24.58 GB,hal24,24,128gb,2,temporal_mean,2.1454381942749023,False,12
1024MB,spatial,24.58 GB,hal24,24,128gb,2,climatology,2.27274489402771,False,12
1024MB,spatial,24.58 GB,hal24,24,128gb,2,anomaly,21.670262813568115,False,12
1024MB,temporal,24.58 GB,hal24,24,128gb,2,global_mean,2.8068954944610596,False,12
1024MB,temporal,24.58 GB,hal24,24,128gb,2,temporal_mean,1.974259853363037,False,12
1024MB,temporal,24.58 GB,hal24,24,128gb,2,climatology,2.209383487701416,False,12
1024MB,temporal,24.58 GB,hal24,24,128gb,2,anomaly,6.845160484313965,False,12
1024MB,auto,24.58 GB,hal24,24,128gb,2,global_mean,2.25746750831604,False,12
1024MB,auto,24.58 GB,hal24,24,128gb,2,temporal_mean,3.1325371265411377,False,12
1024MB,auto,24.58 GB,hal24,24,128gb,2,climatology,3.5869626998901367,False,12
1024MB,auto,24.58 GB,hal24,24,128gb,2,anomaly,7.112910985946655,False,12
