chunk_per_worker,chunk_size,chunking_scheme,dataset_size,machine,maxcore_per_node,maxmemory_per_node,num_nodes,operation,runtime,spil,threads_per_worker,worker_per_node
10,32MB,spatial,2.56 GB,hal24,24,128gb,8,global_mean,0.37918686866760254,False,1,1
10,32MB,spatial,2.56 GB,hal24,24,128gb,8,temporal_mean,0.36846494674682617,False,1,1
10,32MB,spatial,2.56 GB,hal24,24,128gb,8,climatology,1.2875757217407227,False,1,1
10,32MB,spatial,2.56 GB,hal24,24,128gb,8,anomaly,2.4414515495300293,False,1,1
10,32MB,temporal,2.56 GB,hal24,24,128gb,8,global_mean,0.47373461723327637,False,1,1
10,32MB,temporal,2.56 GB,hal24,24,128gb,8,temporal_mean,0.40513086318969727,False,1,1
10,32MB,temporal,2.56 GB,hal24,24,128gb,8,climatology,0.6900441646575928,False,1,1
10,32MB,temporal,2.56 GB,hal24,24,128gb,8,anomaly,1.0480546951293945,False,1,1
10,32MB,auto,2.56 GB,hal24,24,128gb,8,global_mean,0.4741020202636719,False,1,1
10,32MB,auto,2.56 GB,hal24,24,128gb,8,temporal_mean,0.4564974308013916,False,1,1
10,32MB,auto,2.56 GB,hal24,24,128gb,8,climatology,1.0592105388641357,False,1,1
10,32MB,auto,2.56 GB,hal24,24,128gb,8,anomaly,2.2336180210113525,False,1,1
10,32MB,spatial,2.56 GB,hal24,24,128gb,8,global_mean,0.37918686866760254,False,1,1
10,32MB,spatial,2.56 GB,hal24,24,128gb,8,temporal_mean,0.36846494674682617,False,1,1
10,32MB,spatial,2.56 GB,hal24,24,128gb,8,climatology,1.2875757217407227,False,1,1
10,32MB,spatial,2.56 GB,hal24,24,128gb,8,anomaly,2.4414515495300293,False,1,1
10,32MB,temporal,2.56 GB,hal24,24,128gb,8,global_mean,0.47373461723327637,False,1,1
10,32MB,temporal,2.56 GB,hal24,24,128gb,8,temporal_mean,0.40513086318969727,False,1,1
10,32MB,temporal,2.56 GB,hal24,24,128gb,8,climatology,0.6900441646575928,False,1,1
10,32MB,temporal,2.56 GB,hal24,24,128gb,8,anomaly,1.0480546951293945,False,1,1
10,32MB,auto,2.56 GB,hal24,24,128gb,8,global_mean,0.4741020202636719,False,1,1
