chunk_per_worker,chunk_size,chunking_scheme,dataset_size,machine,maxcore_per_node,maxmemory_per_node,num_nodes,operation,runtime,spil,threads_per_worker,worker_per_node
10,64MB,spatial,5.12 GB,hal24,24,128gb,8,temporal_mean,0.7041504383087158,False,1,1
10,64MB,spatial,5.12 GB,hal24,24,128gb,8,spatial_mean,0.6738884449005127,False,1,1
10,64MB,spatial,5.12 GB,hal24,24,128gb,8,climatology,1.4768905639648438,False,1,1
10,64MB,spatial,5.12 GB,hal24,24,128gb,8,anomaly,4.097087621688843,False,1,1
10,64MB,temporal,5.12 GB,hal24,24,128gb,8,temporal_mean,0.7622945308685303,False,1,1
10,64MB,temporal,5.12 GB,hal24,24,128gb,8,spatial_mean,0.6171231269836426,False,1,1
10,64MB,temporal,5.12 GB,hal24,24,128gb,8,climatology,1.0793578624725342,False,1,1
10,64MB,temporal,5.12 GB,hal24,24,128gb,8,anomaly,1.8500018119812012,False,1,1
10,64MB,auto,5.12 GB,hal24,24,128gb,8,temporal_mean,0.6953856945037842,False,1,1
10,64MB,auto,5.12 GB,hal24,24,128gb,8,spatial_mean,0.6020269393920898,False,1,1
10,64MB,auto,5.12 GB,hal24,24,128gb,8,climatology,1.1651551723480225,False,1,1
10,64MB,auto,5.12 GB,hal24,24,128gb,8,anomaly,2.3559410572052,False,1,1
10,64MB,spatial,5.12 GB,hal24,24,128gb,8,temporal_mean,0.7041504383087158,False,1,1
10,64MB,spatial,5.12 GB,hal24,24,128gb,8,spatial_mean,0.6738884449005127,False,1,1
10,64MB,spatial,5.12 GB,hal24,24,128gb,8,climatology,1.4768905639648438,False,1,1
10,64MB,spatial,5.12 GB,hal24,24,128gb,8,anomaly,4.097087621688843,False,1,1
10,64MB,temporal,5.12 GB,hal24,24,128gb,8,temporal_mean,0.7622945308685303,False,1,1
10,64MB,temporal,5.12 GB,hal24,24,128gb,8,spatial_mean,0.6171231269836426,False,1,1
10,64MB,temporal,5.12 GB,hal24,24,128gb,8,climatology,1.0793578624725342,False,1,1
10,64MB,temporal,5.12 GB,hal24,24,128gb,8,anomaly,1.8500018119812012,False,1,1
10,64MB,auto,5.12 GB,hal24,24,128gb,8,temporal_mean,0.6953856945037842,False,1,1
10,64MB,auto,5.12 GB,hal24,24,128gb,8,spatial_mean,0.6020269393920898,False,1,1
10,64MB,auto,5.12 GB,hal24,24,128gb,8,climatology,1.1651551723480225,False,1,1
10,64MB,auto,5.12 GB,hal24,24,128gb,8,anomaly,2.3559410572052,False,1,1
10,128MB,spatial,10.24 GB,hal24,24,128gb,8,temporal_mean,1.3534932136535645,False,1,1
10,128MB,spatial,10.24 GB,hal24,24,128gb,8,spatial_mean,1.2359931468963623,False,1,1
10,128MB,spatial,10.24 GB,hal24,24,128gb,8,climatology,2.049400806427002,False,1,1
10,128MB,spatial,10.24 GB,hal24,24,128gb,8,anomaly,8.330899477005005,False,1,1
10,128MB,temporal,10.24 GB,hal24,24,128gb,8,temporal_mean,1.4004721641540527,False,1,1
10,128MB,temporal,10.24 GB,hal24,24,128gb,8,spatial_mean,1.2690842151641846,False,1,1
10,128MB,temporal,10.24 GB,hal24,24,128gb,8,climatology,2.345914125442505,False,1,1
10,128MB,temporal,10.24 GB,hal24,24,128gb,8,anomaly,4.844888210296631,False,1,1
10,128MB,auto,10.24 GB,hal24,24,128gb,8,temporal_mean,1.2747268676757812,False,1,1
10,128MB,auto,10.24 GB,hal24,24,128gb,8,spatial_mean,1.143801212310791,False,1,1
10,128MB,auto,10.24 GB,hal24,24,128gb,8,climatology,2.3219470977783203,False,1,1
