chunk_size,chunking_scheme,dataset_size,machine,num_nodes,operation,runtime,worker_per_node
8MB,spatial,16.72 MB,hal,2,global_mean,0.03698992729187012,1
8MB,spatial,16.72 MB,hal,2,temporal_mean,0.03834939002990723,1
8MB,spatial,16.72 MB,hal,2,climatology,0.05015969276428223,1
8MB,spatial,16.72 MB,hal,2,anomaly,0.07174468040466309,1
8MB,temporal,16.72 MB,hal,2,global_mean,0.04234147071838379,1
8MB,temporal,16.72 MB,hal,2,temporal_mean,0.025467634201049805,1
8MB,temporal,16.72 MB,hal,2,climatology,0.05119180679321289,1
8MB,temporal,16.72 MB,hal,2,anomaly,0.09072375297546387,1
8MB,auto,16.72 MB,hal,2,global_mean,0.0735318660736084,1
8MB,auto,16.72 MB,hal,2,temporal_mean,0.08287215232849121,1
8MB,auto,16.72 MB,hal,2,climatology,0.11455106735229492,1
8MB,auto,16.72 MB,hal,2,anomaly,0.13401103019714355,1
8MB,spatial,16.72 MB,hal,2,global_mean,0.03698992729187012,1
8MB,spatial,16.72 MB,hal,2,temporal_mean,0.03834939002990723,1
8MB,spatial,16.72 MB,hal,2,climatology,0.05015969276428223,1
8MB,spatial,16.72 MB,hal,2,anomaly,0.07174468040466309,1
8MB,temporal,16.72 MB,hal,2,global_mean,0.04234147071838379,1
8MB,temporal,16.72 MB,hal,2,temporal_mean,0.025467634201049805,1
8MB,temporal,16.72 MB,hal,2,climatology,0.05119180679321289,1
8MB,temporal,16.72 MB,hal,2,anomaly,0.09072375297546387,1
8MB,auto,16.72 MB,hal,2,global_mean,0.0735318660736084,1
8MB,auto,16.72 MB,hal,2,temporal_mean,0.08287215232849121,1
8MB,auto,16.72 MB,hal,2,climatology,0.11455106735229492,1
8MB,auto,16.72 MB,hal,2,anomaly,0.13401103019714355,1
16MB,spatial,32.45 MB,hal,2,global_mean,0.039314985275268555,1
16MB,spatial,32.45 MB,hal,2,temporal_mean,0.03802680969238281,1
16MB,spatial,32.45 MB,hal,2,climatology,0.07011556625366211,1
16MB,spatial,32.45 MB,hal,2,anomaly,0.0922400951385498,1
16MB,temporal,32.45 MB,hal,2,global_mean,0.0476689338684082,1
