chunk_size,chunking_scheme,dataset_size,machine,num_nodes,operation,runtime,worker_per_node
8MB,spatial,32.45 MB,hal,2,global_mean,0.04132342338562012,2
8MB,spatial,32.45 MB,hal,2,temporal_mean,0.05183696746826172,2
8MB,spatial,32.45 MB,hal,2,climatology,0.05874800682067871,2
8MB,spatial,32.45 MB,hal,2,anomaly,0.08511137962341309,2
8MB,temporal,32.45 MB,hal,2,global_mean,0.07639646530151367,2
8MB,temporal,32.45 MB,hal,2,temporal_mean,0.030315399169921875,2
8MB,temporal,32.45 MB,hal,2,climatology,0.08515286445617676,2
8MB,temporal,32.45 MB,hal,2,anomaly,0.14241290092468262,2
8MB,auto,32.45 MB,hal,2,global_mean,0.10721302032470703,2
8MB,auto,32.45 MB,hal,2,temporal_mean,0.11202073097229004,2
8MB,auto,32.45 MB,hal,2,climatology,0.4849071502685547,2
8MB,auto,32.45 MB,hal,2,anomaly,0.20545649528503418,2
8MB,spatial,32.45 MB,hal,2,global_mean,0.04132342338562012,2
8MB,spatial,32.45 MB,hal,2,temporal_mean,0.05183696746826172,2
8MB,spatial,32.45 MB,hal,2,climatology,0.05874800682067871,2
8MB,spatial,32.45 MB,hal,2,anomaly,0.08511137962341309,2
8MB,temporal,32.45 MB,hal,2,global_mean,0.07639646530151367,2
8MB,temporal,32.45 MB,hal,2,temporal_mean,0.030315399169921875,2
8MB,temporal,32.45 MB,hal,2,climatology,0.08515286445617676,2
8MB,temporal,32.45 MB,hal,2,anomaly,0.14241290092468262,2
8MB,auto,32.45 MB,hal,2,global_mean,0.10721302032470703,2
8MB,auto,32.45 MB,hal,2,temporal_mean,0.11202073097229004,2
8MB,auto,32.45 MB,hal,2,climatology,0.4849071502685547,2
8MB,auto,32.45 MB,hal,2,anomaly,0.20545649528503418,2
16MB,spatial,64.89 MB,hal,2,global_mean,0.050757646560668945,2
16MB,spatial,64.89 MB,hal,2,temporal_mean,0.0469663143157959,2
16MB,spatial,64.89 MB,hal,2,climatology,0.08006000518798828,2
16MB,spatial,64.89 MB,hal,2,anomaly,0.11438226699829102,2
16MB,temporal,64.89 MB,hal,2,global_mean,0.08064866065979004,2
16MB,temporal,64.89 MB,hal,2,temporal_mean,0.03547334671020508,2
