chunk_size,chunking_scheme,dataset_size,machine,num_nodes,operation,runtime,worker_per_node
8MB,spatial,8.85 MB,hal,1,global_mean,0.04826068878173828,1
8MB,spatial,8.85 MB,hal,1,temporal_mean,0.02780294418334961,1
8MB,spatial,8.85 MB,hal,1,climatology,0.05525040626525879,1
8MB,spatial,8.85 MB,hal,1,anomaly,0.07101011276245117,1
8MB,temporal,8.85 MB,hal,1,global_mean,0.034647464752197266,1
8MB,temporal,8.85 MB,hal,1,temporal_mean,0.02287006378173828,1
8MB,temporal,8.85 MB,hal,1,climatology,0.0444331169128418,1
8MB,temporal,8.85 MB,hal,1,anomaly,0.06741666793823242,1
8MB,auto,8.85 MB,hal,1,global_mean,0.07469940185546875,1
8MB,auto,8.85 MB,hal,1,temporal_mean,0.06707906723022461,1
8MB,auto,8.85 MB,hal,1,climatology,0.09641528129577637,1
8MB,auto,8.85 MB,hal,1,anomaly,0.12456488609313965,1
8MB,spatial,8.85 MB,hal,1,global_mean,0.04826068878173828,1
8MB,spatial,8.85 MB,hal,1,temporal_mean,0.02780294418334961,1
8MB,spatial,8.85 MB,hal,1,climatology,0.05525040626525879,1
8MB,spatial,8.85 MB,hal,1,anomaly,0.07101011276245117,1
8MB,temporal,8.85 MB,hal,1,global_mean,0.034647464752197266,1
8MB,temporal,8.85 MB,hal,1,temporal_mean,0.02287006378173828,1
8MB,temporal,8.85 MB,hal,1,climatology,0.0444331169128418,1
8MB,temporal,8.85 MB,hal,1,anomaly,0.06741666793823242,1
8MB,auto,8.85 MB,hal,1,global_mean,0.07469940185546875,1
8MB,auto,8.85 MB,hal,1,temporal_mean,0.06707906723022461,1
8MB,auto,8.85 MB,hal,1,climatology,0.09641528129577637,1
8MB,auto,8.85 MB,hal,1,anomaly,0.12456488609313965,1
16MB,spatial,16.72 MB,hal,1,global_mean,0.03458571434020996,1
16MB,spatial,16.72 MB,hal,1,temporal_mean,0.0321195125579834,1
16MB,spatial,16.72 MB,hal,1,climatology,0.05978965759277344,1
16MB,spatial,16.72 MB,hal,1,anomaly,0.10046863555908203,1
16MB,temporal,16.72 MB,hal,1,global_mean,0.04615354537963867,1
16MB,temporal,16.72 MB,hal,1,temporal_mean,0.03823995590209961,1
16MB,temporal,16.72 MB,hal,1,climatology,0.05272960662841797,1
16MB,temporal,16.72 MB,hal,1,anomaly,0.09292864799499512,1
16MB,auto,16.72 MB,hal,1,global_mean,0.07155966758728027,1
16MB,auto,16.72 MB,hal,1,temporal_mean,0.06971263885498047,1
16MB,auto,16.72 MB,hal,1,climatology,0.11737203598022461,1
16MB,auto,16.72 MB,hal,1,anomaly,0.14704060554504395,1
8MB,spatial,8.85 MB,hal,1,global_mean,0.04826068878173828,1
8MB,spatial,8.85 MB,hal,1,temporal_mean,0.02780294418334961,1
8MB,spatial,8.85 MB,hal,1,climatology,0.05525040626525879,1
8MB,spatial,8.85 MB,hal,1,anomaly,0.07101011276245117,1
8MB,temporal,8.85 MB,hal,1,global_mean,0.034647464752197266,1
8MB,temporal,8.85 MB,hal,1,temporal_mean,0.02287006378173828,1
8MB,temporal,8.85 MB,hal,1,climatology,0.0444331169128418,1
8MB,temporal,8.85 MB,hal,1,anomaly,0.06741666793823242,1
8MB,auto,8.85 MB,hal,1,global_mean,0.07469940185546875,1
8MB,auto,8.85 MB,hal,1,temporal_mean,0.06707906723022461,1
8MB,auto,8.85 MB,hal,1,climatology,0.09641528129577637,1
8MB,auto,8.85 MB,hal,1,anomaly,0.12456488609313965,1
16MB,spatial,16.72 MB,hal,1,global_mean,0.03458571434020996,1
16MB,spatial,16.72 MB,hal,1,temporal_mean,0.0321195125579834,1
16MB,spatial,16.72 MB,hal,1,climatology,0.05978965759277344,1
16MB,spatial,16.72 MB,hal,1,anomaly,0.10046863555908203,1
16MB,temporal,16.72 MB,hal,1,global_mean,0.04615354537963867,1
16MB,temporal,16.72 MB,hal,1,temporal_mean,0.03823995590209961,1
16MB,temporal,16.72 MB,hal,1,climatology,0.05272960662841797,1
16MB,temporal,16.72 MB,hal,1,anomaly,0.09292864799499512,1
16MB,auto,16.72 MB,hal,1,global_mean,0.07155966758728027,1
16MB,auto,16.72 MB,hal,1,temporal_mean,0.06971263885498047,1
16MB,auto,16.72 MB,hal,1,climatology,0.11737203598022461,1
16MB,auto,16.72 MB,hal,1,anomaly,0.14704060554504395,1
32MB,spatial,32.45 MB,hal,1,global_mean,0.06169915199279785,1
32MB,spatial,32.45 MB,hal,1,temporal_mean,0.04158496856689453,1
32MB,spatial,32.45 MB,hal,1,climatology,0.08869361877441406,1
32MB,spatial,32.45 MB,hal,1,anomaly,0.12913298606872559,1
32MB,temporal,32.45 MB,hal,1,global_mean,0.0493776798248291,1
32MB,temporal,32.45 MB,hal,1,temporal_mean,0.043749332427978516,1
32MB,temporal,32.45 MB,hal,1,climatology,0.09003114700317383,1
32MB,temporal,32.45 MB,hal,1,anomaly,0.11812090873718262,1
32MB,auto,32.45 MB,hal,1,global_mean,0.08739280700683594,1
32MB,auto,32.45 MB,hal,1,temporal_mean,0.07149720191955566,1
32MB,auto,32.45 MB,hal,1,climatology,0.11869120597839355,1
32MB,auto,32.45 MB,hal,1,anomaly,0.15999984741210938,1
8MB,spatial,8.85 MB,hal,1,global_mean,0.04826068878173828,1
8MB,spatial,8.85 MB,hal,1,temporal_mean,0.02780294418334961,1
8MB,spatial,8.85 MB,hal,1,climatology,0.05525040626525879,1
8MB,spatial,8.85 MB,hal,1,anomaly,0.07101011276245117,1
8MB,temporal,8.85 MB,hal,1,global_mean,0.034647464752197266,1
8MB,temporal,8.85 MB,hal,1,temporal_mean,0.02287006378173828,1
8MB,temporal,8.85 MB,hal,1,climatology,0.0444331169128418,1
8MB,temporal,8.85 MB,hal,1,anomaly,0.06741666793823242,1
8MB,auto,8.85 MB,hal,1,global_mean,0.07469940185546875,1
8MB,auto,8.85 MB,hal,1,temporal_mean,0.06707906723022461,1
8MB,auto,8.85 MB,hal,1,climatology,0.09641528129577637,1
8MB,auto,8.85 MB,hal,1,anomaly,0.12456488609313965,1
16MB,spatial,16.72 MB,hal,1,global_mean,0.03458571434020996,1
16MB,spatial,16.72 MB,hal,1,temporal_mean,0.0321195125579834,1
16MB,spatial,16.72 MB,hal,1,climatology,0.05978965759277344,1
16MB,spatial,16.72 MB,hal,1,anomaly,0.10046863555908203,1
16MB,temporal,16.72 MB,hal,1,global_mean,0.04615354537963867,1
16MB,temporal,16.72 MB,hal,1,temporal_mean,0.03823995590209961,1
16MB,temporal,16.72 MB,hal,1,climatology,0.05272960662841797,1
16MB,temporal,16.72 MB,hal,1,anomaly,0.09292864799499512,1
16MB,auto,16.72 MB,hal,1,global_mean,0.07155966758728027,1
16MB,auto,16.72 MB,hal,1,temporal_mean,0.06971263885498047,1
16MB,auto,16.72 MB,hal,1,climatology,0.11737203598022461,1
16MB,auto,16.72 MB,hal,1,anomaly,0.14704060554504395,1
32MB,spatial,32.45 MB,hal,1,global_mean,0.06169915199279785,1
32MB,spatial,32.45 MB,hal,1,temporal_mean,0.04158496856689453,1
32MB,spatial,32.45 MB,hal,1,climatology,0.08869361877441406,1
32MB,spatial,32.45 MB,hal,1,anomaly,0.12913298606872559,1
32MB,temporal,32.45 MB,hal,1,global_mean,0.0493776798248291,1
32MB,temporal,32.45 MB,hal,1,temporal_mean,0.043749332427978516,1
32MB,temporal,32.45 MB,hal,1,climatology,0.09003114700317383,1
32MB,temporal,32.45 MB,hal,1,anomaly,0.11812090873718262,1
32MB,auto,32.45 MB,hal,1,global_mean,0.08739280700683594,1
32MB,auto,32.45 MB,hal,1,temporal_mean,0.07149720191955566,1
32MB,auto,32.45 MB,hal,1,climatology,0.11869120597839355,1
32MB,auto,32.45 MB,hal,1,anomaly,0.15999984741210938,1
64MB,spatial,64.89 MB,hal,1,global_mean,0.11176395416259766,1
64MB,spatial,64.89 MB,hal,1,temporal_mean,0.09927940368652344,1
64MB,spatial,64.89 MB,hal,1,climatology,0.17848730087280273,1
64MB,spatial,64.89 MB,hal,1,anomaly,0.27734994888305664,1
