chunk_size,chunking_scheme,dataset_size,machine,num_nodes,operation,runtime,worker_per_node
8MB,spatial,16.72 MB,hal,1,global_mean,0.03708958625793457,2
8MB,spatial,16.72 MB,hal,1,temporal_mean,0.03497195243835449,2
8MB,spatial,16.72 MB,hal,1,climatology,0.056258201599121094,2
8MB,spatial,16.72 MB,hal,1,anomaly,0.07116556167602539,2
8MB,temporal,16.72 MB,hal,1,global_mean,0.04131937026977539,2
8MB,temporal,16.72 MB,hal,1,temporal_mean,0.02608656883239746,2
8MB,temporal,16.72 MB,hal,1,climatology,0.05401873588562012,2
8MB,temporal,16.72 MB,hal,1,anomaly,0.08157062530517578,2
8MB,auto,16.72 MB,hal,1,global_mean,0.06833410263061523,2
8MB,auto,16.72 MB,hal,1,temporal_mean,0.08594679832458496,2
8MB,auto,16.72 MB,hal,1,climatology,0.09668970108032227,2
8MB,auto,16.72 MB,hal,1,anomaly,0.12258028984069824,2
8MB,spatial,16.72 MB,hal,1,global_mean,0.03708958625793457,2
8MB,spatial,16.72 MB,hal,1,temporal_mean,0.03497195243835449,2
8MB,spatial,16.72 MB,hal,1,climatology,0.056258201599121094,2
8MB,spatial,16.72 MB,hal,1,anomaly,0.07116556167602539,2
8MB,temporal,16.72 MB,hal,1,global_mean,0.04131937026977539,2
8MB,temporal,16.72 MB,hal,1,temporal_mean,0.02608656883239746,2
8MB,temporal,16.72 MB,hal,1,climatology,0.05401873588562012,2
8MB,temporal,16.72 MB,hal,1,anomaly,0.08157062530517578,2
8MB,auto,16.72 MB,hal,1,global_mean,0.06833410263061523,2
8MB,auto,16.72 MB,hal,1,temporal_mean,0.08594679832458496,2
8MB,auto,16.72 MB,hal,1,climatology,0.09668970108032227,2
8MB,auto,16.72 MB,hal,1,anomaly,0.12258028984069824,2
16MB,spatial,32.45 MB,hal,1,global_mean,0.04104351997375488,2
16MB,spatial,32.45 MB,hal,1,temporal_mean,0.03883790969848633,2
16MB,spatial,32.45 MB,hal,1,climatology,0.05889010429382324,2
16MB,spatial,32.45 MB,hal,1,anomaly,0.08346891403198242,2
16MB,temporal,32.45 MB,hal,1,global_mean,0.04552602767944336,2
16MB,temporal,32.45 MB,hal,1,temporal_mean,0.03001880645751953,2
16MB,temporal,32.45 MB,hal,1,climatology,0.06441187858581543,2
16MB,temporal,32.45 MB,hal,1,anomaly,0.09633278846740723,2
16MB,auto,32.45 MB,hal,1,global_mean,0.0685572624206543,2
16MB,auto,32.45 MB,hal,1,temporal_mean,0.08454322814941406,2
16MB,auto,32.45 MB,hal,1,climatology,0.10571908950805664,2
16MB,auto,32.45 MB,hal,1,anomaly,0.12947845458984375,2
8MB,spatial,16.72 MB,hal,1,global_mean,0.03708958625793457,2
8MB,spatial,16.72 MB,hal,1,temporal_mean,0.03497195243835449,2
8MB,spatial,16.72 MB,hal,1,climatology,0.056258201599121094,2
8MB,spatial,16.72 MB,hal,1,anomaly,0.07116556167602539,2
8MB,temporal,16.72 MB,hal,1,global_mean,0.04131937026977539,2
8MB,temporal,16.72 MB,hal,1,temporal_mean,0.02608656883239746,2
8MB,temporal,16.72 MB,hal,1,climatology,0.05401873588562012,2
8MB,temporal,16.72 MB,hal,1,anomaly,0.08157062530517578,2
8MB,auto,16.72 MB,hal,1,global_mean,0.06833410263061523,2
8MB,auto,16.72 MB,hal,1,temporal_mean,0.08594679832458496,2
8MB,auto,16.72 MB,hal,1,climatology,0.09668970108032227,2
8MB,auto,16.72 MB,hal,1,anomaly,0.12258028984069824,2
16MB,spatial,32.45 MB,hal,1,global_mean,0.04104351997375488,2
16MB,spatial,32.45 MB,hal,1,temporal_mean,0.03883790969848633,2
16MB,spatial,32.45 MB,hal,1,climatology,0.05889010429382324,2
16MB,spatial,32.45 MB,hal,1,anomaly,0.08346891403198242,2
16MB,temporal,32.45 MB,hal,1,global_mean,0.04552602767944336,2
16MB,temporal,32.45 MB,hal,1,temporal_mean,0.03001880645751953,2
16MB,temporal,32.45 MB,hal,1,climatology,0.06441187858581543,2
16MB,temporal,32.45 MB,hal,1,anomaly,0.09633278846740723,2
