chunk_size,chunking_scheme,dataset_size,machine,num_nodes,operation,runtime,worker_per_node
8MB,spatial,64.89 MB,hal,1,global_mean,0.0539708137512207,8
8MB,spatial,64.89 MB,hal,1,temporal_mean,0.06035327911376953,8
8MB,spatial,64.89 MB,hal,1,climatology,0.09980154037475586,8
8MB,spatial,64.89 MB,hal,1,anomaly,0.13110661506652832,8
8MB,temporal,64.89 MB,hal,1,global_mean,0.07343649864196777,8
8MB,temporal,64.89 MB,hal,1,temporal_mean,0.04863691329956055,8
8MB,temporal,64.89 MB,hal,1,climatology,0.10234522819519043,8
8MB,temporal,64.89 MB,hal,1,anomaly,0.15609288215637207,8
8MB,auto,64.89 MB,hal,1,global_mean,0.1893625259399414,8
8MB,auto,64.89 MB,hal,1,temporal_mean,0.15402603149414062,8
8MB,auto,64.89 MB,hal,1,climatology,0.37460923194885254,8
8MB,auto,64.89 MB,hal,1,anomaly,0.7865915298461914,8
8MB,spatial,64.89 MB,hal,1,global_mean,0.0539708137512207,8
8MB,spatial,64.89 MB,hal,1,temporal_mean,0.06035327911376953,8
8MB,spatial,64.89 MB,hal,1,climatology,0.09980154037475586,8
8MB,spatial,64.89 MB,hal,1,anomaly,0.13110661506652832,8
8MB,temporal,64.89 MB,hal,1,global_mean,0.07343649864196777,8
8MB,temporal,64.89 MB,hal,1,temporal_mean,0.04863691329956055,8
8MB,temporal,64.89 MB,hal,1,climatology,0.10234522819519043,8
8MB,temporal,64.89 MB,hal,1,anomaly,0.15609288215637207,8
8MB,auto,64.89 MB,hal,1,global_mean,0.1893625259399414,8
8MB,auto,64.89 MB,hal,1,temporal_mean,0.15402603149414062,8
8MB,auto,64.89 MB,hal,1,climatology,0.37460923194885254,8
8MB,auto,64.89 MB,hal,1,anomaly,0.7865915298461914,8
16MB,spatial,128.78 MB,hal,1,global_mean,0.05784893035888672,8
16MB,spatial,128.78 MB,hal,1,temporal_mean,0.0619816780090332,8
16MB,spatial,128.78 MB,hal,1,climatology,0.11202883720397949,8
16MB,spatial,128.78 MB,hal,1,anomaly,0.14500188827514648,8
16MB,temporal,128.78 MB,hal,1,global_mean,0.07739615440368652,8
16MB,temporal,128.78 MB,hal,1,temporal_mean,0.0461888313293457,8
16MB,temporal,128.78 MB,hal,1,climatology,0.10897302627563477,8
