chunk_size,chunking_scheme,dataset_size,machine,num_nodes,operation,runtime,worker_per_node
8MB,spatial,64.89 MB,hal,8,global_mean,0.04979681968688965,1
8MB,spatial,64.89 MB,hal,8,temporal_mean,0.06472206115722656,1
8MB,spatial,64.89 MB,hal,8,climatology,0.10332846641540527,1
8MB,spatial,64.89 MB,hal,8,anomaly,0.14449572563171387,1
8MB,temporal,64.89 MB,hal,8,global_mean,0.12278151512145996,1
8MB,temporal,64.89 MB,hal,8,temporal_mean,0.03795313835144043,1
8MB,temporal,64.89 MB,hal,8,climatology,0.1900491714477539,1
8MB,temporal,64.89 MB,hal,8,anomaly,0.23874211311340332,1
8MB,auto,64.89 MB,hal,8,global_mean,0.1919419765472412,1
8MB,auto,64.89 MB,hal,8,temporal_mean,0.287050724029541,1
8MB,auto,64.89 MB,hal,8,climatology,0.3953557014465332,1
8MB,auto,64.89 MB,hal,8,anomaly,0.5821487903594971,1
8MB,spatial,64.89 MB,hal,8,global_mean,0.04979681968688965,1
8MB,spatial,64.89 MB,hal,8,temporal_mean,0.06472206115722656,1
8MB,spatial,64.89 MB,hal,8,climatology,0.10332846641540527,1
8MB,spatial,64.89 MB,hal,8,anomaly,0.14449572563171387,1
8MB,temporal,64.89 MB,hal,8,global_mean,0.12278151512145996,1
8MB,temporal,64.89 MB,hal,8,temporal_mean,0.03795313835144043,1
8MB,temporal,64.89 MB,hal,8,climatology,0.1900491714477539,1
8MB,temporal,64.89 MB,hal,8,anomaly,0.23874211311340332,1
8MB,auto,64.89 MB,hal,8,global_mean,0.1919419765472412,1
8MB,auto,64.89 MB,hal,8,temporal_mean,0.287050724029541,1
8MB,auto,64.89 MB,hal,8,climatology,0.3953557014465332,1
8MB,auto,64.89 MB,hal,8,anomaly,0.5821487903594971,1
16MB,spatial,128.78 MB,hal,8,global_mean,0.06179308891296387,1
16MB,spatial,128.78 MB,hal,8,temporal_mean,0.06351423263549805,1
16MB,spatial,128.78 MB,hal,8,climatology,0.12458586692810059,1
16MB,spatial,128.78 MB,hal,8,anomaly,0.14898324012756348,1
16MB,temporal,128.78 MB,hal,8,global_mean,0.1288433074951172,1
16MB,temporal,128.78 MB,hal,8,temporal_mean,0.04778647422790527,1
16MB,temporal,128.78 MB,hal,8,climatology,0.1560206413269043,1
16MB,temporal,128.78 MB,hal,8,anomaly,0.24448871612548828,1
16MB,auto,128.78 MB,hal,8,global_mean,0.0815286636352539,1
16MB,auto,128.78 MB,hal,8,temporal_mean,0.07906961441040039,1
16MB,auto,128.78 MB,hal,8,climatology,0.15285372734069824,1
16MB,auto,128.78 MB,hal,8,anomaly,0.22899436950683594,1
8MB,spatial,64.89 MB,hal,8,global_mean,0.04979681968688965,1
8MB,spatial,64.89 MB,hal,8,temporal_mean,0.06472206115722656,1
8MB,spatial,64.89 MB,hal,8,climatology,0.10332846641540527,1
8MB,spatial,64.89 MB,hal,8,anomaly,0.14449572563171387,1
8MB,temporal,64.89 MB,hal,8,global_mean,0.12278151512145996,1
8MB,temporal,64.89 MB,hal,8,temporal_mean,0.03795313835144043,1
8MB,temporal,64.89 MB,hal,8,climatology,0.1900491714477539,1
8MB,temporal,64.89 MB,hal,8,anomaly,0.23874211311340332,1
8MB,auto,64.89 MB,hal,8,global_mean,0.1919419765472412,1
8MB,auto,64.89 MB,hal,8,temporal_mean,0.287050724029541,1
8MB,auto,64.89 MB,hal,8,climatology,0.3953557014465332,1
8MB,auto,64.89 MB,hal,8,anomaly,0.5821487903594971,1
16MB,spatial,128.78 MB,hal,8,global_mean,0.06179308891296387,1
16MB,spatial,128.78 MB,hal,8,temporal_mean,0.06351423263549805,1
16MB,spatial,128.78 MB,hal,8,climatology,0.12458586692810059,1
16MB,spatial,128.78 MB,hal,8,anomaly,0.14898324012756348,1
16MB,temporal,128.78 MB,hal,8,global_mean,0.1288433074951172,1
16MB,temporal,128.78 MB,hal,8,temporal_mean,0.04778647422790527,1
16MB,temporal,128.78 MB,hal,8,climatology,0.1560206413269043,1
16MB,temporal,128.78 MB,hal,8,anomaly,0.24448871612548828,1
16MB,auto,128.78 MB,hal,8,global_mean,0.0815286636352539,1
16MB,auto,128.78 MB,hal,8,temporal_mean,0.07906961441040039,1
16MB,auto,128.78 MB,hal,8,climatology,0.15285372734069824,1
16MB,auto,128.78 MB,hal,8,anomaly,0.22899436950683594,1
32MB,spatial,256.58 MB,hal,8,global_mean,0.07567048072814941,1
32MB,spatial,256.58 MB,hal,8,temporal_mean,0.07827162742614746,1
32MB,spatial,256.58 MB,hal,8,climatology,0.1735546588897705,1
32MB,spatial,256.58 MB,hal,8,anomaly,0.23211193084716797,1
32MB,temporal,256.58 MB,hal,8,global_mean,0.1367356777191162,1
32MB,temporal,256.58 MB,hal,8,temporal_mean,0.061211585998535156,1
32MB,temporal,256.58 MB,hal,8,climatology,0.16183257102966309,1
32MB,temporal,256.58 MB,hal,8,anomaly,0.2464151382446289,1
32MB,auto,256.58 MB,hal,8,global_mean,0.08506107330322266,1
32MB,auto,256.58 MB,hal,8,temporal_mean,0.10050082206726074,1
32MB,auto,256.58 MB,hal,8,climatology,0.21880173683166504,1
32MB,auto,256.58 MB,hal,8,anomaly,0.3518691062927246,1
8MB,spatial,64.89 MB,hal,8,global_mean,0.04979681968688965,1
8MB,spatial,64.89 MB,hal,8,temporal_mean,0.06472206115722656,1
8MB,spatial,64.89 MB,hal,8,climatology,0.10332846641540527,1
8MB,spatial,64.89 MB,hal,8,anomaly,0.14449572563171387,1
8MB,temporal,64.89 MB,hal,8,global_mean,0.12278151512145996,1
8MB,temporal,64.89 MB,hal,8,temporal_mean,0.03795313835144043,1
8MB,temporal,64.89 MB,hal,8,climatology,0.1900491714477539,1
