chunk_size,chunking_scheme,dataset_size,machine,num_nodes,operation,runtime,worker_per_node
8MB,spatial,64.89 MB,hal,1,global_mean,0.05482006072998047,8
8MB,spatial,64.89 MB,hal,1,temporal_mean,0.06353068351745605,8
8MB,spatial,64.89 MB,hal,1,climatology,0.10065412521362305,8
8MB,spatial,64.89 MB,hal,1,anomaly,0.1378035545349121,8
8MB,temporal,64.89 MB,hal,1,global_mean,0.07838058471679688,8
8MB,temporal,64.89 MB,hal,1,temporal_mean,0.0432431697845459,8
8MB,temporal,64.89 MB,hal,1,climatology,0.09908533096313477,8
8MB,temporal,64.89 MB,hal,1,anomaly,0.15082812309265137,8
8MB,auto,64.89 MB,hal,1,global_mean,0.16313505172729492,8
8MB,auto,64.89 MB,hal,1,temporal_mean,0.1457061767578125,8
8MB,auto,64.89 MB,hal,1,climatology,0.7248361110687256,8
8MB,auto,64.89 MB,hal,1,anomaly,0.45114707946777344,8
8MB,spatial,64.89 MB,hal,1,global_mean,0.05482006072998047,8
8MB,spatial,64.89 MB,hal,1,temporal_mean,0.06353068351745605,8
8MB,spatial,64.89 MB,hal,1,climatology,0.10065412521362305,8
8MB,spatial,64.89 MB,hal,1,anomaly,0.1378035545349121,8
8MB,temporal,64.89 MB,hal,1,global_mean,0.07838058471679688,8
8MB,temporal,64.89 MB,hal,1,temporal_mean,0.0432431697845459,8
8MB,temporal,64.89 MB,hal,1,climatology,0.09908533096313477,8
8MB,temporal,64.89 MB,hal,1,anomaly,0.15082812309265137,8
8MB,auto,64.89 MB,hal,1,global_mean,0.16313505172729492,8
8MB,auto,64.89 MB,hal,1,temporal_mean,0.1457061767578125,8
8MB,auto,64.89 MB,hal,1,climatology,0.7248361110687256,8
8MB,auto,64.89 MB,hal,1,anomaly,0.45114707946777344,8
16MB,spatial,128.78 MB,hal,1,global_mean,0.05782938003540039,8
16MB,spatial,128.78 MB,hal,1,temporal_mean,0.05882549285888672,8
16MB,spatial,128.78 MB,hal,1,climatology,0.12275195121765137,8
16MB,spatial,128.78 MB,hal,1,anomaly,0.1425032615661621,8
16MB,temporal,128.78 MB,hal,1,global_mean,0.08526897430419922,8
16MB,temporal,128.78 MB,hal,1,temporal_mean,0.044490814208984375,8
16MB,temporal,128.78 MB,hal,1,climatology,0.12134027481079102,8
16MB,temporal,128.78 MB,hal,1,anomaly,0.15941405296325684,8
16MB,auto,128.78 MB,hal,1,global_mean,0.06980681419372559,8
16MB,auto,128.78 MB,hal,1,temporal_mean,0.08360981941223145,8
16MB,auto,128.78 MB,hal,1,climatology,0.4985933303833008,8
16MB,auto,128.78 MB,hal,1,anomaly,0.21069979667663574,8
8MB,spatial,64.89 MB,hal,1,global_mean,0.05482006072998047,8
8MB,spatial,64.89 MB,hal,1,temporal_mean,0.06353068351745605,8
8MB,spatial,64.89 MB,hal,1,climatology,0.10065412521362305,8
8MB,spatial,64.89 MB,hal,1,anomaly,0.1378035545349121,8
8MB,temporal,64.89 MB,hal,1,global_mean,0.07838058471679688,8
8MB,temporal,64.89 MB,hal,1,temporal_mean,0.0432431697845459,8
8MB,temporal,64.89 MB,hal,1,climatology,0.09908533096313477,8
8MB,temporal,64.89 MB,hal,1,anomaly,0.15082812309265137,8
8MB,auto,64.89 MB,hal,1,global_mean,0.16313505172729492,8
8MB,auto,64.89 MB,hal,1,temporal_mean,0.1457061767578125,8
8MB,auto,64.89 MB,hal,1,climatology,0.7248361110687256,8
8MB,auto,64.89 MB,hal,1,anomaly,0.45114707946777344,8
16MB,spatial,128.78 MB,hal,1,global_mean,0.05782938003540039,8
16MB,spatial,128.78 MB,hal,1,temporal_mean,0.05882549285888672,8
16MB,spatial,128.78 MB,hal,1,climatology,0.12275195121765137,8
16MB,spatial,128.78 MB,hal,1,anomaly,0.1425032615661621,8
16MB,temporal,128.78 MB,hal,1,global_mean,0.08526897430419922,8
16MB,temporal,128.78 MB,hal,1,temporal_mean,0.044490814208984375,8
16MB,temporal,128.78 MB,hal,1,climatology,0.12134027481079102,8
16MB,temporal,128.78 MB,hal,1,anomaly,0.15941405296325684,8
16MB,auto,128.78 MB,hal,1,global_mean,0.06980681419372559,8
16MB,auto,128.78 MB,hal,1,temporal_mean,0.08360981941223145,8
