chunk_size,chunking_scheme,dataset_size,machine,num_nodes,operation,runtime,worker_per_node
8MB,spatial,128.78 MB,hal,2,global_mean,0.0706338882446289,8
8MB,spatial,128.78 MB,hal,2,temporal_mean,0.0897061824798584,8
8MB,spatial,128.78 MB,hal,2,climatology,0.1362757682800293,8
8MB,spatial,128.78 MB,hal,2,anomaly,0.18551278114318848,8
8MB,temporal,128.78 MB,hal,2,global_mean,0.11709260940551758,8
8MB,temporal,128.78 MB,hal,2,temporal_mean,0.05620408058166504,8
8MB,temporal,128.78 MB,hal,2,climatology,0.16145682334899902,8
8MB,temporal,128.78 MB,hal,2,anomaly,0.22623991966247559,8
8MB,auto,128.78 MB,hal,2,global_mean,0.06740117073059082,8
8MB,auto,128.78 MB,hal,2,temporal_mean,0.08538222312927246,8
8MB,auto,128.78 MB,hal,2,climatology,0.1518845558166504,8
8MB,auto,128.78 MB,hal,2,anomaly,0.2223043441772461,8
8MB,spatial,128.78 MB,hal,2,global_mean,0.0706338882446289,8
8MB,spatial,128.78 MB,hal,2,temporal_mean,0.0897061824798584,8
8MB,spatial,128.78 MB,hal,2,climatology,0.1362757682800293,8
8MB,spatial,128.78 MB,hal,2,anomaly,0.18551278114318848,8
8MB,temporal,128.78 MB,hal,2,global_mean,0.11709260940551758,8
8MB,temporal,128.78 MB,hal,2,temporal_mean,0.05620408058166504,8
8MB,temporal,128.78 MB,hal,2,climatology,0.16145682334899902,8
8MB,temporal,128.78 MB,hal,2,anomaly,0.22623991966247559,8
8MB,auto,128.78 MB,hal,2,global_mean,0.06740117073059082,8
8MB,auto,128.78 MB,hal,2,temporal_mean,0.08538222312927246,8
8MB,auto,128.78 MB,hal,2,climatology,0.1518845558166504,8
8MB,auto,128.78 MB,hal,2,anomaly,0.2223043441772461,8
16MB,spatial,256.58 MB,hal,2,global_mean,0.07901859283447266,8
16MB,spatial,256.58 MB,hal,2,temporal_mean,0.08424615859985352,8
16MB,spatial,256.58 MB,hal,2,climatology,0.23110604286193848,8
16MB,spatial,256.58 MB,hal,2,anomaly,0.29332590103149414,8
16MB,temporal,256.58 MB,hal,2,global_mean,0.1175241470336914,8
16MB,temporal,256.58 MB,hal,2,temporal_mean,0.0697791576385498,8
16MB,temporal,256.58 MB,hal,2,climatology,0.15284109115600586,8
16MB,temporal,256.58 MB,hal,2,anomaly,0.23584318161010742,8
16MB,auto,256.58 MB,hal,2,global_mean,0.07895350456237793,8
16MB,auto,256.58 MB,hal,2,temporal_mean,0.10109663009643555,8
16MB,auto,256.58 MB,hal,2,climatology,0.3925962448120117,8
16MB,auto,256.58 MB,hal,2,anomaly,0.3969755172729492,8
8MB,spatial,128.78 MB,hal,2,global_mean,0.0706338882446289,8
8MB,spatial,128.78 MB,hal,2,temporal_mean,0.0897061824798584,8
8MB,spatial,128.78 MB,hal,2,climatology,0.1362757682800293,8
8MB,spatial,128.78 MB,hal,2,anomaly,0.18551278114318848,8
8MB,temporal,128.78 MB,hal,2,global_mean,0.11709260940551758,8
8MB,temporal,128.78 MB,hal,2,temporal_mean,0.05620408058166504,8
8MB,temporal,128.78 MB,hal,2,climatology,0.16145682334899902,8
8MB,temporal,128.78 MB,hal,2,anomaly,0.22623991966247559,8
8MB,auto,128.78 MB,hal,2,global_mean,0.06740117073059082,8
8MB,auto,128.78 MB,hal,2,temporal_mean,0.08538222312927246,8
8MB,auto,128.78 MB,hal,2,climatology,0.1518845558166504,8
8MB,auto,128.78 MB,hal,2,anomaly,0.2223043441772461,8
16MB,spatial,256.58 MB,hal,2,global_mean,0.07901859283447266,8
16MB,spatial,256.58 MB,hal,2,temporal_mean,0.08424615859985352,8
16MB,spatial,256.58 MB,hal,2,climatology,0.23110604286193848,8
16MB,spatial,256.58 MB,hal,2,anomaly,0.29332590103149414,8
16MB,temporal,256.58 MB,hal,2,global_mean,0.1175241470336914,8
16MB,temporal,256.58 MB,hal,2,temporal_mean,0.0697791576385498,8
16MB,temporal,256.58 MB,hal,2,climatology,0.15284109115600586,8
16MB,temporal,256.58 MB,hal,2,anomaly,0.23584318161010742,8
16MB,auto,256.58 MB,hal,2,global_mean,0.07895350456237793,8
16MB,auto,256.58 MB,hal,2,temporal_mean,0.10109663009643555,8
16MB,auto,256.58 MB,hal,2,climatology,0.3925962448120117,8
16MB,auto,256.58 MB,hal,2,anomaly,0.3969755172729492,8
32MB,spatial,512.17 MB,hal,2,global_mean,0.09800410270690918,8
32MB,spatial,512.17 MB,hal,2,temporal_mean,0.10969161987304688,8
32MB,spatial,512.17 MB,hal,2,climatology,0.23448634147644043,8
32MB,spatial,512.17 MB,hal,2,anomaly,0.34083080291748047,8
32MB,temporal,512.17 MB,hal,2,global_mean,0.14536595344543457,8
32MB,temporal,512.17 MB,hal,2,temporal_mean,0.08098030090332031,8
32MB,temporal,512.17 MB,hal,2,climatology,0.20608901977539062,8
32MB,temporal,512.17 MB,hal,2,anomaly,0.33321237564086914,8
32MB,auto,512.17 MB,hal,2,global_mean,0.2605557441711426,8
32MB,auto,512.17 MB,hal,2,temporal_mean,0.12797856330871582,8
32MB,auto,512.17 MB,hal,2,climatology,0.28921961784362793,8
32MB,auto,512.17 MB,hal,2,anomaly,0.4900169372558594,8
8MB,spatial,128.78 MB,hal,2,global_mean,0.0706338882446289,8
8MB,spatial,128.78 MB,hal,2,temporal_mean,0.0897061824798584,8
8MB,spatial,128.78 MB,hal,2,climatology,0.1362757682800293,8
8MB,spatial,128.78 MB,hal,2,anomaly,0.18551278114318848,8
8MB,temporal,128.78 MB,hal,2,global_mean,0.11709260940551758,8
8MB,temporal,128.78 MB,hal,2,temporal_mean,0.05620408058166504,8
8MB,temporal,128.78 MB,hal,2,climatology,0.16145682334899902,8
8MB,temporal,128.78 MB,hal,2,anomaly,0.22623991966247559,8
8MB,auto,128.78 MB,hal,2,global_mean,0.06740117073059082,8
8MB,auto,128.78 MB,hal,2,temporal_mean,0.08538222312927246,8
8MB,auto,128.78 MB,hal,2,climatology,0.1518845558166504,8
8MB,auto,128.78 MB,hal,2,anomaly,0.2223043441772461,8
16MB,spatial,256.58 MB,hal,2,global_mean,0.07901859283447266,8
16MB,spatial,256.58 MB,hal,2,temporal_mean,0.08424615859985352,8
16MB,spatial,256.58 MB,hal,2,climatology,0.23110604286193848,8
