chunk_size,chunking_scheme,dataset_size,machine,num_nodes,operation,runtime,worker_per_node
8MB,spatial,64.89 MB,hal,2,global_mean,0.04931068420410156,4
8MB,spatial,64.89 MB,hal,2,temporal_mean,0.061672210693359375,4
8MB,spatial,64.89 MB,hal,2,climatology,0.09958744049072266,4
8MB,spatial,64.89 MB,hal,2,anomaly,0.1320793628692627,4
8MB,temporal,64.89 MB,hal,2,global_mean,0.08491039276123047,4
8MB,temporal,64.89 MB,hal,2,temporal_mean,0.039952993392944336,4
8MB,temporal,64.89 MB,hal,2,climatology,0.12602496147155762,4
8MB,temporal,64.89 MB,hal,2,anomaly,0.18302297592163086,4
8MB,auto,64.89 MB,hal,2,global_mean,0.14704632759094238,4
8MB,auto,64.89 MB,hal,2,temporal_mean,0.14696311950683594,4
8MB,auto,64.89 MB,hal,2,climatology,0.3630819320678711,4
8MB,auto,64.89 MB,hal,2,anomaly,0.6426341533660889,4
8MB,spatial,64.89 MB,hal,2,global_mean,0.04931068420410156,4
8MB,spatial,64.89 MB,hal,2,temporal_mean,0.061672210693359375,4
8MB,spatial,64.89 MB,hal,2,climatology,0.09958744049072266,4
8MB,spatial,64.89 MB,hal,2,anomaly,0.1320793628692627,4
8MB,temporal,64.89 MB,hal,2,global_mean,0.08491039276123047,4
8MB,temporal,64.89 MB,hal,2,temporal_mean,0.039952993392944336,4
8MB,temporal,64.89 MB,hal,2,climatology,0.12602496147155762,4
8MB,temporal,64.89 MB,hal,2,anomaly,0.18302297592163086,4
8MB,auto,64.89 MB,hal,2,global_mean,0.14704632759094238,4
8MB,auto,64.89 MB,hal,2,temporal_mean,0.14696311950683594,4
8MB,auto,64.89 MB,hal,2,climatology,0.3630819320678711,4
8MB,auto,64.89 MB,hal,2,anomaly,0.6426341533660889,4
16MB,spatial,128.78 MB,hal,2,global_mean,0.06132626533508301,4
16MB,spatial,128.78 MB,hal,2,temporal_mean,0.058942317962646484,4
16MB,spatial,128.78 MB,hal,2,climatology,0.10828661918640137,4
16MB,spatial,128.78 MB,hal,2,anomaly,0.14828276634216309,4
16MB,temporal,128.78 MB,hal,2,global_mean,0.10044622421264648,4
16MB,temporal,128.78 MB,hal,2,temporal_mean,0.04834723472595215,4
16MB,temporal,128.78 MB,hal,2,climatology,0.10823225975036621,4
16MB,temporal,128.78 MB,hal,2,anomaly,0.17258405685424805,4
16MB,auto,128.78 MB,hal,2,global_mean,0.06601357460021973,4
16MB,auto,128.78 MB,hal,2,temporal_mean,0.07993149757385254,4
16MB,auto,128.78 MB,hal,2,climatology,0.1390841007232666,4
16MB,auto,128.78 MB,hal,2,anomaly,0.21549057960510254,4
8MB,spatial,64.89 MB,hal,2,global_mean,0.04931068420410156,4
8MB,spatial,64.89 MB,hal,2,temporal_mean,0.061672210693359375,4
8MB,spatial,64.89 MB,hal,2,climatology,0.09958744049072266,4
8MB,spatial,64.89 MB,hal,2,anomaly,0.1320793628692627,4
8MB,temporal,64.89 MB,hal,2,global_mean,0.08491039276123047,4
8MB,temporal,64.89 MB,hal,2,temporal_mean,0.039952993392944336,4
8MB,temporal,64.89 MB,hal,2,climatology,0.12602496147155762,4
8MB,temporal,64.89 MB,hal,2,anomaly,0.18302297592163086,4
8MB,auto,64.89 MB,hal,2,global_mean,0.14704632759094238,4
8MB,auto,64.89 MB,hal,2,temporal_mean,0.14696311950683594,4
8MB,auto,64.89 MB,hal,2,climatology,0.3630819320678711,4
