chunk_size,chunking_scheme,dataset_size,machine,num_nodes,operation,runtime,worker_per_node
8MB,spatial,32.45 MB,hal,4,global_mean,0.03671598434448242,1
8MB,spatial,32.45 MB,hal,4,temporal_mean,0.05267977714538574,1
8MB,spatial,32.45 MB,hal,4,climatology,0.05041050910949707,1
8MB,spatial,32.45 MB,hal,4,anomaly,0.07057356834411621,1
8MB,temporal,32.45 MB,hal,4,global_mean,0.08669066429138184,1
8MB,temporal,32.45 MB,hal,4,temporal_mean,0.02830672264099121,1
8MB,temporal,32.45 MB,hal,4,climatology,0.09505105018615723,1
8MB,temporal,32.45 MB,hal,4,anomaly,0.16045594215393066,1
8MB,auto,32.45 MB,hal,4,global_mean,0.10693788528442383,1
8MB,auto,32.45 MB,hal,4,temporal_mean,0.11461901664733887,1
8MB,auto,32.45 MB,hal,4,climatology,0.14513087272644043,1
8MB,auto,32.45 MB,hal,4,anomaly,0.19935131072998047,1
8MB,spatial,32.45 MB,hal,4,global_mean,0.03671598434448242,1
8MB,spatial,32.45 MB,hal,4,temporal_mean,0.05267977714538574,1
8MB,spatial,32.45 MB,hal,4,climatology,0.05041050910949707,1
8MB,spatial,32.45 MB,hal,4,anomaly,0.07057356834411621,1
8MB,temporal,32.45 MB,hal,4,global_mean,0.08669066429138184,1
8MB,temporal,32.45 MB,hal,4,temporal_mean,0.02830672264099121,1
8MB,temporal,32.45 MB,hal,4,climatology,0.09505105018615723,1
8MB,temporal,32.45 MB,hal,4,anomaly,0.16045594215393066,1
8MB,auto,32.45 MB,hal,4,global_mean,0.10693788528442383,1
8MB,auto,32.45 MB,hal,4,temporal_mean,0.11461901664733887,1
8MB,auto,32.45 MB,hal,4,climatology,0.14513087272644043,1
8MB,auto,32.45 MB,hal,4,anomaly,0.19935131072998047,1
16MB,spatial,64.89 MB,hal,4,global_mean,0.04912161827087402,1
16MB,spatial,64.89 MB,hal,4,temporal_mean,0.05140352249145508,1
16MB,spatial,64.89 MB,hal,4,climatology,0.07974433898925781,1
16MB,spatial,64.89 MB,hal,4,anomaly,0.11171770095825195,1
16MB,temporal,64.89 MB,hal,4,global_mean,0.0949544906616211,1
16MB,temporal,64.89 MB,hal,4,temporal_mean,0.03449654579162598,1
16MB,temporal,64.89 MB,hal,4,climatology,0.11337733268737793,1
16MB,temporal,64.89 MB,hal,4,anomaly,0.19648003578186035,1
16MB,auto,64.89 MB,hal,4,global_mean,0.10701131820678711,1
16MB,auto,64.89 MB,hal,4,temporal_mean,0.11461091041564941,1
16MB,auto,64.89 MB,hal,4,climatology,0.26677966117858887,1
16MB,auto,64.89 MB,hal,4,anomaly,0.8383491039276123,1
8MB,spatial,32.45 MB,hal,4,global_mean,0.03671598434448242,1
8MB,spatial,32.45 MB,hal,4,temporal_mean,0.05267977714538574,1
8MB,spatial,32.45 MB,hal,4,climatology,0.05041050910949707,1
8MB,spatial,32.45 MB,hal,4,anomaly,0.07057356834411621,1
8MB,temporal,32.45 MB,hal,4,global_mean,0.08669066429138184,1
8MB,temporal,32.45 MB,hal,4,temporal_mean,0.02830672264099121,1
8MB,temporal,32.45 MB,hal,4,climatology,0.09505105018615723,1
