chunk_size,chunking_scheme,dataset_size,machine,num_nodes,operation,runtime,worker_per_node
8MB,spatial,32.45 MB,hal,2,global_mean,0.035468339920043945,2
8MB,spatial,32.45 MB,hal,2,temporal_mean,0.04300951957702637,2
8MB,spatial,32.45 MB,hal,2,climatology,0.05513477325439453,2
8MB,spatial,32.45 MB,hal,2,anomaly,0.22024869918823242,2
8MB,temporal,32.45 MB,hal,2,global_mean,0.07809615135192871,2
8MB,temporal,32.45 MB,hal,2,temporal_mean,0.0311586856842041,2
8MB,temporal,32.45 MB,hal,2,climatology,0.08943367004394531,2
8MB,temporal,32.45 MB,hal,2,anomaly,0.1385805606842041,2
8MB,auto,32.45 MB,hal,2,global_mean,0.09919214248657227,2
8MB,auto,32.45 MB,hal,2,temporal_mean,0.11110568046569824,2
8MB,auto,32.45 MB,hal,2,climatology,0.15204787254333496,2
8MB,auto,32.45 MB,hal,2,anomaly,0.20196175575256348,2
8MB,spatial,32.45 MB,hal,2,global_mean,0.035468339920043945,2
8MB,spatial,32.45 MB,hal,2,temporal_mean,0.04300951957702637,2
8MB,spatial,32.45 MB,hal,2,climatology,0.05513477325439453,2
8MB,spatial,32.45 MB,hal,2,anomaly,0.22024869918823242,2
8MB,temporal,32.45 MB,hal,2,global_mean,0.07809615135192871,2
8MB,temporal,32.45 MB,hal,2,temporal_mean,0.0311586856842041,2
8MB,temporal,32.45 MB,hal,2,climatology,0.08943367004394531,2
8MB,temporal,32.45 MB,hal,2,anomaly,0.1385805606842041,2
8MB,auto,32.45 MB,hal,2,global_mean,0.09919214248657227,2
8MB,auto,32.45 MB,hal,2,temporal_mean,0.11110568046569824,2
8MB,auto,32.45 MB,hal,2,climatology,0.15204787254333496,2
8MB,auto,32.45 MB,hal,2,anomaly,0.20196175575256348,2
16MB,spatial,64.89 MB,hal,2,global_mean,0.04558229446411133,2
16MB,spatial,64.89 MB,hal,2,temporal_mean,0.051601409912109375,2
16MB,spatial,64.89 MB,hal,2,climatology,0.08416557312011719,2
16MB,spatial,64.89 MB,hal,2,anomaly,0.1074213981628418,2
16MB,temporal,64.89 MB,hal,2,global_mean,0.0789036750793457,2
16MB,temporal,64.89 MB,hal,2,temporal_mean,0.04002857208251953,2
16MB,temporal,64.89 MB,hal,2,climatology,0.11046552658081055,2
16MB,temporal,64.89 MB,hal,2,anomaly,0.16651582717895508,2
16MB,auto,64.89 MB,hal,2,global_mean,0.10364651679992676,2
16MB,auto,64.89 MB,hal,2,temporal_mean,0.11619138717651367,2
16MB,auto,64.89 MB,hal,2,climatology,0.2822885513305664,2
16MB,auto,64.89 MB,hal,2,anomaly,0.4654667377471924,2
8MB,spatial,32.45 MB,hal,2,global_mean,0.035468339920043945,2
8MB,spatial,32.45 MB,hal,2,temporal_mean,0.04300951957702637,2
8MB,spatial,32.45 MB,hal,2,climatology,0.05513477325439453,2
8MB,spatial,32.45 MB,hal,2,anomaly,0.22024869918823242,2
8MB,temporal,32.45 MB,hal,2,global_mean,0.07809615135192871,2
8MB,temporal,32.45 MB,hal,2,temporal_mean,0.0311586856842041,2
8MB,temporal,32.45 MB,hal,2,climatology,0.08943367004394531,2
8MB,temporal,32.45 MB,hal,2,anomaly,0.1385805606842041,2
8MB,auto,32.45 MB,hal,2,global_mean,0.09919214248657227,2
8MB,auto,32.45 MB,hal,2,temporal_mean,0.11110568046569824,2
8MB,auto,32.45 MB,hal,2,climatology,0.15204787254333496,2
8MB,auto,32.45 MB,hal,2,anomaly,0.20196175575256348,2
16MB,spatial,64.89 MB,hal,2,global_mean,0.04558229446411133,2
16MB,spatial,64.89 MB,hal,2,temporal_mean,0.051601409912109375,2
16MB,spatial,64.89 MB,hal,2,climatology,0.08416557312011719,2
