chunk_per_worker,chunk_size,chunking_scheme,dataset_size,machine,maxcore_per_node,maxmemory_per_node,num_nodes,operation,runtime,spil,threads_per_worker,worker_per_node
10,1024MB,auto,20.48 GB,hal24,24,128gb,2,anomaly,32.665061712265015,False,1,1
10,1024MB,auto,20.48 GB,hal24,24,128gb,2,climatology,14.691745281219482,False,1,1
10,1024MB,auto,20.48 GB,hal24,24,128gb,2,spatial_mean,9.923197507858276,False,1,1
10,1024MB,auto,20.48 GB,hal24,24,128gb,2,temporal_mean,11.57742977142334,False,1,1
10,1024MB,spatial,20.48 GB,hal24,24,128gb,2,anomaly,34.440125942230225,False,1,1
10,1024MB,spatial,20.48 GB,hal24,24,128gb,2,climatology,14.252630472183228,False,1,1
10,1024MB,spatial,20.48 GB,hal24,24,128gb,2,spatial_mean,9.687142610549927,False,1,1
10,1024MB,spatial,20.48 GB,hal24,24,128gb,2,temporal_mean,10.512127876281738,False,1,1
10,1024MB,temporal,20.48 GB,hal24,24,128gb,2,anomaly,31.093860626220703,False,1,1
10,1024MB,temporal,20.48 GB,hal24,24,128gb,2,climatology,14.41808795928955,False,1,1
10,1024MB,temporal,20.48 GB,hal24,24,128gb,2,spatial_mean,9.686686992645264,False,1,1
10,1024MB,temporal,20.48 GB,hal24,24,128gb,2,temporal_mean,11.211490869522095,False,1,1
10,2048MB,auto,40.96 GB,hal24,24,128gb,2,anomaly,76.13050651550293,False,1,1
10,2048MB,auto,40.96 GB,hal24,24,128gb,2,climatology,36.97277569770813,False,1,1
10,2048MB,auto,40.96 GB,hal24,24,128gb,2,spatial_mean,27.021498203277588,False,1,1
10,2048MB,auto,40.96 GB,hal24,24,128gb,2,temporal_mean,30.810538291931152,False,1,1
10,2048MB,spatial,40.96 GB,hal24,24,128gb,2,anomaly,113.9435122013092,False,1,1
10,2048MB,spatial,40.96 GB,hal24,24,128gb,2,climatology,31.811588048934937,False,1,1
10,2048MB,spatial,40.96 GB,hal24,24,128gb,2,spatial_mean,22.68977642059326,False,1,1
10,2048MB,spatial,40.96 GB,hal24,24,128gb,2,temporal_mean,23.573268175125122,False,1,1
10,2048MB,temporal,40.96 GB,hal24,24,128gb,2,anomaly,91.33537149429321,False,1,1
10,2048MB,temporal,40.96 GB,hal24,24,128gb,2,climatology,33.082611322402954,False,1,1
10,2048MB,temporal,40.96 GB,hal24,24,128gb,2,spatial_mean,23.519681453704834,False,1,1
10,2048MB,temporal,40.96 GB,hal24,24,128gb,2,temporal_mean,24.72128462791443,False,1,1
