chunk_per_worker,chunk_size,chunking_scheme,dataset_size,machine,maxcore_per_node,maxmemory_per_node,num_nodes,operation,runtime,spil,threads_per_worker,worker_per_node
10,64MB,spatial,640.95 MB,hal24,24,128gb,1,spatial_mean,1.1923058032989502,False,1,1
10,64MB,spatial,640.95 MB,hal24,24,128gb,1,temporal_mean,0.7011604309082031,False,1,1
10,64MB,spatial,640.95 MB,hal24,24,128gb,1,climatology,1.126427412033081,False,1,1
10,64MB,spatial,640.95 MB,hal24,24,128gb,1,anomaly,1.9373505115509033,False,1,1
10,64MB,temporal,640.95 MB,hal24,24,128gb,1,spatial_mean,0.9673550128936768,False,1,1
10,64MB,temporal,640.95 MB,hal24,24,128gb,1,temporal_mean,0.6568646430969238,False,1,1
10,64MB,temporal,640.95 MB,hal24,24,128gb,1,climatology,1.1263678073883057,False,1,1
10,64MB,temporal,640.95 MB,hal24,24,128gb,1,anomaly,2.0946102142333984,False,1,1
10,64MB,auto,640.95 MB,hal24,24,128gb,1,spatial_mean,0.9374289512634277,False,1,1
10,64MB,auto,640.95 MB,hal24,24,128gb,1,temporal_mean,0.6318707466125488,False,1,1
10,64MB,auto,640.95 MB,hal24,24,128gb,1,climatology,1.0428075790405273,False,1,1
10,64MB,auto,640.95 MB,hal24,24,128gb,1,anomaly,2.088409423828125,False,1,1
10,64MB,spatial,640.95 MB,hal24,24,128gb,1,spatial_mean,1.1923058032989502,False,1,1
10,64MB,spatial,640.95 MB,hal24,24,128gb,1,temporal_mean,0.7011604309082031,False,1,1
10,64MB,spatial,640.95 MB,hal24,24,128gb,1,climatology,1.126427412033081,False,1,1
10,64MB,spatial,640.95 MB,hal24,24,128gb,1,anomaly,1.9373505115509033,False,1,1
10,64MB,temporal,640.95 MB,hal24,24,128gb,1,spatial_mean,0.9673550128936768,False,1,1
10,64MB,temporal,640.95 MB,hal24,24,128gb,1,temporal_mean,0.6568646430969238,False,1,1
10,64MB,temporal,640.95 MB,hal24,24,128gb,1,climatology,1.1263678073883057,False,1,1
10,64MB,temporal,640.95 MB,hal24,24,128gb,1,anomaly,2.0946102142333984,False,1,1
10,64MB,auto,640.95 MB,hal24,24,128gb,1,spatial_mean,0.9374289512634277,False,1,1
10,64MB,auto,640.95 MB,hal24,24,128gb,1,temporal_mean,0.6318707466125488,False,1,1
10,64MB,auto,640.95 MB,hal24,24,128gb,1,climatology,1.0428075790405273,False,1,1
10,64MB,auto,640.95 MB,hal24,24,128gb,1,anomaly,2.088409423828125,False,1,1
10,128MB,spatial,1.28 GB,hal24,24,128gb,1,spatial_mean,2.219910144805908,False,1,1
10,128MB,spatial,1.28 GB,hal24,24,128gb,1,temporal_mean,1.2626662254333496,False,1,1
10,128MB,spatial,1.28 GB,hal24,24,128gb,1,climatology,2.1695845127105713,False,1,1
10,128MB,spatial,1.28 GB,hal24,24,128gb,1,anomaly,3.595566749572754,False,1,1
10,128MB,temporal,1.28 GB,hal24,24,128gb,1,spatial_mean,1.7800323963165283,False,1,1
10,128MB,temporal,1.28 GB,hal24,24,128gb,1,temporal_mean,1.2246921062469482,False,1,1
10,128MB,temporal,1.28 GB,hal24,24,128gb,1,climatology,1.9550530910491943,False,1,1
10,128MB,temporal,1.28 GB,hal24,24,128gb,1,anomaly,3.8339874744415283,False,1,1
10,128MB,auto,1.28 GB,hal24,24,128gb,1,spatial_mean,1.8776211738586426,False,1,1
10,128MB,auto,1.28 GB,hal24,24,128gb,1,temporal_mean,1.2659111022949219,False,1,1
10,128MB,auto,1.28 GB,hal24,24,128gb,1,climatology,2.113980293273926,False,1,1
10,128MB,auto,1.28 GB,hal24,24,128gb,1,anomaly,3.917825222015381,False,1,1
10,64MB,spatial,640.95 MB,hal24,24,128gb,1,spatial_mean,1.1923058032989502,False,1,1
10,64MB,spatial,640.95 MB,hal24,24,128gb,1,temporal_mean,0.7011604309082031,False,1,1
10,64MB,spatial,640.95 MB,hal24,24,128gb,1,climatology,1.126427412033081,False,1,1
10,64MB,spatial,640.95 MB,hal24,24,128gb,1,anomaly,1.9373505115509033,False,1,1
10,64MB,temporal,640.95 MB,hal24,24,128gb,1,spatial_mean,0.9673550128936768,False,1,1
10,64MB,temporal,640.95 MB,hal24,24,128gb,1,temporal_mean,0.6568646430969238,False,1,1
10,64MB,temporal,640.95 MB,hal24,24,128gb,1,climatology,1.1263678073883057,False,1,1
10,64MB,temporal,640.95 MB,hal24,24,128gb,1,anomaly,2.0946102142333984,False,1,1
10,64MB,auto,640.95 MB,hal24,24,128gb,1,spatial_mean,0.9374289512634277,False,1,1
10,64MB,auto,640.95 MB,hal24,24,128gb,1,temporal_mean,0.6318707466125488,False,1,1
10,64MB,auto,640.95 MB,hal24,24,128gb,1,climatology,1.0428075790405273,False,1,1
10,64MB,auto,640.95 MB,hal24,24,128gb,1,anomaly,2.088409423828125,False,1,1
10,128MB,spatial,1.28 GB,hal24,24,128gb,1,spatial_mean,2.219910144805908,False,1,1
10,128MB,spatial,1.28 GB,hal24,24,128gb,1,temporal_mean,1.2626662254333496,False,1,1
10,128MB,spatial,1.28 GB,hal24,24,128gb,1,climatology,2.1695845127105713,False,1,1
10,128MB,spatial,1.28 GB,hal24,24,128gb,1,anomaly,3.595566749572754,False,1,1
10,128MB,temporal,1.28 GB,hal24,24,128gb,1,spatial_mean,1.7800323963165283,False,1,1
10,128MB,temporal,1.28 GB,hal24,24,128gb,1,temporal_mean,1.2246921062469482,False,1,1
10,128MB,temporal,1.28 GB,hal24,24,128gb,1,climatology,1.9550530910491943,False,1,1
10,128MB,temporal,1.28 GB,hal24,24,128gb,1,anomaly,3.8339874744415283,False,1,1
10,128MB,auto,1.28 GB,hal24,24,128gb,1,spatial_mean,1.8776211738586426,False,1,1
10,128MB,auto,1.28 GB,hal24,24,128gb,1,temporal_mean,1.2659111022949219,False,1,1
10,128MB,auto,1.28 GB,hal24,24,128gb,1,climatology,2.113980293273926,False,1,1
10,128MB,auto,1.28 GB,hal24,24,128gb,1,anomaly,3.917825222015381,False,1,1
10,256MB,spatial,2.56 GB,hal24,24,128gb,1,spatial_mean,4.146866321563721,False,1,1
10,256MB,spatial,2.56 GB,hal24,24,128gb,1,temporal_mean,2.447549819946289,False,1,1
10,256MB,spatial,2.56 GB,hal24,24,128gb,1,climatology,3.8338420391082764,False,1,1
10,256MB,spatial,2.56 GB,hal24,24,128gb,1,anomaly,6.721347093582153,False,1,1
10,256MB,temporal,2.56 GB,hal24,24,128gb,1,spatial_mean,3.239271879196167,False,1,1
10,256MB,temporal,2.56 GB,hal24,24,128gb,1,temporal_mean,2.438292980194092,False,1,1
10,256MB,temporal,2.56 GB,hal24,24,128gb,1,climatology,3.7228658199310303,False,1,1
10,256MB,temporal,2.56 GB,hal24,24,128gb,1,anomaly,7.44560432434082,False,1,1
10,256MB,auto,2.56 GB,hal24,24,128gb,1,spatial_mean,3.631129264831543,False,1,1
10,256MB,auto,2.56 GB,hal24,24,128gb,1,temporal_mean,2.542141914367676,False,1,1
10,256MB,auto,2.56 GB,hal24,24,128gb,1,climatology,4.163974761962891,False,1,1
10,256MB,auto,2.56 GB,hal24,24,128gb,1,anomaly,7.878119707107544,False,1,1
10,64MB,spatial,640.95 MB,hal24,24,128gb,1,spatial_mean,1.1923058032989502,False,1,1
10,64MB,spatial,640.95 MB,hal24,24,128gb,1,temporal_mean,0.7011604309082031,False,1,1
10,64MB,spatial,640.95 MB,hal24,24,128gb,1,climatology,1.126427412033081,False,1,1
10,64MB,spatial,640.95 MB,hal24,24,128gb,1,anomaly,1.9373505115509033,False,1,1
10,64MB,temporal,640.95 MB,hal24,24,128gb,1,spatial_mean,0.9673550128936768,False,1,1
10,64MB,temporal,640.95 MB,hal24,24,128gb,1,temporal_mean,0.6568646430969238,False,1,1
10,64MB,temporal,640.95 MB,hal24,24,128gb,1,climatology,1.1263678073883057,False,1,1
10,64MB,temporal,640.95 MB,hal24,24,128gb,1,anomaly,2.0946102142333984,False,1,1
10,64MB,auto,640.95 MB,hal24,24,128gb,1,spatial_mean,0.9374289512634277,False,1,1
10,64MB,auto,640.95 MB,hal24,24,128gb,1,temporal_mean,0.6318707466125488,False,1,1
10,64MB,auto,640.95 MB,hal24,24,128gb,1,climatology,1.0428075790405273,False,1,1
10,64MB,auto,640.95 MB,hal24,24,128gb,1,anomaly,2.088409423828125,False,1,1
10,128MB,spatial,1.28 GB,hal24,24,128gb,1,spatial_mean,2.219910144805908,False,1,1
10,128MB,spatial,1.28 GB,hal24,24,128gb,1,temporal_mean,1.2626662254333496,False,1,1
10,128MB,spatial,1.28 GB,hal24,24,128gb,1,climatology,2.1695845127105713,False,1,1
10,128MB,spatial,1.28 GB,hal24,24,128gb,1,anomaly,3.595566749572754,False,1,1
10,128MB,temporal,1.28 GB,hal24,24,128gb,1,spatial_mean,1.7800323963165283,False,1,1
10,128MB,temporal,1.28 GB,hal24,24,128gb,1,temporal_mean,1.2246921062469482,False,1,1
10,128MB,temporal,1.28 GB,hal24,24,128gb,1,climatology,1.9550530910491943,False,1,1
10,128MB,temporal,1.28 GB,hal24,24,128gb,1,anomaly,3.8339874744415283,False,1,1
10,128MB,auto,1.28 GB,hal24,24,128gb,1,spatial_mean,1.8776211738586426,False,1,1
10,128MB,auto,1.28 GB,hal24,24,128gb,1,temporal_mean,1.2659111022949219,False,1,1
10,128MB,auto,1.28 GB,hal24,24,128gb,1,climatology,2.113980293273926,False,1,1
10,128MB,auto,1.28 GB,hal24,24,128gb,1,anomaly,3.917825222015381,False,1,1
10,256MB,spatial,2.56 GB,hal24,24,128gb,1,spatial_mean,4.146866321563721,False,1,1
10,256MB,spatial,2.56 GB,hal24,24,128gb,1,temporal_mean,2.447549819946289,False,1,1
10,256MB,spatial,2.56 GB,hal24,24,128gb,1,climatology,3.8338420391082764,False,1,1
10,256MB,spatial,2.56 GB,hal24,24,128gb,1,anomaly,6.721347093582153,False,1,1
10,256MB,temporal,2.56 GB,hal24,24,128gb,1,spatial_mean,3.239271879196167,False,1,1
10,256MB,temporal,2.56 GB,hal24,24,128gb,1,temporal_mean,2.438292980194092,False,1,1
10,256MB,temporal,2.56 GB,hal24,24,128gb,1,climatology,3.7228658199310303,False,1,1
10,256MB,temporal,2.56 GB,hal24,24,128gb,1,anomaly,7.44560432434082,False,1,1
10,256MB,auto,2.56 GB,hal24,24,128gb,1,spatial_mean,3.631129264831543,False,1,1
10,256MB,auto,2.56 GB,hal24,24,128gb,1,temporal_mean,2.542141914367676,False,1,1
10,256MB,auto,2.56 GB,hal24,24,128gb,1,climatology,4.163974761962891,False,1,1
10,256MB,auto,2.56 GB,hal24,24,128gb,1,anomaly,7.878119707107544,False,1,1
10,512MB,spatial,5.12 GB,hal24,24,128gb,1,spatial_mean,8.634922981262207,False,1,1
10,512MB,spatial,5.12 GB,hal24,24,128gb,1,temporal_mean,5.312114477157593,False,1,1
10,512MB,spatial,5.12 GB,hal24,24,128gb,1,climatology,7.38521409034729,False,1,1
10,512MB,spatial,5.12 GB,hal24,24,128gb,1,anomaly,13.8719642162323,False,1,1
10,512MB,temporal,5.12 GB,hal24,24,128gb,1,spatial_mean,8.404674291610718,False,1,1
10,512MB,temporal,5.12 GB,hal24,24,128gb,1,temporal_mean,5.082363605499268,False,1,1
10,512MB,temporal,5.12 GB,hal24,24,128gb,1,climatology,8.861581802368164,False,1,1
10,512MB,temporal,5.12 GB,hal24,24,128gb,1,anomaly,15.5930016040802,False,1,1
10,512MB,auto,5.12 GB,hal24,24,128gb,1,spatial_mean,8.356324434280396,False,1,1
