chunk_per_worker,chunk_size,chunking_scheme,dataset_size,machine,maxcore_per_node,maxmemory_per_node,num_nodes,operation,runtime,spil,threads_per_worker,worker_per_node
10,64MB,spatial,640.95 MB,hal24,24,128gb,1,spatial_mean,0.9095180034637451,False,1,1
10,64MB,spatial,640.95 MB,hal24,24,128gb,1,temporal_mean,0.5839154720306396,False,1,1
10,64MB,spatial,640.95 MB,hal24,24,128gb,1,climatology,0.840709924697876,False,1,1
10,64MB,spatial,640.95 MB,hal24,24,128gb,1,anomaly,1.3112056255340576,False,1,1
10,64MB,temporal,640.95 MB,hal24,24,128gb,1,spatial_mean,0.8667659759521484,False,1,1
10,64MB,temporal,640.95 MB,hal24,24,128gb,1,temporal_mean,0.6468288898468018,False,1,1
10,64MB,temporal,640.95 MB,hal24,24,128gb,1,climatology,0.9146115779876709,False,1,1
10,64MB,temporal,640.95 MB,hal24,24,128gb,1,anomaly,1.4290711879730225,False,1,1
10,64MB,auto,640.95 MB,hal24,24,128gb,1,spatial_mean,0.8033878803253174,False,1,1
10,64MB,auto,640.95 MB,hal24,24,128gb,1,temporal_mean,0.5792639255523682,False,1,1
10,64MB,auto,640.95 MB,hal24,24,128gb,1,climatology,0.9178712368011475,False,1,1
10,64MB,auto,640.95 MB,hal24,24,128gb,1,anomaly,1.4819869995117188,False,1,1
10,64MB,spatial,640.95 MB,hal24,24,128gb,1,spatial_mean,0.9095180034637451,False,1,1
10,64MB,spatial,640.95 MB,hal24,24,128gb,1,temporal_mean,0.5839154720306396,False,1,1
10,64MB,spatial,640.95 MB,hal24,24,128gb,1,climatology,0.840709924697876,False,1,1
10,64MB,spatial,640.95 MB,hal24,24,128gb,1,anomaly,1.3112056255340576,False,1,1
10,64MB,temporal,640.95 MB,hal24,24,128gb,1,spatial_mean,0.8667659759521484,False,1,1
10,64MB,temporal,640.95 MB,hal24,24,128gb,1,temporal_mean,0.6468288898468018,False,1,1
