chunk_per_worker,chunk_size,chunking_scheme,dataset_size,machine,maxcore_per_node,maxmemory_per_node,num_nodes,operation,runtime,spil,threads_per_worker,worker_per_node
10,64MB,spatial,640.95 MB,hal24,24,128gb,1,spatial_mean,1.2049615383148193,False,1,1
10,64MB,spatial,640.95 MB,hal24,24,128gb,1,temporal_mean,0.7109723091125488,False,1,1
10,64MB,spatial,640.95 MB,hal24,24,128gb,1,climatology,1.131843090057373,False,1,1
10,64MB,spatial,640.95 MB,hal24,24,128gb,1,anomaly,1.963193655014038,False,1,1
10,64MB,temporal,640.95 MB,hal24,24,128gb,1,spatial_mean,0.9985918998718262,False,1,1
10,64MB,temporal,640.95 MB,hal24,24,128gb,1,temporal_mean,0.6680152416229248,False,1,1
10,64MB,temporal,640.95 MB,hal24,24,128gb,1,climatology,1.1910722255706787,False,1,1
10,64MB,temporal,640.95 MB,hal24,24,128gb,1,anomaly,2.1041054725646973,False,1,1
10,64MB,auto,640.95 MB,hal24,24,128gb,1,spatial_mean,0.9213123321533203,False,1,1
10,64MB,auto,640.95 MB,hal24,24,128gb,1,temporal_mean,0.6609096527099609,False,1,1
10,64MB,auto,640.95 MB,hal24,24,128gb,1,climatology,1.0689995288848877,False,1,1
10,64MB,auto,640.95 MB,hal24,24,128gb,1,anomaly,2.049304246902466,False,1,1
10,64MB,spatial,640.95 MB,hal24,24,128gb,1,spatial_mean,1.2049615383148193,False,1,1
10,64MB,spatial,640.95 MB,hal24,24,128gb,1,temporal_mean,0.7109723091125488,False,1,1
10,64MB,spatial,640.95 MB,hal24,24,128gb,1,climatology,1.131843090057373,False,1,1
10,64MB,spatial,640.95 MB,hal24,24,128gb,1,anomaly,1.963193655014038,False,1,1
10,64MB,temporal,640.95 MB,hal24,24,128gb,1,spatial_mean,0.9985918998718262,False,1,1
10,64MB,temporal,640.95 MB,hal24,24,128gb,1,temporal_mean,0.6680152416229248,False,1,1
10,64MB,temporal,640.95 MB,hal24,24,128gb,1,climatology,1.1910722255706787,False,1,1
10,64MB,temporal,640.95 MB,hal24,24,128gb,1,anomaly,2.1041054725646973,False,1,1
10,64MB,auto,640.95 MB,hal24,24,128gb,1,spatial_mean,0.9213123321533203,False,1,1
10,64MB,auto,640.95 MB,hal24,24,128gb,1,temporal_mean,0.6609096527099609,False,1,1
10,64MB,auto,640.95 MB,hal24,24,128gb,1,climatology,1.0689995288848877,False,1,1
10,64MB,auto,640.95 MB,hal24,24,128gb,1,anomaly,2.049304246902466,False,1,1
10,128MB,spatial,1.28 GB,hal24,24,128gb,1,spatial_mean,2.2433083057403564,False,1,1
10,128MB,spatial,1.28 GB,hal24,24,128gb,1,temporal_mean,1.7780547142028809,False,1,1
10,128MB,spatial,1.28 GB,hal24,24,128gb,1,climatology,2.21396803855896,False,1,1
10,128MB,spatial,1.28 GB,hal24,24,128gb,1,anomaly,3.6543633937835693,False,1,1
