chunk_per_worker,chunk_size,chunking_scheme,dataset_size,machine,maxcore_per_node,maxmemory_per_node,num_nodes,operation,runtime,spil,threads_per_worker,worker_per_node
10,1024MB,spatial,20.48 GB,hal24,24,128gb,2,global_mean,15.584314584732056,False,1,1
10,1024MB,spatial,20.48 GB,hal24,24,128gb,2,temporal_mean,12.744343519210815,False,1,1
10,1024MB,spatial,20.48 GB,hal24,24,128gb,2,climatology,18.888925790786743,False,1,1
10,1024MB,spatial,20.48 GB,hal24,24,128gb,2,anomaly,52.651174545288086,False,1,1
10,1024MB,temporal,20.48 GB,hal24,24,128gb,2,global_mean,17.40120768547058,False,1,1
10,1024MB,temporal,20.48 GB,hal24,24,128gb,2,temporal_mean,13.304084062576294,False,1,1
10,1024MB,temporal,20.48 GB,hal24,24,128gb,2,climatology,21.866291522979736,False,1,1
10,1024MB,temporal,20.48 GB,hal24,24,128gb,2,anomaly,37.07807278633118,False,1,1
10,1024MB,auto,20.48 GB,hal24,24,128gb,2,global_mean,18.11915135383606,False,1,1
10,1024MB,auto,20.48 GB,hal24,24,128gb,2,temporal_mean,15.21281623840332,False,1,1
10,1024MB,auto,20.48 GB,hal24,24,128gb,2,climatology,22.284240007400513,False,1,1
10,1024MB,auto,20.48 GB,hal24,24,128gb,2,anomaly,36.996968030929565,False,1,1
10,1024MB,spatial,20.48 GB,hal24,24,128gb,2,global_mean,15.584314584732056,False,1,1
10,1024MB,spatial,20.48 GB,hal24,24,128gb,2,temporal_mean,12.744343519210815,False,1,1
10,1024MB,spatial,20.48 GB,hal24,24,128gb,2,climatology,18.888925790786743,False,1,1
10,1024MB,spatial,20.48 GB,hal24,24,128gb,2,anomaly,52.651174545288086,False,1,1
10,1024MB,temporal,20.48 GB,hal24,24,128gb,2,global_mean,17.40120768547058,False,1,1
10,1024MB,temporal,20.48 GB,hal24,24,128gb,2,temporal_mean,13.304084062576294,False,1,1
10,1024MB,temporal,20.48 GB,hal24,24,128gb,2,climatology,21.866291522979736,False,1,1
10,1024MB,temporal,20.48 GB,hal24,24,128gb,2,anomaly,37.07807278633118,False,1,1
10,1024MB,auto,20.48 GB,hal24,24,128gb,2,global_mean,18.11915135383606,False,1,1
10,1024MB,auto,20.48 GB,hal24,24,128gb,2,temporal_mean,15.21281623840332,False,1,1
10,1024MB,auto,20.48 GB,hal24,24,128gb,2,climatology,22.284240007400513,False,1,1
10,1024MB,auto,20.48 GB,hal24,24,128gb,2,anomaly,36.996968030929565,False,1,1
10,2048MB,spatial,40.96 GB,hal24,24,128gb,2,global_mean,30.062840223312378,False,1,1
10,2048MB,spatial,40.96 GB,hal24,24,128gb,2,temporal_mean,29.256929636001587,False,1,1
10,2048MB,spatial,40.96 GB,hal24,24,128gb,2,climatology,37.719606161117554,False,1,1
10,2048MB,spatial,40.96 GB,hal24,24,128gb,2,anomaly,124.39095687866211,False,1,1
10,2048MB,temporal,40.96 GB,hal24,24,128gb,2,global_mean,42.97893285751343,False,1,1
10,2048MB,temporal,40.96 GB,hal24,24,128gb,2,temporal_mean,36.62170886993408,False,1,1
10,2048MB,temporal,40.96 GB,hal24,24,128gb,2,climatology,49.765368938446045,False,1,1
10,2048MB,temporal,40.96 GB,hal24,24,128gb,2,anomaly,81.53769135475159,False,1,1
10,2048MB,auto,40.96 GB,hal24,24,128gb,2,global_mean,34.856762409210205,False,1,1
10,2048MB,auto,40.96 GB,hal24,24,128gb,2,temporal_mean,31.865757703781128,False,1,1
10,2048MB,auto,40.96 GB,hal24,24,128gb,2,climatology,46.90069389343262,False,1,1
10,2048MB,auto,40.96 GB,hal24,24,128gb,2,anomaly,105.54371643066406,False,1,1
