chunk_per_worker,chunk_size,chunking_scheme,dataset_size,machine,maxcore_per_node,maxmemory_per_node,num_nodes,operation,runtime,spil,threads_per_worker,worker_per_node
10,64MB,spatial,2.56 GB,hal24,24,128gb,4,spatial_mean,1.4616079330444336,False,1,1
10,64MB,spatial,2.56 GB,hal24,24,128gb,4,temporal_mean,0.7655234336853027,False,1,1
10,64MB,spatial,2.56 GB,hal24,24,128gb,4,climatology,1.0908305644989014,False,1,1
10,64MB,spatial,2.56 GB,hal24,24,128gb,4,anomaly,1.7117300033569336,False,1,1
10,64MB,temporal,2.56 GB,hal24,24,128gb,4,spatial_mean,0.9831700325012207,False,1,1
10,64MB,temporal,2.56 GB,hal24,24,128gb,4,temporal_mean,0.7489612102508545,False,1,1
10,64MB,temporal,2.56 GB,hal24,24,128gb,4,climatology,1.0469951629638672,False,1,1
10,64MB,temporal,2.56 GB,hal24,24,128gb,4,anomaly,1.9443860054016113,False,1,1
10,64MB,auto,2.56 GB,hal24,24,128gb,4,spatial_mean,1.365659475326538,False,1,1
10,64MB,auto,2.56 GB,hal24,24,128gb,4,temporal_mean,0.856644868850708,False,1,1
10,64MB,auto,2.56 GB,hal24,24,128gb,4,climatology,1.3816523551940918,False,1,1
10,64MB,auto,2.56 GB,hal24,24,128gb,4,anomaly,2.2144126892089844,False,1,1
10,64MB,spatial,2.56 GB,hal24,24,128gb,4,spatial_mean,1.4616079330444336,False,1,1
10,64MB,spatial,2.56 GB,hal24,24,128gb,4,temporal_mean,0.7655234336853027,False,1,1
10,64MB,spatial,2.56 GB,hal24,24,128gb,4,climatology,1.0908305644989014,False,1,1
10,64MB,spatial,2.56 GB,hal24,24,128gb,4,anomaly,1.7117300033569336,False,1,1
10,64MB,temporal,2.56 GB,hal24,24,128gb,4,spatial_mean,0.9831700325012207,False,1,1
10,64MB,temporal,2.56 GB,hal24,24,128gb,4,temporal_mean,0.7489612102508545,False,1,1
10,64MB,temporal,2.56 GB,hal24,24,128gb,4,climatology,1.0469951629638672,False,1,1
10,64MB,temporal,2.56 GB,hal24,24,128gb,4,anomaly,1.9443860054016113,False,1,1
10,64MB,auto,2.56 GB,hal24,24,128gb,4,spatial_mean,1.365659475326538,False,1,1
10,64MB,auto,2.56 GB,hal24,24,128gb,4,temporal_mean,0.856644868850708,False,1,1
10,64MB,auto,2.56 GB,hal24,24,128gb,4,climatology,1.3816523551940918,False,1,1
10,64MB,auto,2.56 GB,hal24,24,128gb,4,anomaly,2.2144126892089844,False,1,1
10,128MB,spatial,5.12 GB,hal24,24,128gb,4,spatial_mean,3.8303816318511963,False,1,1
10,128MB,spatial,5.12 GB,hal24,24,128gb,4,temporal_mean,1.6082038879394531,False,1,1
10,128MB,spatial,5.12 GB,hal24,24,128gb,4,climatology,2.4347643852233887,False,1,1
10,128MB,spatial,5.12 GB,hal24,24,128gb,4,anomaly,5.544986724853516,False,1,1
10,128MB,temporal,5.12 GB,hal24,24,128gb,4,spatial_mean,2.8151772022247314,False,1,1
10,128MB,temporal,5.12 GB,hal24,24,128gb,4,temporal_mean,1.814662218093872,False,1,1
10,128MB,temporal,5.12 GB,hal24,24,128gb,4,climatology,2.9481070041656494,False,1,1
10,128MB,temporal,5.12 GB,hal24,24,128gb,4,anomaly,5.3288655281066895,False,1,1
