chunk_size,dataset_size,num_nodes,operation,runtime,worker_per_node
16MB,256.58 MB,8,anomaly,0.8779668807983398,2
32MB,512.17 MB,8,global_mean,0.1025090217590332,2
32MB,512.17 MB,8,temporal_mean,0.07349252700805664,2
32MB,512.17 MB,8,climatology,0.15369772911071777,2
32MB,512.17 MB,8,anomaly,1.3168129920959473,2
64MB,1.02 GB,8,global_mean,0.13696527481079102,2
64MB,1.02 GB,8,temporal_mean,0.11578917503356934,2
64MB,1.02 GB,8,climatology,0.21151232719421387,2
64MB,1.02 GB,8,anomaly,2.74991774559021,2
128MB,2.05 GB,8,global_mean,0.21177196502685547,2
128MB,2.05 GB,8,temporal_mean,0.18971633911132812,2
128MB,2.05 GB,8,climatology,0.325087308883667,2
128MB,2.05 GB,8,anomaly,7.00303316116333,2
256MB,4.10 GB,8,global_mean,0.3591752052307129,2
256MB,4.10 GB,8,temporal_mean,0.32245373725891113,2
256MB,4.10 GB,8,climatology,0.6003870964050293,2
256MB,4.10 GB,8,anomaly,15.623313903808594,2
512MB,8.19 GB,8,global_mean,0.6882915496826172,2
512MB,8.19 GB,8,temporal_mean,0.6383278369903564,2
512MB,8.19 GB,8,climatology,0.9828033447265625,2
512MB,8.19 GB,8,anomaly,30.942563772201538,2
8MB,256.58 MB,16,global_mean,0.17551684379577637,2
8MB,256.58 MB,16,temporal_mean,0.12214374542236328,2
8MB,256.58 MB,16,climatology,0.3322582244873047,2
8MB,256.58 MB,16,anomaly,0.8871192932128906,2
16MB,512.17 MB,16,global_mean,0.12369203567504883,2
16MB,512.17 MB,16,temporal_mean,0.11393117904663086,2
16MB,512.17 MB,16,climatology,0.1924424171447754,2
16MB,512.17 MB,16,anomaly,1.2812612056732178,2
32MB,1.02 GB,16,global_mean,0.13703513145446777,2
32MB,1.02 GB,16,temporal_mean,0.1278209686279297,2
32MB,1.02 GB,16,climatology,0.21480917930603027,2
32MB,1.02 GB,16,anomaly,2.298448324203491,2
64MB,2.05 GB,16,global_mean,0.18680667877197266,2
64MB,2.05 GB,16,temporal_mean,0.1482086181640625,2
64MB,2.05 GB,16,climatology,0.2630143165588379,2
64MB,2.05 GB,16,anomaly,4.487854719161987,2
128MB,4.10 GB,16,global_mean,0.24634933471679688,2
128MB,4.10 GB,16,temporal_mean,0.22791552543640137,2
128MB,4.10 GB,16,climatology,0.40401291847229004,2
128MB,4.10 GB,16,anomaly,13.840611934661865,2
256MB,8.19 GB,16,global_mean,0.3824779987335205,2
256MB,8.19 GB,16,temporal_mean,0.3720717430114746,2
256MB,8.19 GB,16,climatology,0.6185851097106934,2
256MB,8.19 GB,16,anomaly,29.415348291397095,2
512MB,16.38 GB,16,global_mean,0.69720458984375,2
512MB,16.38 GB,16,temporal_mean,0.8700590133666992,2
512MB,16.38 GB,16,climatology,1.0502262115478516,2
512MB,16.38 GB,16,anomaly,60.096224784851074,2
8MB,512.17 MB,32,global_mean,0.16259527206420898,2
8MB,512.17 MB,32,temporal_mean,0.20148587226867676,2
8MB,512.17 MB,32,climatology,0.4469122886657715,2
8MB,512.17 MB,32,anomaly,1.6901922225952148,2
16MB,1.02 GB,32,global_mean,0.17037534713745117,2
16MB,1.02 GB,32,temporal_mean,0.1847984790802002,2
16MB,1.02 GB,32,climatology,0.4573795795440674,2
16MB,1.02 GB,32,anomaly,2.6183619499206543,2
32MB,2.05 GB,32,global_mean,0.19253921508789062,2
32MB,2.05 GB,32,temporal_mean,0.194413423538208,2
32MB,2.05 GB,32,climatology,0.47998714447021484,2
32MB,2.05 GB,32,anomaly,5.069741249084473,2
64MB,4.10 GB,32,global_mean,0.22558307647705078,2
64MB,4.10 GB,32,temporal_mean,0.3662905693054199,2
64MB,4.10 GB,32,climatology,0.34946513175964355,2
64MB,4.10 GB,32,anomaly,9.083069562911987,2
128MB,8.19 GB,32,global_mean,0.3013603687286377,2
128MB,8.19 GB,32,temporal_mean,0.4514882564544678,2
128MB,8.19 GB,32,climatology,0.459850549697876,2
128MB,8.19 GB,32,anomaly,24.881431579589844,2
256MB,16.38 GB,32,global_mean,0.4289698600769043,2
256MB,16.38 GB,32,temporal_mean,0.43616247177124023,2
256MB,16.38 GB,32,climatology,0.7000482082366943,2
256MB,16.38 GB,32,anomaly,55.48139548301697,2
512MB,32.77 GB,32,global_mean,0.7445178031921387,2
512MB,32.77 GB,32,temporal_mean,0.7315294742584229,2
512MB,32.77 GB,32,climatology,1.138437271118164,2
512MB,32.77 GB,32,anomaly,118.87950587272644,2
