chunk_size,dataset_size,num_nodes,operation,runtime,worker_per_node
32MB,64.89 MB,2,global_mean,0.06391525268554688,1
32MB,64.89 MB,2,temporal_mean,0.04513216018676758,1
32MB,64.89 MB,2,climatology,0.08062911033630371,1
32MB,64.89 MB,2,anomaly,0.24474525451660156,1
64MB,128.78 MB,2,global_mean,0.09646058082580566,1
64MB,128.78 MB,2,temporal_mean,0.0885016918182373,1
64MB,128.78 MB,2,climatology,0.1353282928466797,1
64MB,128.78 MB,2,anomaly,0.5602548122406006,1
128MB,256.58 MB,2,global_mean,0.16839337348937988,1
128MB,256.58 MB,2,temporal_mean,0.15809273719787598,1
128MB,256.58 MB,2,climatology,0.24921894073486328,1
128MB,256.58 MB,2,anomaly,1.2688214778900146,1
256MB,512.17 MB,2,global_mean,0.30507946014404297,1
256MB,512.17 MB,2,temporal_mean,0.3024177551269531,1
256MB,512.17 MB,2,climatology,0.4785304069519043,1
256MB,512.17 MB,2,anomaly,2.6638569831848145,1
512MB,1.02 GB,2,global_mean,0.6170268058776855,1
512MB,1.02 GB,2,temporal_mean,0.5797178745269775,1
512MB,1.02 GB,2,climatology,0.8853633403778076,1
512MB,1.02 GB,2,anomaly,5.1950860023498535,1
8MB,32.45 MB,4,global_mean,0.09747052192687988,1
8MB,32.45 MB,4,temporal_mean,0.06573033332824707,1
8MB,32.45 MB,4,climatology,0.060999155044555664,1
8MB,32.45 MB,4,anomaly,0.15228605270385742,1
16MB,64.89 MB,4,global_mean,0.053636789321899414,1
16MB,64.89 MB,4,temporal_mean,0.038475990295410156,1
16MB,64.89 MB,4,climatology,0.07485651969909668,1
16MB,64.89 MB,4,anomaly,0.25463175773620605,1
32MB,128.78 MB,4,global_mean,0.06875371932983398,1
32MB,128.78 MB,4,temporal_mean,0.04813957214355469,1
32MB,128.78 MB,4,climatology,0.10095095634460449,1
32MB,128.78 MB,4,anomaly,0.43192315101623535,1
64MB,256.58 MB,4,global_mean,0.10958743095397949,1
64MB,256.58 MB,4,temporal_mean,0.1424427032470703,1
64MB,256.58 MB,4,climatology,0.1724247932434082,1
64MB,256.58 MB,4,anomaly,0.9080104827880859,1
128MB,512.17 MB,4,global_mean,0.1857290267944336,1
128MB,512.17 MB,4,temporal_mean,0.17032670974731445,1
128MB,512.17 MB,4,climatology,0.27951741218566895,1
128MB,512.17 MB,4,anomaly,2.161228656768799,1
256MB,1.02 GB,4,global_mean,0.33588719367980957,1
256MB,1.02 GB,4,temporal_mean,0.29873228073120117,1
256MB,1.02 GB,4,climatology,0.49250316619873047,1
256MB,1.02 GB,4,anomaly,4.469305515289307,1
512MB,2.05 GB,4,global_mean,0.6467185020446777,1
512MB,2.05 GB,4,temporal_mean,0.599586009979248,1
512MB,2.05 GB,4,climatology,0.9262146949768066,1
512MB,2.05 GB,4,anomaly,8.800345659255981,1
8MB,64.89 MB,8,global_mean,0.1094968318939209,1
8MB,64.89 MB,8,temporal_mean,0.0520634651184082,1
8MB,64.89 MB,8,climatology,0.09875607490539551,1
8MB,64.89 MB,8,anomaly,0.31560611724853516,1
16MB,128.78 MB,8,global_mean,0.06423091888427734,1
16MB,128.78 MB,8,temporal_mean,0.04584097862243652,1
16MB,128.78 MB,8,climatology,0.0977168083190918,1
16MB,128.78 MB,8,anomaly,0.45136356353759766,1
32MB,256.58 MB,8,global_mean,0.08667302131652832,1
32MB,256.58 MB,8,temporal_mean,0.05524277687072754,1
32MB,256.58 MB,8,climatology,0.11306548118591309,1
32MB,256.58 MB,8,anomaly,0.8356766700744629,1
64MB,512.17 MB,8,global_mean,0.12409281730651855,1
64MB,512.17 MB,8,temporal_mean,0.10481667518615723,1
64MB,512.17 MB,8,climatology,0.19391298294067383,1
64MB,512.17 MB,8,anomaly,1.6464552879333496,1
128MB,1.02 GB,8,global_mean,0.19402742385864258,1
128MB,1.02 GB,8,temporal_mean,0.1738591194152832,1
128MB,1.02 GB,8,climatology,0.29166364669799805,1
128MB,1.02 GB,8,anomaly,3.7340939044952393,1
256MB,2.05 GB,8,global_mean,0.335223913192749,1
256MB,2.05 GB,8,temporal_mean,0.3452799320220947,1
256MB,2.05 GB,8,climatology,0.5187842845916748,1
256MB,2.05 GB,8,anomaly,8.035709857940674,1
512MB,4.10 GB,8,global_mean,0.6819479465484619,1
512MB,4.10 GB,8,temporal_mean,0.6291477680206299,1
512MB,4.10 GB,8,climatology,0.9298923015594482,1
512MB,4.10 GB,8,anomaly,15.537220239639282,1
8MB,128.78 MB,16,global_mean,0.12732172012329102,1
8MB,128.78 MB,16,temporal_mean,0.07055950164794922,1
8MB,128.78 MB,16,climatology,0.12409257888793945,1
8MB,128.78 MB,16,anomaly,0.4763796329498291,1
16MB,256.58 MB,16,global_mean,0.09632420539855957,1
16MB,256.58 MB,16,temporal_mean,0.05809497833251953,1
16MB,256.58 MB,16,climatology,0.13303613662719727,1
16MB,256.58 MB,16,anomaly,0.7876768112182617,1
32MB,512.17 MB,16,global_mean,0.1498117446899414,1
32MB,512.17 MB,16,temporal_mean,0.07217168807983398,1
32MB,512.17 MB,16,climatology,0.14514517784118652,1
32MB,512.17 MB,16,anomaly,1.4143502712249756,1
64MB,1.02 GB,16,global_mean,0.14180922508239746,1
64MB,1.02 GB,16,temporal_mean,0.11182546615600586,1
64MB,1.02 GB,16,climatology,0.2050609588623047,1
64MB,1.02 GB,16,anomaly,2.658031940460205,1
128MB,2.05 GB,16,global_mean,0.21524858474731445,1
128MB,2.05 GB,16,temporal_mean,0.189453125,1
128MB,2.05 GB,16,climatology,0.31369495391845703,1
128MB,2.05 GB,16,anomaly,7.022844076156616,1
256MB,4.10 GB,16,global_mean,0.35569119453430176,1
256MB,4.10 GB,16,temporal_mean,0.31763648986816406,1
256MB,4.10 GB,16,climatology,0.5871899127960205,1
256MB,4.10 GB,16,anomaly,15.115485668182373,1
512MB,8.19 GB,16,global_mean,0.706035852432251,1
512MB,8.19 GB,16,temporal_mean,0.6469631195068359,1
512MB,8.19 GB,16,climatology,0.9899921417236328,1
512MB,8.19 GB,16,anomaly,31.047538995742798,1
8MB,256.58 MB,32,global_mean,0.1674821376800537,1
8MB,256.58 MB,32,temporal_mean,0.10702300071716309,1
8MB,256.58 MB,32,climatology,0.4860560894012451,1
8MB,256.58 MB,32,anomaly,0.7588949203491211,1
16MB,512.17 MB,32,global_mean,0.11572265625,1
16MB,512.17 MB,32,temporal_mean,0.10174131393432617,1
16MB,512.17 MB,32,climatology,0.22333669662475586,1
16MB,512.17 MB,32,anomaly,1.4131290912628174,1
32MB,1.02 GB,32,global_mean,0.1364731788635254,1
32MB,1.02 GB,32,temporal_mean,0.10985207557678223,1
32MB,1.02 GB,32,climatology,0.18686175346374512,1
32MB,1.02 GB,32,anomaly,2.538975954055786,1
64MB,2.05 GB,32,global_mean,0.23241281509399414,1
64MB,2.05 GB,32,temporal_mean,0.1390380859375,1
64MB,2.05 GB,32,climatology,0.2430131435394287,1
64MB,2.05 GB,32,anomaly,5.177355527877808,1
128MB,4.10 GB,32,global_mean,0.24038434028625488,1
128MB,4.10 GB,32,temporal_mean,0.23047685623168945,1
128MB,4.10 GB,32,climatology,0.42688751220703125,1
128MB,4.10 GB,32,anomaly,12.705038070678711,1
256MB,8.19 GB,32,global_mean,0.39261555671691895,1
256MB,8.19 GB,32,temporal_mean,0.3598625659942627,1
256MB,8.19 GB,32,climatology,0.6043062210083008,1
256MB,8.19 GB,32,anomaly,30.187106370925903,1
512MB,16.38 GB,32,global_mean,0.7330429553985596,1
512MB,16.38 GB,32,temporal_mean,0.7229697704315186,1
512MB,16.38 GB,32,climatology,1.9650816917419434,1
512MB,16.38 GB,32,anomaly,76.23520851135254,1
