chunk_size,dataset_size,num_nodes,operation,runtime,worker_per_node
128MB,512.17 MB,4,climatology,0.4042520523071289,1
128MB,512.17 MB,4,anomaly,2.6188430786132812,1
256MB,1.02 GB,4,global_mean,0.3587672710418701,1
256MB,1.02 GB,4,temporal_mean,0.30092501640319824,1
256MB,1.02 GB,4,climatology,0.5263314247131348,1
256MB,1.02 GB,4,anomaly,5.259820222854614,1
512MB,2.05 GB,4,global_mean,0.6572411060333252,1
512MB,2.05 GB,4,temporal_mean,0.6067378520965576,1
512MB,2.05 GB,4,climatology,0.938326358795166,1
512MB,2.05 GB,4,anomaly,9.914340019226074,1
8MB,64.89 MB,8,global_mean,0.13432526588439941,1
8MB,64.89 MB,8,temporal_mean,0.059273481369018555,1
8MB,64.89 MB,8,climatology,0.10878324508666992,1
8MB,64.89 MB,8,anomaly,0.34478235244750977,1
16MB,128.78 MB,8,global_mean,0.09337449073791504,1
16MB,128.78 MB,8,temporal_mean,0.05317091941833496,1
16MB,128.78 MB,8,climatology,0.10782766342163086,1
16MB,128.78 MB,8,anomaly,0.5337772369384766,1
32MB,256.58 MB,8,global_mean,0.10529804229736328,1
32MB,256.58 MB,8,temporal_mean,0.07480788230895996,1
32MB,256.58 MB,8,climatology,0.16576528549194336,1
32MB,256.58 MB,8,anomaly,0.9897081851959229,1
64MB,512.17 MB,8,global_mean,0.1488351821899414,1
64MB,512.17 MB,8,temporal_mean,0.13130712509155273,1
64MB,512.17 MB,8,climatology,0.2317957878112793,1
64MB,512.17 MB,8,anomaly,1.8220889568328857,1
128MB,1.02 GB,8,global_mean,0.20296001434326172,1
128MB,1.02 GB,8,temporal_mean,0.19354653358459473,1
128MB,1.02 GB,8,climatology,0.32778215408325195,1
128MB,1.02 GB,8,anomaly,4.098059177398682,1
256MB,2.05 GB,8,global_mean,0.35120725631713867,1
256MB,2.05 GB,8,temporal_mean,0.31595587730407715,1
256MB,2.05 GB,8,climatology,0.5772531032562256,1
256MB,2.05 GB,8,anomaly,9.412144899368286,1
512MB,4.10 GB,8,global_mean,0.6602883338928223,1
512MB,4.10 GB,8,temporal_mean,0.5987081527709961,1
512MB,4.10 GB,8,climatology,0.9528284072875977,1
512MB,4.10 GB,8,anomaly,18.04265594482422,1
8MB,128.78 MB,16,global_mean,0.13944792747497559,1
8MB,128.78 MB,16,temporal_mean,0.14432263374328613,1
8MB,128.78 MB,16,climatology,0.19084930419921875,1
8MB,128.78 MB,16,anomaly,0.6779086589813232,1
16MB,256.58 MB,16,global_mean,0.10755515098571777,1
16MB,256.58 MB,16,temporal_mean,0.08707022666931152,1
16MB,256.58 MB,16,climatology,0.20627069473266602,1
16MB,256.58 MB,16,anomaly,1.0808417797088623,1
32MB,512.17 MB,16,global_mean,0.12849855422973633,1
32MB,512.17 MB,16,temporal_mean,0.12334656715393066,1
32MB,512.17 MB,16,climatology,0.25671911239624023,1
32MB,512.17 MB,16,anomaly,2.0187439918518066,1
64MB,1.02 GB,16,global_mean,0.19922518730163574,1
64MB,1.02 GB,16,temporal_mean,0.1499640941619873,1
64MB,1.02 GB,16,climatology,0.32556581497192383,1
64MB,1.02 GB,16,anomaly,3.252061605453491,1
128MB,2.05 GB,16,global_mean,0.2355210781097412,1
128MB,2.05 GB,16,temporal_mean,0.22817707061767578,1
128MB,2.05 GB,16,climatology,0.37700629234313965,1
128MB,2.05 GB,16,anomaly,7.3717358112335205,1
256MB,4.10 GB,16,global_mean,0.38400840759277344,1
256MB,4.10 GB,16,temporal_mean,0.35933852195739746,1
256MB,4.10 GB,16,climatology,0.6056976318359375,1
256MB,4.10 GB,16,anomaly,16.75940775871277,1
512MB,8.19 GB,16,global_mean,0.6766045093536377,1
512MB,8.19 GB,16,temporal_mean,0.6318166255950928,1
512MB,8.19 GB,16,climatology,1.0152029991149902,1
512MB,8.19 GB,16,anomaly,33.94868779182434,1
8MB,256.58 MB,32,global_mean,0.1800529956817627,1
8MB,256.58 MB,32,temporal_mean,0.360546350479126,1
8MB,256.58 MB,32,climatology,0.24018263816833496,1
8MB,256.58 MB,32,anomaly,1.2848479747772217,1
16MB,512.17 MB,32,global_mean,0.16421246528625488,1
16MB,512.17 MB,32,temporal_mean,0.20490598678588867,1
16MB,512.17 MB,32,climatology,0.23533868789672852,1
16MB,512.17 MB,32,anomaly,1.9385066032409668,1
32MB,1.02 GB,32,global_mean,0.2701737880706787,1
32MB,1.02 GB,32,temporal_mean,0.15419268608093262,1
32MB,1.02 GB,32,climatology,0.27496933937072754,1
32MB,1.02 GB,32,anomaly,3.3516476154327393,1
64MB,2.05 GB,32,global_mean,0.23286223411560059,1
64MB,2.05 GB,32,temporal_mean,0.23209047317504883,1
64MB,2.05 GB,32,climatology,0.32787299156188965,1
64MB,2.05 GB,32,anomaly,6.656795263290405,1
128MB,4.10 GB,32,global_mean,0.2738339900970459,1
128MB,4.10 GB,32,temporal_mean,0.3266119956970215,1
128MB,4.10 GB,32,climatology,0.6213514804840088,1
128MB,4.10 GB,32,anomaly,16.605429887771606,1
256MB,8.19 GB,32,global_mean,0.42789173126220703,1
256MB,8.19 GB,32,temporal_mean,0.4167346954345703,1
256MB,8.19 GB,32,climatology,1.3563320636749268,1
256MB,8.19 GB,32,anomaly,35.29674220085144,1
512MB,16.38 GB,32,global_mean,0.7205722332000732,1
512MB,16.38 GB,32,temporal_mean,0.6865622997283936,1
512MB,16.38 GB,32,climatology,2.4331655502319336,1
512MB,16.38 GB,32,anomaly,69.98969316482544,1
