chunk_size,chunking_scheme,dataset_size,machine,num_nodes,operation,runtime,worker_per_node
512 MB,spatial,16.38 GB,cheyenne,8,global_mean,0.7242457866668701,4
512 MB,spatial,16.38 GB,cheyenne,8,temporal_mean,0.7467193603515625,4
512 MB,spatial,16.38 GB,cheyenne,8,climatology,1.163926124572754,4
512 MB,spatial,16.38 GB,cheyenne,8,anomaly,4.780229568481445,4
512 MB,temporal,16.38 GB,cheyenne,8,global_mean,0.7033092975616455,4
512 MB,temporal,16.38 GB,cheyenne,8,temporal_mean,0.6210107803344727,4
512 MB,temporal,16.38 GB,cheyenne,8,climatology,1.0655691623687744,4
512 MB,temporal,16.38 GB,cheyenne,8,anomaly,1.9927937984466553,4
512 MB,auto,16.38 GB,cheyenne,8,global_mean,0.6845858097076416,4
512 MB,auto,16.38 GB,cheyenne,8,temporal_mean,0.6152195930480957,4
512 MB,auto,16.38 GB,cheyenne,8,climatology,1.0636935234069824,4
512 MB,auto,16.38 GB,cheyenne,8,anomaly,1.9441049098968506,4
