chunk_size,chunking_scheme,dataset_size,machine,num_nodes,operation,runtime,worker_per_node
8 MB,spatial,32.45 MB,cheyenne,2,global_mean,0.028183460235595703,2
8 MB,spatial,32.45 MB,cheyenne,2,temporal_mean,0.045481204986572266,2
8 MB,spatial,32.45 MB,cheyenne,2,climatology,0.04047846794128418,2
8 MB,spatial,32.45 MB,cheyenne,2,anomaly,0.059079885482788086,2
8 MB,temporal,32.45 MB,cheyenne,2,global_mean,0.038811683654785156,2
8 MB,temporal,32.45 MB,cheyenne,2,temporal_mean,0.029293298721313477,2
8 MB,temporal,32.45 MB,cheyenne,2,climatology,0.05028867721557617,2
8 MB,temporal,32.45 MB,cheyenne,2,anomaly,0.08726263046264648,2
8 MB,auto,32.45 MB,cheyenne,2,global_mean,0.028078317642211914,2
8 MB,auto,32.45 MB,cheyenne,2,temporal_mean,0.038018226623535156,2
8 MB,auto,32.45 MB,cheyenne,2,climatology,0.04365658760070801,2
8 MB,auto,32.45 MB,cheyenne,2,anomaly,0.05516767501831055,2
8 MB,spatial,32.45 MB,cheyenne,2,global_mean,0.028183460235595703,2
8 MB,spatial,32.45 MB,cheyenne,2,temporal_mean,0.045481204986572266,2
8 MB,spatial,32.45 MB,cheyenne,2,climatology,0.04047846794128418,2
8 MB,spatial,32.45 MB,cheyenne,2,anomaly,0.059079885482788086,2
8 MB,temporal,32.45 MB,cheyenne,2,global_mean,0.038811683654785156,2
8 MB,temporal,32.45 MB,cheyenne,2,temporal_mean,0.029293298721313477,2
8 MB,temporal,32.45 MB,cheyenne,2,climatology,0.05028867721557617,2
8 MB,temporal,32.45 MB,cheyenne,2,anomaly,0.08726263046264648,2
8 MB,auto,32.45 MB,cheyenne,2,global_mean,0.028078317642211914,2
8 MB,auto,32.45 MB,cheyenne,2,temporal_mean,0.038018226623535156,2
8 MB,auto,32.45 MB,cheyenne,2,climatology,0.04365658760070801,2
8 MB,auto,32.45 MB,cheyenne,2,anomaly,0.05516767501831055,2
16 MB,spatial,64.89 MB,cheyenne,2,global_mean,0.03550457954406738,2
16 MB,spatial,64.89 MB,cheyenne,2,temporal_mean,0.03923320770263672,2
16 MB,spatial,64.89 MB,cheyenne,2,climatology,0.059758901596069336,2
16 MB,spatial,64.89 MB,cheyenne,2,anomaly,0.08687448501586914,2
16 MB,temporal,64.89 MB,cheyenne,2,global_mean,0.04788684844970703,2
16 MB,temporal,64.89 MB,cheyenne,2,temporal_mean,0.03309130668640137,2
16 MB,temporal,64.89 MB,cheyenne,2,climatology,0.08039164543151855,2
16 MB,temporal,64.89 MB,cheyenne,2,anomaly,0.10573506355285645,2
16 MB,auto,64.89 MB,cheyenne,2,global_mean,0.028692007064819336,2
16 MB,auto,64.89 MB,cheyenne,2,temporal_mean,0.044805049896240234,2
16 MB,auto,64.89 MB,cheyenne,2,climatology,0.06486248970031738,2
16 MB,auto,64.89 MB,cheyenne,2,anomaly,0.2116408348083496,2
8 MB,spatial,32.45 MB,cheyenne,2,global_mean,0.028183460235595703,2
8 MB,spatial,32.45 MB,cheyenne,2,temporal_mean,0.045481204986572266,2
8 MB,spatial,32.45 MB,cheyenne,2,climatology,0.04047846794128418,2
8 MB,spatial,32.45 MB,cheyenne,2,anomaly,0.059079885482788086,2
8 MB,temporal,32.45 MB,cheyenne,2,global_mean,0.038811683654785156,2
8 MB,temporal,32.45 MB,cheyenne,2,temporal_mean,0.029293298721313477,2
8 MB,temporal,32.45 MB,cheyenne,2,climatology,0.05028867721557617,2
8 MB,temporal,32.45 MB,cheyenne,2,anomaly,0.08726263046264648,2
8 MB,auto,32.45 MB,cheyenne,2,global_mean,0.028078317642211914,2
8 MB,auto,32.45 MB,cheyenne,2,temporal_mean,0.038018226623535156,2
8 MB,auto,32.45 MB,cheyenne,2,climatology,0.04365658760070801,2
8 MB,auto,32.45 MB,cheyenne,2,anomaly,0.05516767501831055,2
16 MB,spatial,64.89 MB,cheyenne,2,global_mean,0.03550457954406738,2
16 MB,spatial,64.89 MB,cheyenne,2,temporal_mean,0.03923320770263672,2
16 MB,spatial,64.89 MB,cheyenne,2,climatology,0.059758901596069336,2
16 MB,spatial,64.89 MB,cheyenne,2,anomaly,0.08687448501586914,2
16 MB,temporal,64.89 MB,cheyenne,2,global_mean,0.04788684844970703,2
16 MB,temporal,64.89 MB,cheyenne,2,temporal_mean,0.03309130668640137,2
16 MB,temporal,64.89 MB,cheyenne,2,climatology,0.08039164543151855,2
16 MB,temporal,64.89 MB,cheyenne,2,anomaly,0.10573506355285645,2
16 MB,auto,64.89 MB,cheyenne,2,global_mean,0.028692007064819336,2
16 MB,auto,64.89 MB,cheyenne,2,temporal_mean,0.044805049896240234,2
16 MB,auto,64.89 MB,cheyenne,2,climatology,0.06486248970031738,2
16 MB,auto,64.89 MB,cheyenne,2,anomaly,0.2116408348083496,2
32 MB,spatial,128.78 MB,cheyenne,2,global_mean,0.05645132064819336,2
32 MB,spatial,128.78 MB,cheyenne,2,temporal_mean,0.05690574645996094,2
32 MB,spatial,128.78 MB,cheyenne,2,climatology,0.08124971389770508,2
32 MB,spatial,128.78 MB,cheyenne,2,anomaly,0.11500000953674316,2
32 MB,temporal,128.78 MB,cheyenne,2,global_mean,0.06342315673828125,2
32 MB,temporal,128.78 MB,cheyenne,2,temporal_mean,0.04097628593444824,2
32 MB,temporal,128.78 MB,cheyenne,2,climatology,0.07913875579833984,2
32 MB,temporal,128.78 MB,cheyenne,2,anomaly,0.11433887481689453,2
32 MB,auto,128.78 MB,cheyenne,2,global_mean,0.045770883560180664,2
32 MB,auto,128.78 MB,cheyenne,2,temporal_mean,0.05994153022766113,2
32 MB,auto,128.78 MB,cheyenne,2,climatology,0.07641386985778809,2
32 MB,auto,128.78 MB,cheyenne,2,anomaly,0.11139082908630371,2
8 MB,spatial,32.45 MB,cheyenne,2,global_mean,0.028183460235595703,2
8 MB,spatial,32.45 MB,cheyenne,2,temporal_mean,0.045481204986572266,2
8 MB,spatial,32.45 MB,cheyenne,2,climatology,0.04047846794128418,2
8 MB,spatial,32.45 MB,cheyenne,2,anomaly,0.059079885482788086,2
8 MB,temporal,32.45 MB,cheyenne,2,global_mean,0.038811683654785156,2
8 MB,temporal,32.45 MB,cheyenne,2,temporal_mean,0.029293298721313477,2
8 MB,temporal,32.45 MB,cheyenne,2,climatology,0.05028867721557617,2
8 MB,temporal,32.45 MB,cheyenne,2,anomaly,0.08726263046264648,2
8 MB,auto,32.45 MB,cheyenne,2,global_mean,0.028078317642211914,2
8 MB,auto,32.45 MB,cheyenne,2,temporal_mean,0.038018226623535156,2
