chunk_size,chunking_scheme,dataset_size,machine,num_nodes,operation,runtime,worker_per_node
8 MB,spatial,16.72 MB,cheyenne,1,temporal_mean,0.02595829963684082,2
8 MB,spatial,16.72 MB,cheyenne,1,spatial_mean,0.03266119956970215,2
8 MB,spatial,16.72 MB,cheyenne,1,climatology,0.041620492935180664,2
8 MB,spatial,16.72 MB,cheyenne,1,anomaly,0.05176687240600586,2
8 MB,temporal,16.72 MB,cheyenne,1,temporal_mean,0.03749656677246094,2
8 MB,temporal,16.72 MB,cheyenne,1,spatial_mean,0.025188922882080078,2
8 MB,temporal,16.72 MB,cheyenne,1,climatology,0.04818534851074219,2
8 MB,temporal,16.72 MB,cheyenne,1,anomaly,0.06607246398925781,2
8 MB,auto,16.72 MB,cheyenne,1,temporal_mean,0.026210784912109375,2
8 MB,auto,16.72 MB,cheyenne,1,spatial_mean,0.030822277069091797,2
8 MB,auto,16.72 MB,cheyenne,1,climatology,0.03911447525024414,2
8 MB,auto,16.72 MB,cheyenne,1,anomaly,0.05350089073181152,2
8 MB,spatial,16.72 MB,cheyenne,1,temporal_mean,0.02595829963684082,2
8 MB,spatial,16.72 MB,cheyenne,1,spatial_mean,0.03266119956970215,2
8 MB,spatial,16.72 MB,cheyenne,1,climatology,0.041620492935180664,2
8 MB,spatial,16.72 MB,cheyenne,1,anomaly,0.05176687240600586,2
8 MB,temporal,16.72 MB,cheyenne,1,temporal_mean,0.03749656677246094,2
8 MB,temporal,16.72 MB,cheyenne,1,spatial_mean,0.025188922882080078,2
8 MB,temporal,16.72 MB,cheyenne,1,climatology,0.04818534851074219,2
8 MB,temporal,16.72 MB,cheyenne,1,anomaly,0.06607246398925781,2
8 MB,auto,16.72 MB,cheyenne,1,temporal_mean,0.026210784912109375,2
8 MB,auto,16.72 MB,cheyenne,1,spatial_mean,0.030822277069091797,2
8 MB,auto,16.72 MB,cheyenne,1,climatology,0.03911447525024414,2
8 MB,auto,16.72 MB,cheyenne,1,anomaly,0.05350089073181152,2
16 MB,spatial,32.45 MB,cheyenne,1,temporal_mean,0.03403019905090332,2
16 MB,spatial,32.45 MB,cheyenne,1,spatial_mean,0.03712105751037598,2
16 MB,spatial,32.45 MB,cheyenne,1,climatology,0.047531843185424805,2
16 MB,spatial,32.45 MB,cheyenne,1,anomaly,0.062155723571777344,2
16 MB,temporal,32.45 MB,cheyenne,1,temporal_mean,0.040030479431152344,2
16 MB,temporal,32.45 MB,cheyenne,1,spatial_mean,0.030656814575195312,2
16 MB,temporal,32.45 MB,cheyenne,1,climatology,0.056601524353027344,2
16 MB,temporal,32.45 MB,cheyenne,1,anomaly,0.08063316345214844,2
16 MB,auto,32.45 MB,cheyenne,1,temporal_mean,0.02771615982055664,2
16 MB,auto,32.45 MB,cheyenne,1,spatial_mean,0.032431840896606445,2
16 MB,auto,32.45 MB,cheyenne,1,climatology,0.04375720024108887,2
16 MB,auto,32.45 MB,cheyenne,1,anomaly,0.057283639907836914,2
8 MB,spatial,16.72 MB,cheyenne,1,temporal_mean,0.02595829963684082,2
8 MB,spatial,16.72 MB,cheyenne,1,spatial_mean,0.03266119956970215,2
8 MB,spatial,16.72 MB,cheyenne,1,climatology,0.041620492935180664,2
8 MB,spatial,16.72 MB,cheyenne,1,anomaly,0.05176687240600586,2
8 MB,temporal,16.72 MB,cheyenne,1,temporal_mean,0.03749656677246094,2
8 MB,temporal,16.72 MB,cheyenne,1,spatial_mean,0.025188922882080078,2
8 MB,temporal,16.72 MB,cheyenne,1,climatology,0.04818534851074219,2
8 MB,temporal,16.72 MB,cheyenne,1,anomaly,0.06607246398925781,2
8 MB,auto,16.72 MB,cheyenne,1,temporal_mean,0.026210784912109375,2
8 MB,auto,16.72 MB,cheyenne,1,spatial_mean,0.030822277069091797,2
8 MB,auto,16.72 MB,cheyenne,1,climatology,0.03911447525024414,2
8 MB,auto,16.72 MB,cheyenne,1,anomaly,0.05350089073181152,2
16 MB,spatial,32.45 MB,cheyenne,1,temporal_mean,0.03403019905090332,2
16 MB,spatial,32.45 MB,cheyenne,1,spatial_mean,0.03712105751037598,2
16 MB,spatial,32.45 MB,cheyenne,1,climatology,0.047531843185424805,2
