chunk_size,chunking_scheme,dataset_size,machine,num_nodes,operation,runtime,worker_per_node
8MB,spatial,64.89 MB,cheyenne,4,global_mean,0.03579211235046387,2
8MB,spatial,64.89 MB,cheyenne,4,temporal_mean,0.050684452056884766,2
8MB,spatial,64.89 MB,cheyenne,4,climatology,0.0760960578918457,2
8MB,spatial,64.89 MB,cheyenne,4,anomaly,0.09591341018676758,2
8MB,temporal,64.89 MB,cheyenne,4,global_mean,0.06438755989074707,2
8MB,temporal,64.89 MB,cheyenne,4,temporal_mean,0.03610539436340332,2
8MB,temporal,64.89 MB,cheyenne,4,climatology,0.08190321922302246,2
8MB,temporal,64.89 MB,cheyenne,4,anomaly,0.125929594039917,2
8MB,auto,64.89 MB,cheyenne,4,global_mean,0.04106307029724121,2
8MB,auto,64.89 MB,cheyenne,4,temporal_mean,0.051703453063964844,2
8MB,auto,64.89 MB,cheyenne,4,climatology,0.0819084644317627,2
8MB,auto,64.89 MB,cheyenne,4,anomaly,0.1063082218170166,2
8MB,spatial,64.89 MB,cheyenne,4,global_mean,0.03579211235046387,2
8MB,spatial,64.89 MB,cheyenne,4,temporal_mean,0.050684452056884766,2
8MB,spatial,64.89 MB,cheyenne,4,climatology,0.0760960578918457,2
8MB,spatial,64.89 MB,cheyenne,4,anomaly,0.09591341018676758,2
8MB,temporal,64.89 MB,cheyenne,4,global_mean,0.06438755989074707,2
8MB,temporal,64.89 MB,cheyenne,4,temporal_mean,0.03610539436340332,2
8MB,temporal,64.89 MB,cheyenne,4,climatology,0.08190321922302246,2
8MB,temporal,64.89 MB,cheyenne,4,anomaly,0.125929594039917,2
8MB,auto,64.89 MB,cheyenne,4,global_mean,0.04106307029724121,2
8MB,auto,64.89 MB,cheyenne,4,temporal_mean,0.051703453063964844,2
8MB,auto,64.89 MB,cheyenne,4,climatology,0.0819084644317627,2
8MB,auto,64.89 MB,cheyenne,4,anomaly,0.1063082218170166,2
16MB,spatial,128.78 MB,cheyenne,4,global_mean,0.04455161094665527,2
16MB,spatial,128.78 MB,cheyenne,4,temporal_mean,0.04371142387390137,2
16MB,spatial,128.78 MB,cheyenne,4,climatology,0.07869577407836914,2
16MB,spatial,128.78 MB,cheyenne,4,anomaly,0.11097002029418945,2
16MB,temporal,128.78 MB,cheyenne,4,global_mean,0.06193423271179199,2
16MB,temporal,128.78 MB,cheyenne,4,temporal_mean,0.041383981704711914,2
16MB,temporal,128.78 MB,cheyenne,4,climatology,0.09168243408203125,2
16MB,temporal,128.78 MB,cheyenne,4,anomaly,0.13433575630187988,2
16MB,auto,128.78 MB,cheyenne,4,global_mean,0.05145430564880371,2
16MB,auto,128.78 MB,cheyenne,4,temporal_mean,0.06660580635070801,2
16MB,auto,128.78 MB,cheyenne,4,climatology,0.10815978050231934,2
16MB,auto,128.78 MB,cheyenne,4,anomaly,0.1738433837890625,2
8MB,spatial,64.89 MB,cheyenne,4,global_mean,0.03579211235046387,2
8MB,spatial,64.89 MB,cheyenne,4,temporal_mean,0.050684452056884766,2
8MB,spatial,64.89 MB,cheyenne,4,climatology,0.0760960578918457,2
8MB,spatial,64.89 MB,cheyenne,4,anomaly,0.09591341018676758,2
8MB,temporal,64.89 MB,cheyenne,4,global_mean,0.06438755989074707,2
8MB,temporal,64.89 MB,cheyenne,4,temporal_mean,0.03610539436340332,2
8MB,temporal,64.89 MB,cheyenne,4,climatology,0.08190321922302246,2
8MB,temporal,64.89 MB,cheyenne,4,anomaly,0.125929594039917,2
8MB,auto,64.89 MB,cheyenne,4,global_mean,0.04106307029724121,2
8MB,auto,64.89 MB,cheyenne,4,temporal_mean,0.051703453063964844,2
8MB,auto,64.89 MB,cheyenne,4,climatology,0.0819084644317627,2
8MB,auto,64.89 MB,cheyenne,4,anomaly,0.1063082218170166,2
16MB,spatial,128.78 MB,cheyenne,4,global_mean,0.04455161094665527,2
16MB,spatial,128.78 MB,cheyenne,4,temporal_mean,0.04371142387390137,2
16MB,spatial,128.78 MB,cheyenne,4,climatology,0.07869577407836914,2
16MB,spatial,128.78 MB,cheyenne,4,anomaly,0.11097002029418945,2
16MB,temporal,128.78 MB,cheyenne,4,global_mean,0.06193423271179199,2
16MB,temporal,128.78 MB,cheyenne,4,temporal_mean,0.041383981704711914,2
16MB,temporal,128.78 MB,cheyenne,4,climatology,0.09168243408203125,2
16MB,temporal,128.78 MB,cheyenne,4,anomaly,0.13433575630187988,2
16MB,auto,128.78 MB,cheyenne,4,global_mean,0.05145430564880371,2
16MB,auto,128.78 MB,cheyenne,4,temporal_mean,0.06660580635070801,2
16MB,auto,128.78 MB,cheyenne,4,climatology,0.10815978050231934,2
16MB,auto,128.78 MB,cheyenne,4,anomaly,0.1738433837890625,2
32MB,spatial,256.58 MB,cheyenne,4,global_mean,0.05824542045593262,2
32MB,spatial,256.58 MB,cheyenne,4,temporal_mean,0.07098841667175293,2
32MB,spatial,256.58 MB,cheyenne,4,climatology,0.13161754608154297,2
32MB,spatial,256.58 MB,cheyenne,4,anomaly,0.18036937713623047,2
32MB,temporal,256.58 MB,cheyenne,4,global_mean,0.08154129981994629,2
32MB,temporal,256.58 MB,cheyenne,4,temporal_mean,0.047956228256225586,2
32MB,temporal,256.58 MB,cheyenne,4,climatology,0.09944939613342285,2
32MB,temporal,256.58 MB,cheyenne,4,anomaly,0.1482560634613037,2
32MB,auto,256.58 MB,cheyenne,4,global_mean,0.061838388442993164,2
32MB,auto,256.58 MB,cheyenne,4,temporal_mean,0.07391166687011719,2
32MB,auto,256.58 MB,cheyenne,4,climatology,0.15077924728393555,2
32MB,auto,256.58 MB,cheyenne,4,anomaly,0.2909269332885742,2
8MB,spatial,64.89 MB,cheyenne,4,global_mean,0.03579211235046387,2
8MB,spatial,64.89 MB,cheyenne,4,temporal_mean,0.050684452056884766,2
8MB,spatial,64.89 MB,cheyenne,4,climatology,0.0760960578918457,2
8MB,spatial,64.89 MB,cheyenne,4,anomaly,0.09591341018676758,2
8MB,temporal,64.89 MB,cheyenne,4,global_mean,0.06438755989074707,2
8MB,temporal,64.89 MB,cheyenne,4,temporal_mean,0.03610539436340332,2
8MB,temporal,64.89 MB,cheyenne,4,climatology,0.08190321922302246,2
8MB,temporal,64.89 MB,cheyenne,4,anomaly,0.125929594039917,2
8MB,auto,64.89 MB,cheyenne,4,global_mean,0.04106307029724121,2
8MB,auto,64.89 MB,cheyenne,4,temporal_mean,0.051703453063964844,2
8MB,auto,64.89 MB,cheyenne,4,climatology,0.0819084644317627,2
8MB,auto,64.89 MB,cheyenne,4,anomaly,0.1063082218170166,2
16MB,spatial,128.78 MB,cheyenne,4,global_mean,0.04455161094665527,2
16MB,spatial,128.78 MB,cheyenne,4,temporal_mean,0.04371142387390137,2
16MB,spatial,128.78 MB,cheyenne,4,climatology,0.07869577407836914,2
16MB,spatial,128.78 MB,cheyenne,4,anomaly,0.11097002029418945,2
16MB,temporal,128.78 MB,cheyenne,4,global_mean,0.06193423271179199,2
16MB,temporal,128.78 MB,cheyenne,4,temporal_mean,0.041383981704711914,2
16MB,temporal,128.78 MB,cheyenne,4,climatology,0.09168243408203125,2
16MB,temporal,128.78 MB,cheyenne,4,anomaly,0.13433575630187988,2
16MB,auto,128.78 MB,cheyenne,4,global_mean,0.05145430564880371,2
16MB,auto,128.78 MB,cheyenne,4,temporal_mean,0.06660580635070801,2
16MB,auto,128.78 MB,cheyenne,4,climatology,0.10815978050231934,2
16MB,auto,128.78 MB,cheyenne,4,anomaly,0.1738433837890625,2
32MB,spatial,256.58 MB,cheyenne,4,global_mean,0.05824542045593262,2
32MB,spatial,256.58 MB,cheyenne,4,temporal_mean,0.07098841667175293,2
32MB,spatial,256.58 MB,cheyenne,4,climatology,0.13161754608154297,2
32MB,spatial,256.58 MB,cheyenne,4,anomaly,0.18036937713623047,2
32MB,temporal,256.58 MB,cheyenne,4,global_mean,0.08154129981994629,2
32MB,temporal,256.58 MB,cheyenne,4,temporal_mean,0.047956228256225586,2
32MB,temporal,256.58 MB,cheyenne,4,climatology,0.09944939613342285,2
32MB,temporal,256.58 MB,cheyenne,4,anomaly,0.1482560634613037,2
32MB,auto,256.58 MB,cheyenne,4,global_mean,0.061838388442993164,2
32MB,auto,256.58 MB,cheyenne,4,temporal_mean,0.07391166687011719,2
