chunk_size,chunking_scheme,dataset_size,machine,num_nodes,operation,runtime,worker_per_node
8MB,spatial,512.17 MB,cheyenne,8,temporal_mean,0.39154529571533203,8
8MB,spatial,512.17 MB,cheyenne,8,spatial_mean,0.16783857345581055,8
8MB,spatial,512.17 MB,cheyenne,8,climatology,0.5215654373168945,8
8MB,spatial,512.17 MB,cheyenne,8,anomaly,1.1970930099487305,8
8MB,temporal,512.17 MB,cheyenne,8,temporal_mean,0.16834068298339844,8
8MB,temporal,512.17 MB,cheyenne,8,spatial_mean,0.13782095909118652,8
8MB,temporal,512.17 MB,cheyenne,8,climatology,0.2532389163970947,8
8MB,temporal,512.17 MB,cheyenne,8,anomaly,0.5159013271331787,8
8MB,auto,512.17 MB,cheyenne,8,temporal_mean,0.17717218399047852,8
8MB,auto,512.17 MB,cheyenne,8,spatial_mean,0.16471052169799805,8
8MB,auto,512.17 MB,cheyenne,8,climatology,0.6385176181793213,8
8MB,auto,512.17 MB,cheyenne,8,anomaly,0.7352688312530518,8
8MB,spatial,512.17 MB,cheyenne,8,temporal_mean,0.39154529571533203,8
8MB,spatial,512.17 MB,cheyenne,8,spatial_mean,0.16783857345581055,8
8MB,spatial,512.17 MB,cheyenne,8,climatology,0.5215654373168945,8
8MB,spatial,512.17 MB,cheyenne,8,anomaly,1.1970930099487305,8
8MB,temporal,512.17 MB,cheyenne,8,temporal_mean,0.16834068298339844,8
8MB,temporal,512.17 MB,cheyenne,8,spatial_mean,0.13782095909118652,8
8MB,temporal,512.17 MB,cheyenne,8,climatology,0.2532389163970947,8
8MB,temporal,512.17 MB,cheyenne,8,anomaly,0.5159013271331787,8
8MB,auto,512.17 MB,cheyenne,8,temporal_mean,0.17717218399047852,8
8MB,auto,512.17 MB,cheyenne,8,spatial_mean,0.16471052169799805,8
8MB,auto,512.17 MB,cheyenne,8,climatology,0.6385176181793213,8
8MB,auto,512.17 MB,cheyenne,8,anomaly,0.7352688312530518,8
16MB,spatial,1.02 GB,cheyenne,8,temporal_mean,0.16743087768554688,8
16MB,spatial,1.02 GB,cheyenne,8,spatial_mean,0.1937100887298584,8
16MB,spatial,1.02 GB,cheyenne,8,climatology,0.7048156261444092,8
16MB,spatial,1.02 GB,cheyenne,8,anomaly,1.1055545806884766,8
