chunk_size,chunking_scheme,dataset_size,machine,num_nodes,operation,runtime,worker_per_node
8MB,spatial,128.78 MB,cheyenne,8,temporal_mean,0.05862689018249512,2
8MB,spatial,128.78 MB,cheyenne,8,spatial_mean,0.18709826469421387,2
8MB,spatial,128.78 MB,cheyenne,8,climatology,0.11151742935180664,2
8MB,spatial,128.78 MB,cheyenne,8,anomaly,0.15638089179992676,2
8MB,temporal,128.78 MB,cheyenne,8,temporal_mean,0.08037185668945312,2
8MB,temporal,128.78 MB,cheyenne,8,spatial_mean,0.06020331382751465,2
8MB,temporal,128.78 MB,cheyenne,8,climatology,0.10977888107299805,2
8MB,temporal,128.78 MB,cheyenne,8,anomaly,0.19184112548828125,2
8MB,auto,128.78 MB,cheyenne,8,temporal_mean,0.06242847442626953,2
8MB,auto,128.78 MB,cheyenne,8,spatial_mean,0.08154034614562988,2
8MB,auto,128.78 MB,cheyenne,8,climatology,0.14397025108337402,2
8MB,auto,128.78 MB,cheyenne,8,anomaly,0.22501349449157715,2
8MB,spatial,128.78 MB,cheyenne,8,temporal_mean,0.05862689018249512,2
8MB,spatial,128.78 MB,cheyenne,8,spatial_mean,0.18709826469421387,2
8MB,spatial,128.78 MB,cheyenne,8,climatology,0.11151742935180664,2
8MB,spatial,128.78 MB,cheyenne,8,anomaly,0.15638089179992676,2
8MB,temporal,128.78 MB,cheyenne,8,temporal_mean,0.08037185668945312,2
8MB,temporal,128.78 MB,cheyenne,8,spatial_mean,0.06020331382751465,2
8MB,temporal,128.78 MB,cheyenne,8,climatology,0.10977888107299805,2
8MB,temporal,128.78 MB,cheyenne,8,anomaly,0.19184112548828125,2
8MB,auto,128.78 MB,cheyenne,8,temporal_mean,0.06242847442626953,2
8MB,auto,128.78 MB,cheyenne,8,spatial_mean,0.08154034614562988,2
8MB,auto,128.78 MB,cheyenne,8,climatology,0.14397025108337402,2
8MB,auto,128.78 MB,cheyenne,8,anomaly,0.22501349449157715,2
16MB,spatial,256.58 MB,cheyenne,8,temporal_mean,0.0656118392944336,2
16MB,spatial,256.58 MB,cheyenne,8,spatial_mean,0.07815122604370117,2
16MB,spatial,256.58 MB,cheyenne,8,climatology,0.21462202072143555,2
16MB,spatial,256.58 MB,cheyenne,8,anomaly,0.4056723117828369,2
16MB,temporal,256.58 MB,cheyenne,8,temporal_mean,0.08472561836242676,2
16MB,temporal,256.58 MB,cheyenne,8,spatial_mean,0.06058335304260254,2
16MB,temporal,256.58 MB,cheyenne,8,climatology,0.12493491172790527,2
16MB,temporal,256.58 MB,cheyenne,8,anomaly,0.19562911987304688,2
16MB,auto,256.58 MB,cheyenne,8,temporal_mean,0.06267023086547852,2
16MB,auto,256.58 MB,cheyenne,8,spatial_mean,0.09092903137207031,2
16MB,auto,256.58 MB,cheyenne,8,climatology,0.19682836532592773,2
16MB,auto,256.58 MB,cheyenne,8,anomaly,0.5189971923828125,2
8MB,spatial,128.78 MB,cheyenne,8,temporal_mean,0.05862689018249512,2
8MB,spatial,128.78 MB,cheyenne,8,spatial_mean,0.18709826469421387,2
8MB,spatial,128.78 MB,cheyenne,8,climatology,0.11151742935180664,2
8MB,spatial,128.78 MB,cheyenne,8,anomaly,0.15638089179992676,2
