chunk_size,chunking_scheme,dataset_size,machine,num_nodes,operation,runtime,worker_per_node
8 MB,spatial,16.72 MB,cheyenne,1,global_mean,0.05480194091796875,2
8 MB,spatial,16.72 MB,cheyenne,1,temporal_mean,0.03786182403564453,2
8 MB,spatial,16.72 MB,cheyenne,1,climatology,0.04793071746826172,2
8 MB,spatial,16.72 MB,cheyenne,1,anomaly,0.056307077407836914,2
8 MB,temporal,16.72 MB,cheyenne,1,global_mean,0.03555893898010254,2
8 MB,temporal,16.72 MB,cheyenne,1,temporal_mean,0.019826889038085938,2
8 MB,temporal,16.72 MB,cheyenne,1,climatology,0.058544158935546875,2
8 MB,temporal,16.72 MB,cheyenne,1,anomaly,0.0672156810760498,2
8 MB,auto,16.72 MB,cheyenne,1,global_mean,0.025234222412109375,2
8 MB,auto,16.72 MB,cheyenne,1,temporal_mean,0.02905106544494629,2
8 MB,auto,16.72 MB,cheyenne,1,climatology,0.03921175003051758,2
8 MB,auto,16.72 MB,cheyenne,1,anomaly,0.051102399826049805,2
8 MB,spatial,16.72 MB,cheyenne,1,global_mean,0.05480194091796875,2
8 MB,spatial,16.72 MB,cheyenne,1,temporal_mean,0.03786182403564453,2
8 MB,spatial,16.72 MB,cheyenne,1,climatology,0.04793071746826172,2
8 MB,spatial,16.72 MB,cheyenne,1,anomaly,0.056307077407836914,2
8 MB,temporal,16.72 MB,cheyenne,1,global_mean,0.03555893898010254,2
8 MB,temporal,16.72 MB,cheyenne,1,temporal_mean,0.019826889038085938,2
8 MB,temporal,16.72 MB,cheyenne,1,climatology,0.058544158935546875,2
8 MB,temporal,16.72 MB,cheyenne,1,anomaly,0.0672156810760498,2
8 MB,auto,16.72 MB,cheyenne,1,global_mean,0.025234222412109375,2
8 MB,auto,16.72 MB,cheyenne,1,temporal_mean,0.02905106544494629,2
8 MB,auto,16.72 MB,cheyenne,1,climatology,0.03921175003051758,2
8 MB,auto,16.72 MB,cheyenne,1,anomaly,0.051102399826049805,2
16 MB,spatial,32.45 MB,cheyenne,1,global_mean,0.03793835639953613,2
16 MB,spatial,32.45 MB,cheyenne,1,temporal_mean,0.02934741973876953,2
16 MB,spatial,32.45 MB,cheyenne,1,climatology,0.050672054290771484,2
16 MB,spatial,32.45 MB,cheyenne,1,anomaly,0.06471705436706543,2
16 MB,temporal,32.45 MB,cheyenne,1,global_mean,0.03910636901855469,2
16 MB,temporal,32.45 MB,cheyenne,1,temporal_mean,0.03063178062438965,2
16 MB,temporal,32.45 MB,cheyenne,1,climatology,0.060575246810913086,2
16 MB,temporal,32.45 MB,cheyenne,1,anomaly,0.08249306678771973,2
16 MB,auto,32.45 MB,cheyenne,1,global_mean,0.029019594192504883,2
16 MB,auto,32.45 MB,cheyenne,1,temporal_mean,0.034039974212646484,2
16 MB,auto,32.45 MB,cheyenne,1,climatology,0.04763603210449219,2
16 MB,auto,32.45 MB,cheyenne,1,anomaly,0.06399726867675781,2
8 MB,spatial,16.72 MB,cheyenne,1,global_mean,0.05480194091796875,2
8 MB,spatial,16.72 MB,cheyenne,1,temporal_mean,0.03786182403564453,2
8 MB,spatial,16.72 MB,cheyenne,1,climatology,0.04793071746826172,2
8 MB,spatial,16.72 MB,cheyenne,1,anomaly,0.056307077407836914,2
8 MB,temporal,16.72 MB,cheyenne,1,global_mean,0.03555893898010254,2
8 MB,temporal,16.72 MB,cheyenne,1,temporal_mean,0.019826889038085938,2
8 MB,temporal,16.72 MB,cheyenne,1,climatology,0.058544158935546875,2
8 MB,temporal,16.72 MB,cheyenne,1,anomaly,0.0672156810760498,2
8 MB,auto,16.72 MB,cheyenne,1,global_mean,0.025234222412109375,2
8 MB,auto,16.72 MB,cheyenne,1,temporal_mean,0.02905106544494629,2
8 MB,auto,16.72 MB,cheyenne,1,climatology,0.03921175003051758,2
8 MB,auto,16.72 MB,cheyenne,1,anomaly,0.051102399826049805,2
16 MB,spatial,32.45 MB,cheyenne,1,global_mean,0.03793835639953613,2
16 MB,spatial,32.45 MB,cheyenne,1,temporal_mean,0.02934741973876953,2
16 MB,spatial,32.45 MB,cheyenne,1,climatology,0.050672054290771484,2
16 MB,spatial,32.45 MB,cheyenne,1,anomaly,0.06471705436706543,2
16 MB,temporal,32.45 MB,cheyenne,1,global_mean,0.03910636901855469,2
16 MB,temporal,32.45 MB,cheyenne,1,temporal_mean,0.03063178062438965,2
16 MB,temporal,32.45 MB,cheyenne,1,climatology,0.060575246810913086,2
16 MB,temporal,32.45 MB,cheyenne,1,anomaly,0.08249306678771973,2
16 MB,auto,32.45 MB,cheyenne,1,global_mean,0.029019594192504883,2
16 MB,auto,32.45 MB,cheyenne,1,temporal_mean,0.034039974212646484,2
16 MB,auto,32.45 MB,cheyenne,1,climatology,0.04763603210449219,2
16 MB,auto,32.45 MB,cheyenne,1,anomaly,0.06399726867675781,2
32 MB,spatial,64.89 MB,cheyenne,1,global_mean,0.060610294342041016,2
