chunk_size,chunking_scheme,dataset_size,machine,num_nodes,operation,runtime,worker_per_node
8MB,spatial,128.78 MB,cheyenne,2,global_mean,0.0693509578704834,8
8MB,spatial,128.78 MB,cheyenne,2,temporal_mean,0.08110928535461426,8
8MB,spatial,128.78 MB,cheyenne,2,climatology,0.12064146995544434,8
8MB,spatial,128.78 MB,cheyenne,2,anomaly,0.16094470024108887,8
8MB,temporal,128.78 MB,cheyenne,2,global_mean,0.08322262763977051,8
8MB,temporal,128.78 MB,cheyenne,2,temporal_mean,0.051930904388427734,8
8MB,temporal,128.78 MB,cheyenne,2,climatology,0.11668562889099121,8
8MB,temporal,128.78 MB,cheyenne,2,anomaly,0.1850595474243164,8
8MB,auto,128.78 MB,cheyenne,2,global_mean,0.056281089782714844,8
8MB,auto,128.78 MB,cheyenne,2,temporal_mean,0.06765532493591309,8
8MB,auto,128.78 MB,cheyenne,2,climatology,0.1347360610961914,8
8MB,auto,128.78 MB,cheyenne,2,anomaly,0.19562482833862305,8
8MB,spatial,128.78 MB,cheyenne,2,global_mean,0.0693509578704834,8
8MB,spatial,128.78 MB,cheyenne,2,temporal_mean,0.08110928535461426,8
8MB,spatial,128.78 MB,cheyenne,2,climatology,0.12064146995544434,8
8MB,spatial,128.78 MB,cheyenne,2,anomaly,0.16094470024108887,8
8MB,temporal,128.78 MB,cheyenne,2,global_mean,0.08322262763977051,8
8MB,temporal,128.78 MB,cheyenne,2,temporal_mean,0.051930904388427734,8
8MB,temporal,128.78 MB,cheyenne,2,climatology,0.11668562889099121,8
8MB,temporal,128.78 MB,cheyenne,2,anomaly,0.1850595474243164,8
8MB,auto,128.78 MB,cheyenne,2,global_mean,0.056281089782714844,8
8MB,auto,128.78 MB,cheyenne,2,temporal_mean,0.06765532493591309,8
8MB,auto,128.78 MB,cheyenne,2,climatology,0.1347360610961914,8
8MB,auto,128.78 MB,cheyenne,2,anomaly,0.19562482833862305,8
16MB,spatial,256.58 MB,cheyenne,2,global_mean,0.07088255882263184,8
16MB,spatial,256.58 MB,cheyenne,2,temporal_mean,0.0744485855102539,8
16MB,spatial,256.58 MB,cheyenne,2,climatology,0.17108416557312012,8
16MB,spatial,256.58 MB,cheyenne,2,anomaly,0.36217451095581055,8
16MB,temporal,256.58 MB,cheyenne,2,global_mean,0.090606689453125,8
16MB,temporal,256.58 MB,cheyenne,2,temporal_mean,0.058092355728149414,8
16MB,temporal,256.58 MB,cheyenne,2,climatology,0.11978292465209961,8
16MB,temporal,256.58 MB,cheyenne,2,anomaly,0.1929149627685547,8
16MB,auto,256.58 MB,cheyenne,2,global_mean,0.07226276397705078,8
16MB,auto,256.58 MB,cheyenne,2,temporal_mean,0.0785055160522461,8
16MB,auto,256.58 MB,cheyenne,2,climatology,0.19757366180419922,8
16MB,auto,256.58 MB,cheyenne,2,anomaly,0.31391000747680664,8
8MB,spatial,128.78 MB,cheyenne,2,global_mean,0.0693509578704834,8
8MB,spatial,128.78 MB,cheyenne,2,temporal_mean,0.08110928535461426,8
8MB,spatial,128.78 MB,cheyenne,2,climatology,0.12064146995544434,8
8MB,spatial,128.78 MB,cheyenne,2,anomaly,0.16094470024108887,8
8MB,temporal,128.78 MB,cheyenne,2,global_mean,0.08322262763977051,8
8MB,temporal,128.78 MB,cheyenne,2,temporal_mean,0.051930904388427734,8
8MB,temporal,128.78 MB,cheyenne,2,climatology,0.11668562889099121,8
8MB,temporal,128.78 MB,cheyenne,2,anomaly,0.1850595474243164,8
8MB,auto,128.78 MB,cheyenne,2,global_mean,0.056281089782714844,8
8MB,auto,128.78 MB,cheyenne,2,temporal_mean,0.06765532493591309,8
8MB,auto,128.78 MB,cheyenne,2,climatology,0.1347360610961914,8
8MB,auto,128.78 MB,cheyenne,2,anomaly,0.19562482833862305,8
16MB,spatial,256.58 MB,cheyenne,2,global_mean,0.07088255882263184,8
16MB,spatial,256.58 MB,cheyenne,2,temporal_mean,0.0744485855102539,8
16MB,spatial,256.58 MB,cheyenne,2,climatology,0.17108416557312012,8
16MB,spatial,256.58 MB,cheyenne,2,anomaly,0.36217451095581055,8
16MB,temporal,256.58 MB,cheyenne,2,global_mean,0.090606689453125,8
16MB,temporal,256.58 MB,cheyenne,2,temporal_mean,0.058092355728149414,8
16MB,temporal,256.58 MB,cheyenne,2,climatology,0.11978292465209961,8
16MB,temporal,256.58 MB,cheyenne,2,anomaly,0.1929149627685547,8
16MB,auto,256.58 MB,cheyenne,2,global_mean,0.07226276397705078,8
16MB,auto,256.58 MB,cheyenne,2,temporal_mean,0.0785055160522461,8
16MB,auto,256.58 MB,cheyenne,2,climatology,0.19757366180419922,8
16MB,auto,256.58 MB,cheyenne,2,anomaly,0.31391000747680664,8
32MB,spatial,512.17 MB,cheyenne,2,global_mean,0.08068180084228516,8
32MB,spatial,512.17 MB,cheyenne,2,temporal_mean,0.09300708770751953,8
32MB,spatial,512.17 MB,cheyenne,2,climatology,0.31715917587280273,8
32MB,spatial,512.17 MB,cheyenne,2,anomaly,0.29662275314331055,8
32MB,temporal,512.17 MB,cheyenne,2,global_mean,0.09651994705200195,8
32MB,temporal,512.17 MB,cheyenne,2,temporal_mean,0.07014846801757812,8
32MB,temporal,512.17 MB,cheyenne,2,climatology,0.1454756259918213,8
32MB,temporal,512.17 MB,cheyenne,2,anomaly,0.2217109203338623,8
32MB,auto,512.17 MB,cheyenne,2,global_mean,0.08762431144714355,8
32MB,auto,512.17 MB,cheyenne,2,temporal_mean,0.0996558666229248,8
32MB,auto,512.17 MB,cheyenne,2,climatology,0.354689359664917,8
32MB,auto,512.17 MB,cheyenne,2,anomaly,0.3955190181732178,8
8MB,spatial,128.78 MB,cheyenne,2,global_mean,0.0693509578704834,8
8MB,spatial,128.78 MB,cheyenne,2,temporal_mean,0.08110928535461426,8
8MB,spatial,128.78 MB,cheyenne,2,climatology,0.12064146995544434,8
8MB,spatial,128.78 MB,cheyenne,2,anomaly,0.16094470024108887,8
8MB,temporal,128.78 MB,cheyenne,2,global_mean,0.08322262763977051,8
8MB,temporal,128.78 MB,cheyenne,2,temporal_mean,0.051930904388427734,8
8MB,temporal,128.78 MB,cheyenne,2,climatology,0.11668562889099121,8
8MB,temporal,128.78 MB,cheyenne,2,anomaly,0.1850595474243164,8
8MB,auto,128.78 MB,cheyenne,2,global_mean,0.056281089782714844,8
