chunk_size,chunking_scheme,dataset_size,machine,num_nodes,operation,runtime,worker_per_node
8MB,spatial,64.89 MB,cheyenne,8,temporal_mean,0.0365142822265625,1
8MB,spatial,64.89 MB,cheyenne,8,spatial_mean,0.0930488109588623,1
8MB,spatial,64.89 MB,cheyenne,8,climatology,0.09173893928527832,1
8MB,spatial,64.89 MB,cheyenne,8,anomaly,0.09595894813537598,1
8MB,temporal,64.89 MB,cheyenne,8,temporal_mean,0.0608363151550293,1
8MB,temporal,64.89 MB,cheyenne,8,spatial_mean,0.0363314151763916,1
8MB,temporal,64.89 MB,cheyenne,8,climatology,0.08312749862670898,1
8MB,temporal,64.89 MB,cheyenne,8,anomaly,0.13417720794677734,1
8MB,auto,64.89 MB,cheyenne,8,temporal_mean,0.03941535949707031,1
8MB,auto,64.89 MB,cheyenne,8,spatial_mean,0.05442476272583008,1
8MB,auto,64.89 MB,cheyenne,8,climatology,0.08323836326599121,1
8MB,auto,64.89 MB,cheyenne,8,anomaly,0.10686445236206055,1
8MB,spatial,64.89 MB,cheyenne,8,temporal_mean,0.0365142822265625,1
8MB,spatial,64.89 MB,cheyenne,8,spatial_mean,0.0930488109588623,1
8MB,spatial,64.89 MB,cheyenne,8,climatology,0.09173893928527832,1
8MB,spatial,64.89 MB,cheyenne,8,anomaly,0.09595894813537598,1
8MB,temporal,64.89 MB,cheyenne,8,temporal_mean,0.0608363151550293,1
8MB,temporal,64.89 MB,cheyenne,8,spatial_mean,0.0363314151763916,1
8MB,temporal,64.89 MB,cheyenne,8,climatology,0.08312749862670898,1
8MB,temporal,64.89 MB,cheyenne,8,anomaly,0.13417720794677734,1
8MB,auto,64.89 MB,cheyenne,8,temporal_mean,0.03941535949707031,1
8MB,auto,64.89 MB,cheyenne,8,spatial_mean,0.05442476272583008,1
8MB,auto,64.89 MB,cheyenne,8,climatology,0.08323836326599121,1
8MB,auto,64.89 MB,cheyenne,8,anomaly,0.10686445236206055,1
16MB,spatial,128.78 MB,cheyenne,8,temporal_mean,0.05016899108886719,1
16MB,spatial,128.78 MB,cheyenne,8,spatial_mean,0.04850602149963379,1
16MB,spatial,128.78 MB,cheyenne,8,climatology,0.07883858680725098,1
16MB,spatial,128.78 MB,cheyenne,8,anomaly,0.19252920150756836,1
16MB,temporal,128.78 MB,cheyenne,8,temporal_mean,0.06578588485717773,1
16MB,temporal,128.78 MB,cheyenne,8,spatial_mean,0.039279937744140625,1
16MB,temporal,128.78 MB,cheyenne,8,climatology,0.08143424987792969,1
16MB,temporal,128.78 MB,cheyenne,8,anomaly,0.13487863540649414,1
16MB,auto,128.78 MB,cheyenne,8,temporal_mean,0.051914215087890625,1
16MB,auto,128.78 MB,cheyenne,8,spatial_mean,0.06763124465942383,1
16MB,auto,128.78 MB,cheyenne,8,climatology,0.1197366714477539,1
16MB,auto,128.78 MB,cheyenne,8,anomaly,0.21203255653381348,1
8MB,spatial,64.89 MB,cheyenne,8,temporal_mean,0.0365142822265625,1
8MB,spatial,64.89 MB,cheyenne,8,spatial_mean,0.0930488109588623,1
8MB,spatial,64.89 MB,cheyenne,8,climatology,0.09173893928527832,1
8MB,spatial,64.89 MB,cheyenne,8,anomaly,0.09595894813537598,1
8MB,temporal,64.89 MB,cheyenne,8,temporal_mean,0.0608363151550293,1
8MB,temporal,64.89 MB,cheyenne,8,spatial_mean,0.0363314151763916,1
8MB,temporal,64.89 MB,cheyenne,8,climatology,0.08312749862670898,1
8MB,temporal,64.89 MB,cheyenne,8,anomaly,0.13417720794677734,1
8MB,auto,64.89 MB,cheyenne,8,temporal_mean,0.03941535949707031,1
8MB,auto,64.89 MB,cheyenne,8,spatial_mean,0.05442476272583008,1
8MB,auto,64.89 MB,cheyenne,8,climatology,0.08323836326599121,1
8MB,auto,64.89 MB,cheyenne,8,anomaly,0.10686445236206055,1
16MB,spatial,128.78 MB,cheyenne,8,temporal_mean,0.05016899108886719,1
16MB,spatial,128.78 MB,cheyenne,8,spatial_mean,0.04850602149963379,1
16MB,spatial,128.78 MB,cheyenne,8,climatology,0.07883858680725098,1
16MB,spatial,128.78 MB,cheyenne,8,anomaly,0.19252920150756836,1
16MB,temporal,128.78 MB,cheyenne,8,temporal_mean,0.06578588485717773,1
16MB,temporal,128.78 MB,cheyenne,8,spatial_mean,0.039279937744140625,1
16MB,temporal,128.78 MB,cheyenne,8,climatology,0.08143424987792969,1
16MB,temporal,128.78 MB,cheyenne,8,anomaly,0.13487863540649414,1
16MB,auto,128.78 MB,cheyenne,8,temporal_mean,0.051914215087890625,1
16MB,auto,128.78 MB,cheyenne,8,spatial_mean,0.06763124465942383,1
16MB,auto,128.78 MB,cheyenne,8,climatology,0.1197366714477539,1
16MB,auto,128.78 MB,cheyenne,8,anomaly,0.21203255653381348,1
32MB,spatial,256.58 MB,cheyenne,8,temporal_mean,0.05708050727844238,1
32MB,spatial,256.58 MB,cheyenne,8,spatial_mean,0.05622363090515137,1
32MB,spatial,256.58 MB,cheyenne,8,climatology,0.13574004173278809,1
32MB,spatial,256.58 MB,cheyenne,8,anomaly,0.1937088966369629,1
32MB,temporal,256.58 MB,cheyenne,8,temporal_mean,0.07573246955871582,1
32MB,temporal,256.58 MB,cheyenne,8,spatial_mean,0.04668450355529785,1
32MB,temporal,256.58 MB,cheyenne,8,climatology,0.10006570816040039,1
32MB,temporal,256.58 MB,cheyenne,8,anomaly,0.1473836898803711,1
32MB,auto,256.58 MB,cheyenne,8,temporal_mean,0.06197857856750488,1
32MB,auto,256.58 MB,cheyenne,8,spatial_mean,0.08074283599853516,1
32MB,auto,256.58 MB,cheyenne,8,climatology,0.16112637519836426,1
32MB,auto,256.58 MB,cheyenne,8,anomaly,0.38010525703430176,1
8MB,spatial,64.89 MB,cheyenne,8,temporal_mean,0.0365142822265625,1
8MB,spatial,64.89 MB,cheyenne,8,spatial_mean,0.0930488109588623,1
8MB,spatial,64.89 MB,cheyenne,8,climatology,0.09173893928527832,1
8MB,spatial,64.89 MB,cheyenne,8,anomaly,0.09595894813537598,1
8MB,temporal,64.89 MB,cheyenne,8,temporal_mean,0.0608363151550293,1
8MB,temporal,64.89 MB,cheyenne,8,spatial_mean,0.0363314151763916,1
8MB,temporal,64.89 MB,cheyenne,8,climatology,0.08312749862670898,1
8MB,temporal,64.89 MB,cheyenne,8,anomaly,0.13417720794677734,1
8MB,auto,64.89 MB,cheyenne,8,temporal_mean,0.03941535949707031,1
8MB,auto,64.89 MB,cheyenne,8,spatial_mean,0.05442476272583008,1
8MB,auto,64.89 MB,cheyenne,8,climatology,0.08323836326599121,1
8MB,auto,64.89 MB,cheyenne,8,anomaly,0.10686445236206055,1
16MB,spatial,128.78 MB,cheyenne,8,temporal_mean,0.05016899108886719,1
16MB,spatial,128.78 MB,cheyenne,8,spatial_mean,0.04850602149963379,1
16MB,spatial,128.78 MB,cheyenne,8,climatology,0.07883858680725098,1
16MB,spatial,128.78 MB,cheyenne,8,anomaly,0.19252920150756836,1
