chunk_size,chunking_scheme,dataset_size,machine,num_nodes,operation,runtime,worker_per_node
8MB,spatial,16.72 MB,cheyenne,1,global_mean,0.027390241622924805,2
8MB,spatial,16.72 MB,cheyenne,1,temporal_mean,0.025554656982421875,2
8MB,spatial,16.72 MB,cheyenne,1,climatology,0.041753292083740234,2
8MB,spatial,16.72 MB,cheyenne,1,anomaly,0.057385921478271484,2
8MB,temporal,16.72 MB,cheyenne,1,global_mean,0.03453397750854492,2
8MB,temporal,16.72 MB,cheyenne,1,temporal_mean,0.02684783935546875,2
8MB,temporal,16.72 MB,cheyenne,1,climatology,0.04348254203796387,2
8MB,temporal,16.72 MB,cheyenne,1,anomaly,0.06390166282653809,2
8MB,auto,16.72 MB,cheyenne,1,global_mean,0.023878097534179688,2
8MB,auto,16.72 MB,cheyenne,1,temporal_mean,0.025365352630615234,2
8MB,auto,16.72 MB,cheyenne,1,climatology,0.03902029991149902,2
8MB,auto,16.72 MB,cheyenne,1,anomaly,0.0492098331451416,2
8MB,spatial,16.72 MB,cheyenne,1,global_mean,0.027390241622924805,2
8MB,spatial,16.72 MB,cheyenne,1,temporal_mean,0.025554656982421875,2
8MB,spatial,16.72 MB,cheyenne,1,climatology,0.041753292083740234,2
8MB,spatial,16.72 MB,cheyenne,1,anomaly,0.057385921478271484,2
8MB,temporal,16.72 MB,cheyenne,1,global_mean,0.03453397750854492,2
8MB,temporal,16.72 MB,cheyenne,1,temporal_mean,0.02684783935546875,2
8MB,temporal,16.72 MB,cheyenne,1,climatology,0.04348254203796387,2
8MB,temporal,16.72 MB,cheyenne,1,anomaly,0.06390166282653809,2
8MB,auto,16.72 MB,cheyenne,1,global_mean,0.023878097534179688,2
8MB,auto,16.72 MB,cheyenne,1,temporal_mean,0.025365352630615234,2
8MB,auto,16.72 MB,cheyenne,1,climatology,0.03902029991149902,2
8MB,auto,16.72 MB,cheyenne,1,anomaly,0.0492098331451416,2
16MB,spatial,32.45 MB,cheyenne,1,global_mean,0.0373075008392334,2
16MB,spatial,32.45 MB,cheyenne,1,temporal_mean,0.03753161430358887,2
16MB,spatial,32.45 MB,cheyenne,1,climatology,0.04785776138305664,2
16MB,spatial,32.45 MB,cheyenne,1,anomaly,0.06327056884765625,2
16MB,temporal,32.45 MB,cheyenne,1,global_mean,0.0392453670501709,2
16MB,temporal,32.45 MB,cheyenne,1,temporal_mean,0.02898240089416504,2
16MB,temporal,32.45 MB,cheyenne,1,climatology,0.06099820137023926,2
16MB,temporal,32.45 MB,cheyenne,1,anomaly,0.12605667114257812,2
16MB,auto,32.45 MB,cheyenne,1,global_mean,0.027783632278442383,2
16MB,auto,32.45 MB,cheyenne,1,temporal_mean,0.032779693603515625,2
16MB,auto,32.45 MB,cheyenne,1,climatology,0.1854259967803955,2
16MB,auto,32.45 MB,cheyenne,1,anomaly,0.05778694152832031,2
8MB,spatial,16.72 MB,cheyenne,1,global_mean,0.027390241622924805,2
8MB,spatial,16.72 MB,cheyenne,1,temporal_mean,0.025554656982421875,2
8MB,spatial,16.72 MB,cheyenne,1,climatology,0.041753292083740234,2
8MB,spatial,16.72 MB,cheyenne,1,anomaly,0.057385921478271484,2
8MB,temporal,16.72 MB,cheyenne,1,global_mean,0.03453397750854492,2
8MB,temporal,16.72 MB,cheyenne,1,temporal_mean,0.02684783935546875,2
8MB,temporal,16.72 MB,cheyenne,1,climatology,0.04348254203796387,2
8MB,temporal,16.72 MB,cheyenne,1,anomaly,0.06390166282653809,2
8MB,auto,16.72 MB,cheyenne,1,global_mean,0.023878097534179688,2
8MB,auto,16.72 MB,cheyenne,1,temporal_mean,0.025365352630615234,2
8MB,auto,16.72 MB,cheyenne,1,climatology,0.03902029991149902,2
8MB,auto,16.72 MB,cheyenne,1,anomaly,0.0492098331451416,2
16MB,spatial,32.45 MB,cheyenne,1,global_mean,0.0373075008392334,2
16MB,spatial,32.45 MB,cheyenne,1,temporal_mean,0.03753161430358887,2
16MB,spatial,32.45 MB,cheyenne,1,climatology,0.04785776138305664,2
16MB,spatial,32.45 MB,cheyenne,1,anomaly,0.06327056884765625,2
16MB,temporal,32.45 MB,cheyenne,1,global_mean,0.0392453670501709,2
16MB,temporal,32.45 MB,cheyenne,1,temporal_mean,0.02898240089416504,2
16MB,temporal,32.45 MB,cheyenne,1,climatology,0.06099820137023926,2
16MB,temporal,32.45 MB,cheyenne,1,anomaly,0.12605667114257812,2
16MB,auto,32.45 MB,cheyenne,1,global_mean,0.027783632278442383,2
16MB,auto,32.45 MB,cheyenne,1,temporal_mean,0.032779693603515625,2
16MB,auto,32.45 MB,cheyenne,1,climatology,0.1854259967803955,2
16MB,auto,32.45 MB,cheyenne,1,anomaly,0.05778694152832031,2
32MB,spatial,64.89 MB,cheyenne,1,global_mean,0.06001877784729004,2
32MB,spatial,64.89 MB,cheyenne,1,temporal_mean,0.05629754066467285,2
32MB,spatial,64.89 MB,cheyenne,1,climatology,0.09098505973815918,2
32MB,spatial,64.89 MB,cheyenne,1,anomaly,0.12200808525085449,2
32MB,temporal,64.89 MB,cheyenne,1,global_mean,0.057306766510009766,2
32MB,temporal,64.89 MB,cheyenne,1,temporal_mean,0.031482696533203125,2
32MB,temporal,64.89 MB,cheyenne,1,climatology,0.09368896484375,2
32MB,temporal,64.89 MB,cheyenne,1,anomaly,0.10683989524841309,2
32MB,auto,64.89 MB,cheyenne,1,global_mean,0.03812217712402344,2
32MB,auto,64.89 MB,cheyenne,1,temporal_mean,0.044557809829711914,2
32MB,auto,64.89 MB,cheyenne,1,climatology,0.0760655403137207,2
32MB,auto,64.89 MB,cheyenne,1,anomaly,0.11938333511352539,2
8MB,spatial,16.72 MB,cheyenne,1,global_mean,0.027390241622924805,2
8MB,spatial,16.72 MB,cheyenne,1,temporal_mean,0.025554656982421875,2
8MB,spatial,16.72 MB,cheyenne,1,climatology,0.041753292083740234,2
8MB,spatial,16.72 MB,cheyenne,1,anomaly,0.057385921478271484,2
8MB,temporal,16.72 MB,cheyenne,1,global_mean,0.03453397750854492,2
8MB,temporal,16.72 MB,cheyenne,1,temporal_mean,0.02684783935546875,2
8MB,temporal,16.72 MB,cheyenne,1,climatology,0.04348254203796387,2
8MB,temporal,16.72 MB,cheyenne,1,anomaly,0.06390166282653809,2
8MB,auto,16.72 MB,cheyenne,1,global_mean,0.023878097534179688,2
8MB,auto,16.72 MB,cheyenne,1,temporal_mean,0.025365352630615234,2
8MB,auto,16.72 MB,cheyenne,1,climatology,0.03902029991149902,2
8MB,auto,16.72 MB,cheyenne,1,anomaly,0.0492098331451416,2
16MB,spatial,32.45 MB,cheyenne,1,global_mean,0.0373075008392334,2
16MB,spatial,32.45 MB,cheyenne,1,temporal_mean,0.03753161430358887,2
16MB,spatial,32.45 MB,cheyenne,1,climatology,0.04785776138305664,2
16MB,spatial,32.45 MB,cheyenne,1,anomaly,0.06327056884765625,2
16MB,temporal,32.45 MB,cheyenne,1,global_mean,0.0392453670501709,2
16MB,temporal,32.45 MB,cheyenne,1,temporal_mean,0.02898240089416504,2
16MB,temporal,32.45 MB,cheyenne,1,climatology,0.06099820137023926,2
16MB,temporal,32.45 MB,cheyenne,1,anomaly,0.12605667114257812,2
16MB,auto,32.45 MB,cheyenne,1,global_mean,0.027783632278442383,2
